From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF
29-12-2021 23:30,29-12-2021 23:45,106.0,132.0,37.6,20.4,58.0,41.4,1.7,1.1,5.7,0.4,0.7,82.1,0.4,252.5,3.3,999.0,7.0,0.0
29-12-2021 23:45,30-12-2021 00:00,112.0,153.0,44.7,22.3,67.0,37.1,1.8,1.0,5.1,0.4,0.8,85.1,0.5,246.2,3.3,999.0,6.9,0.0
30-12-2021 00:00,30-12-2021 00:15,112.0,153.0,55.4,18.0,73.4,38.3,1.9,1.1,5.1,0.4,0.9,87.3,0.6,188.4,3.4,998.9,6.7,0.0
30-12-2021 00:15,30-12-2021 00:30,112.0,153.0,52.2,15.1,67.3,43.7,1.9,1.1,5.2,0.3,0.8,87.3,0.6,186.3,3.5,998.9,6.3,0.0
30-12-2021 00:30,30-12-2021 00:45,112.0,153.0,51.1,14.9,66.0,40.3,1.9,1.1,4.9,0.3,0.8,87.3,0.5,209.5,3.4,998.8,6.1,0.0
30-12-2021 00:45,30-12-2021 01:00,105.0,140.0,63.3,11.2,74.6,35.7,1.9,1.0,5.3,0.4,0.7,87.2,0.3,226.4,3.4,998.6,6.0,0.0
30-12-2021 02:45,30-12-2021 03:00,97.0,119.0,54.5,11.2,65.7,33.6,1.7,1.0,4.8,0.4,0.7,87.2,0.1,41.8,3.5,998.4,4.7,0.0
30-12-2021 03:00,30-12-2021 03:15,97.0,119.0,53.8,8.4,62.1,31.2,1.6,0.9,4.7,0.3,0.6,87.2,0.4,299.7,3.2,998.3,4.2,0.0
30-12-2021 03:15,30-12-2021 03:30,97.0,119.0,52.7,9.6,62.3,31.8,1.6,0.9,5.3,0.3,0.7,87.2,0.8,306.6,3.2,998.4,4.1,0.0
30-12-2021 03:30,30-12-2021 03:45,97.0,119.0,49.4,13.6,62.9,34.3,1.6,0.9,5.1,0.3,0.6,87.2,0.7,330.9,3.2,998.5,4.5,0.0
30-12-2021 03:45,30-12-2021 04:00,97.0,121.0,51.7,13.2,64.9,36.0,1.6,0.9,5.2,0.3,0.6,87.2,0.8,316.6,3.2,998.4,4.7,0.0
30-12-2021 04:15,30-12-2021 04:30,97.0,121.0,55.8,11.7,67.4,33.8,1.7,0.9,4.5,0.4,0.7,87.2,1.0,318.9,3.2,998.5,4.1,0.0
30-12-2021 04:30,30-12-2021 04:45,97.0,121.0,56.9,11.0,67.9,33.4,1.8,0.9,4.7,0.4,0.7,87.2,1.0,315.0,3.2,998.7,4.8,0.0
30-12-2021 04:45,30-12-2021 05:00,97.0,119.0,49.6,15.1,64.7,34.6,1.7,0.9,4.5,0.4,0.6,87.2,1.0,311.1,3.2,998.8,5.2,0.0
30-12-2021 05:15,30-12-2021 05:30,97.0,119.0,38.0,15.9,53.9,35.8,1.6,0.9,4.8,0.3,0.6,87.2,0.9,339.1,3.2,999.0,4.9,0.0
30-12-2021 05:30,30-12-2021 05:45,97.0,119.0,38.9,9.2,48.1,34.7,1.7,0.8,4.4,0.4,0.7,87.2,0.2,14.8,3.5,999.1,3.9,0.0
30-12-2021 05:45,30-12-2021 06:00,99.0,114.0,41.7,11.1,52.8,34.5,1.5,0.8,4.4,0.3,0.6,87.2,0.3,48.8,3.7,999.2,3.6,0.0
30-12-2021 06:00,30-12-2021 06:15,99.0,114.0,42.3,8.9,51.3,33.2,1.5,0.8,4.4,0.3,0.7,87.2,0.6,349.6,3.4,999.3,3.3,0.0
30-12-2021 06:15,30-12-2021 06:30,99.0,114.0,42.9,11.0,53.8,31.3,1.5,0.8,4.0,0.3,0.6,87.1,0.6,6.8,3.5,999.4,3.1,0.0
30-12-2021 06:30,30-12-2021 06:45,99.0,114.0,40.3,6.6,46.9,30.1,1.5,0.8,3.9,0.3,0.5,87.1,0.7,336.9,3.3,999.5,2.8,0.0
30-12-2021 06:45,30-12-2021 07:00,84.0,102.0,41.6,7.1,48.7,32.7,1.5,0.8,4.4,0.3,0.5,87.1,0.4,3.0,3.6,999.7,2.6,0.0
30-12-2021 07:00,30-12-2021 07:15,84.0,102.0,40.0,5.5,45.5,36.4,1.6,0.8,4.1,0.3,0.5,87.1,0.7,76.4,4.8,999.8,2.6,0.0
30-12-2021 07:15,30-12-2021 07:30,84.0,102.0,39.2,8.3,47.6,36.4,1.5,0.8,4.9,0.3,0.6,87.1,1.3,73.9,8.2,1000.0,2.6,0.0
30-12-2021 13:30,30-12-2021 13:45,72.0,114.0,4.1,13.3,17.5,48.2,5.9,0.5,42.6,0.2,1.4,39.6,1.0,19.0,130.7,1000.0,17.8,0.0
30-12-2021 14:00,30-12-2021 14:15,66.0,102.0,4.1,12.5,16.6,47.6,5.9,0.6,41.1,0.1,1.0,38.6,1.1,335.4,114.2,999.9,18.6,0.0
30-12-2021 14:15,30-12-2021 14:30,66.0,102.0,4.0,10.5,14.5,45.5,6.2,0.6,45.6,0.2,1.0,36.7,0.9,322.7,99.2,999.6,19.0,0.0
30-12-2021 14:30,30-12-2021 14:45,66.0,102.0,2.6,12.8,15.4,45.9,6.4,0.6,48.2,0.1,1.2,35.9,0.8,12.0,82.4,999.6,18.7,0.0
30-12-2021 14:45,30-12-2021 15:00,57.0,86.0,4.2,9.7,13.9,45.6,6.7,0.6,48.6,0.2,1.2,37.9,0.7,2.8,105.4,999.3,18.2,0.0
30-12-2021 15:00,30-12-2021 15:15,57.0,86.0,3.9,10.4,14.2,45.8,6.8,0.6,48.4,0.2,1.7,36.9,1.1,13.5,63.8,999.3,18.6,0.0
30-12-2021 15:15,30-12-2021 15:30,57.0,86.0,1.6,9.1,10.7,43.6,6.0,0.5,47.2,0.2,1.7,35.6,1.3,27.7,57.3,999.3,18.1,0.0
30-12-2021 15:30,30-12-2021 15:45,57.0,86.0,3.4,8.1,11.5,39.9,4.6,0.5,45.6,0.2,1.3,36.7,1.1,357.7,67.2,999.0,18.0,0.0
30-12-2021 15:45,30-12-2021 16:00,39.0,68.0,2.6,8.5,11.1,38.4,4.2,0.5,43.3,0.1,0.7,38.0,1.1,357.3,60.7,999.0,17.9,0.0
30-12-2021 16:00,30-12-2021 16:15,39.0,68.0,3.5,7.2,10.7,38.8,4.9,0.5,44.7,0.1,0.6,38.4,1.1,355.9,41.3,999.0,17.3,0.0
30-12-2021 16:15,30-12-2021 16:30,39.0,68.0,0.4,8.6,9.0,38.7,5.5,0.5,45.7,0.1,0.6,39.3,0.9,0.1,30.1,999.0,17.0,0.0
30-12-2021 16:30,30-12-2021 16:45,39.0,68.0,0.6,9.8,10.4,40.1,5.4,0.5,41.7,0.1,0.8,44.5,0.8,330.6,36.7,999.0,16.2,0.0
30-12-2021 16:45,30-12-2021 17:00,45.0,69.0,4.3,9.4,13.7,43.0,5.0,0.5,35.7,0.1,0.9,48.3,0.5,288.7,40.1,999.0,15.9,0.0
30-12-2021 17:00,30-12-2021 17:15,45.0,69.0,1.2,9.7,10.9,43.0,4.3,0.5,33.9,0.2,1.0,49.4,0.7,320.8,23.0,999.1,15.4,0.0
30-12-2021 17:15,30-12-2021 17:30,45.0,69.0,3.5,9.3,12.8,41.6,4.1,0.5,33.5,0.2,0.9,50.0,0.6,336.0,10.4,999.1,14.5,0.0
30-12-2021 17:30,30-12-2021 17:45,45.0,69.0,1.9,9.9,11.8,41.0,3.6,0.5,27.1,0.1,0.9,54.3,0.5,281.0,4.8,999.2,13.1,0.0
30-12-2021 17:45,30-12-2021 18:00,38.0,66.0,4.3,12.2,16.5,42.1,2.6,0.5,20.5,0.1,0.8,59.6,0.7,333.7,3.2,999.3,11.9,0.0
30-12-2021 18:00,30-12-2021 18:15,38.0,66.0,5.4,10.1,15.5,43.3,2.2,0.5,25.6,0.1,0.8,59.0,1.1,357.7,2.9,999.4,11.4,0.0
30-12-2021 18:15,30-12-2021 18:30,38.0,66.0,4.2,13.7,17.9,42.6,2.2,0.5,22.3,0.1,0.8,61.1,0.9,3.0,3.1,999.5,10.8,0.0
30-12-2021 18:30,30-12-2021 18:45,38.0,66.0,7.3,17.9,25.2,38.7,2.0,0.5,9.7,0.2,0.7,64.9,0.7,358.2,2.8,999.6,9.9,0.0
30-12-2021 18:45,30-12-2021 19:00,61.0,92.0,5.9,15.8,21.7,39.1,1.8,0.5,9.8,0.1,0.9,68.1,0.8,358.4,2.9,999.7,9.1,0.0
30-12-2021 19:00,30-12-2021 19:15,61.0,92.0,6.4,15.8,22.2,39.4,1.8,0.6,8.0,0.1,0.8,72.0,1.1,356.3,2.9,999.8,8.4,0.0
30-12-2021 19:15,30-12-2021 19:30,61.0,92.0,5.5,14.4,19.8,39.6,1.9,0.6,13.4,0.2,0.8,72.9,1.2,352.7,2.9,1000.0,8.0,0.0
31-12-2021 22:30,31-12-2021 22:45,116.0,152.0,37.1,22.5,59.6,42.1,2.3,1.6,5.5,0.3,0.5,86.8,0.6,207.7,3.3,999.4,6.7,0.0
31-12-2021 22:45,31-12-2021 23:00,116.0,152.0,60.0,27.8,87.9,43.5,2.5,1.7,5.9,0.3,0.6,86.8,0.6,212.0,3.3,999.4,6.6,0.0
31-12-2021 23:00,31-12-2021 23:15,129.0,172.0,87.8,21.7,109.5,37.4,2.9,1.7,5.3,0.3,0.6,86.7,0.5,192.3,3.3,999.3,6.1,0.0
31-12-2021 23:15,31-12-2021 23:30,129.0,172.0,76.7,19.5,96.2,48.5,3.0,1.8,5.5,0.4,0.6,86.7,0.5,178.4,3.4,999.3,6.0,0.0
31-12-2021 23:30,31-12-2021 23:45,129.0,172.0,62.2,24.6,86.8,46.4,2.8,1.8,6.1,0.3,0.5,86.7,0.6,181.9,3.4,999.2,6.0,0.0
31-12-2021 23:45,01-01-2022 00:00,129.0,172.0,67.4,21.0,88.5,47.4,2.6,1.8,6.2,0.4,0.7,86.7,0.5,215.7,3.3,999.1,6.1,0.0
01-01-2022 00:00,01-01-2022 00:15,140.0,179.0,67.4,14.5,81.9,43.0,2.7,1.7,4.8,0.4,0.6,86.7,0.6,267.1,3.1,999.1,5.7,0.0
01-01-2022 00:15,01-01-2022 00:30,140.0,179.0,64.3,16.9,81.1,42.5,2.8,1.7,5.7,0.4,0.7,86.7,0.4,219.7,3.3,999.0,5.5,0.0
01-01-2022 00:30,01-01-2022 00:45,140.0,179.0,69.1,16.1,85.3,48.2,3.1,1.7,5.7,0.3,0.5,86.7,0.8,243.5,3.2,998.9,5.5,0.0
01-01-2022 00:45,01-01-2022 01:00,140.0,179.0,72.3,18.9,91.1,47.1,3.1,1.7,5.5,0.3,0.6,86.7,1.1,269.2,3.1,998.9,5.4,0.0
01-01-2022 02:45,01-01-2022 03:00,143.0,174.0,54.8,16.6,71.4,41.9,2.0,1.8,5.9,0.4,0.7,86.7,0.7,311.1,3.1,998.4,4.8,0.0
01-01-2022 03:00,01-01-2022 03:15,133.0,147.0,58.1,18.4,76.4,37.4,2.1,1.8,5.0,0.4,0.6,86.7,0.8,263.9,3.2,998.4,4.1,0.0
01-01-2022 03:15,01-01-2022 03:30,133.0,147.0,58.7,18.5,77.2,39.4,2.2,1.8,5.9,0.4,0.8,86.7,0.7,250.6,3.2,998.4,4.4,0.0
01-01-2022 03:30,01-01-2022 03:45,133.0,147.0,57.5,15.2,72.7,40.3,2.3,1.8,5.6,0.3,0.6,86.7,0.9,276.6,3.2,998.3,4.3,0.0
01-01-2022 03:45,01-01-2022 04:00,133.0,147.0,55.0,13.6,68.6,40.0,2.5,1.8,5.8,0.5,0.8,86.7,1.0,264.2,3.2,998.3,4.2,0.0
01-01-2022 04:00,01-01-2022 04:15,121.0,140.0,48.5,17.9,66.4,42.2,2.5,1.8,6.2,0.4,0.8,86.7,0.7,261.0,3.2,998.1,4.2,0.0
01-01-2022 04:15,01-01-2022 04:30,121.0,140.0,50.1,13.4,63.5,40.8,2.3,1.8,5.8,0.5,0.6,86.7,0.3,262.4,3.4,998.1,3.8,0.0
01-01-2022 04:30,01-01-2022 04:45,121.0,140.0,46.8,13.6,60.4,42.0,2.4,1.8,6.1,0.6,0.7,86.7,0.4,273.3,3.3,997.9,3.9,0.0
01-01-2022 04:45,01-01-2022 05:00,121.0,140.0,59.3,10.0,69.2,37.7,2.5,1.8,5.6,0.4,0.6,86.7,0.8,262.2,3.2,998.0,3.4,0.0
01-01-2022 05:00,01-01-2022 05:15,129.0,147.0,47.9,17.4,65.2,38.8,2.6,1.8,5.8,0.5,0.8,86.6,0.6,234.4,3.3,998.0,3.0,0.0
01-01-2022 05:15,01-01-2022 05:30,129.0,147.0,52.4,13.8,66.3,35.1,2.6,1.8,6.2,0.4,0.6,86.6,0.5,214.2,3.4,998.1,3.3,0.0
01-01-2022 05:30,01-01-2022 05:45,129.0,147.0,60.1,16.9,76.9,35.8,2.6,1.9,6.5,0.5,0.8,86.6,0.8,173.3,3.4,998.1,3.4,0.0
01-01-2022 05:45,01-01-2022 06:00,129.0,147.0,62.5,11.8,74.3,37.3,2.8,1.9,5.9,0.6,0.8,86.6,0.9,162.3,3.4,998.3,2.6,0.0
01-01-2022 06:00,01-01-2022 06:15,130.0,138.0,63.4,10.4,73.8,36.5,2.8,1.9,6.0,0.6,0.8,86.6,0.7,240.8,3.3,998.4,3.0,0.0
01-01-2022 06:15,01-01-2022 06:30,130.0,138.0,63.0,13.0,76.0,38.0,2.7,1.9,6.0,0.5,0.8,86.6,0.6,237.5,3.3,998.4,3.0,0.0
01-01-2022 06:30,01-01-2022 06:45,130.0,138.0,60.5,14.4,74.9,40.5,2.5,1.9,5.9,0.5,1.0,86.6,0.4,274.6,3.1,998.4,3.3,0.0
01-01-2022 06:45,01-01-2022 07:00,130.0,138.0,65.6,9.0,74.5,39.2,2.4,1.8,5.7,0.5,1.2,86.6,0.7,240.0,3.4,998.7,3.0,0.0
01-01-2022 07:00,01-01-2022 07:15,139.0,158.0,60.5,12.9,73.4,37.2,2.3,1.8,5.3,0.5,1.4,86.6,1.1,243.1,4.2,998.9,2.9,0.0
01-01-2022 07:15,01-01-2022 07:30,139.0,158.0,62.8,12.9,75.7,38.1,2.2,1.8,6.0,0.5,1.0,86.6,1.3,258.4,7.2,999.0,3.3,0.0
01-01-2022 07:30,01-01-2022 07:45,139.0,158.0,60.9,14.0,74.9,38.4,2.1,1.9,6.0,0.5,1.3,86.6,1.2,256.6,13.6,999.1,3.6,0.0
01-01-2022 08:00,01-01-2022 08:15,134.0,150.0,58.2,14.6,72.8,41.1,1.9,2.0,6.6,0.6,1.7,86.7,1.0,274.8,33.2,999.7,4.8,0.0
01-01-2022 08:15,01-01-2022 08:30,134.0,150.0,44.4,17.2,61.6,46.5,1.8,1.9,6.8,0.6,1.7,86.7,0.7,280.6,44.6,999.9,5.5,0.0
01-01-2022 08:30,01-01-2022 08:45,134.0,150.0,36.8,22.0,58.8,48.9,1.8,1.9,6.9,0.6,1.5,86.8,0.5,331.7,55.8,999.9,6.1,0.0
01-01-2022 08:45,01-01-2022 09:00,134.0,150.0,35.8,18.9,54.7,47.8,1.7,1.8,7.0,0.5,1.3,86.8,0.8,306.9,68.0,1000.0,6.8,0.0
01-01-2022 11:45,01-01-2022 12:00,164.0,218.0,6.1,19.0,25.1,73.6,2.5,1.3,48.7,0.4,0.5,53.8,0.9,319.5,161.0,999.9,16.3,0.0
01-01-2022 12:00,01-01-2022 12:15,196.0,256.0,3.6,17.9,21.5,74.4,2.8,1.3,49.8,0.4,0.5,52.1,0.8,308.9,166.8,999.6,17.4,0.0
01-01-2022 12:15,01-01-2022 12:30,196.0,256.0,2.1,17.1,19.2,78.1,3.2,1.4,56.9,0.4,0.4,50.4,1.1,328.2,167.1,999.3,17.5,0.0
01-01-2022 12:30,01-01-2022 12:45,196.0,256.0,1.1,15.3,16.4,81.2,3.7,1.4,61.1,0.4,0.5,49.2,0.8,331.2,156.5,998.9,18.2,0.0
01-01-2022 12:45,01-01-2022 13:00,196.0,256.0,2.0,15.4,17.4,82.7,3.9,1.4,63.2,0.5,0.4,50.6,1.1,329.8,163.1,998.5,18.5,0.0
01-01-2022 13:00,01-01-2022 13:15,219.0,307.0,2.3,15.4,17.7,81.7,3.9,1.3,63.9,0.4,0.4,49.2,0.9,7.2,168.1,998.3,18.8,0.0
01-01-2022 13:30,01-01-2022 13:45,219.0,307.0,2.3,16.7,18.9,83.4,4.0,1.3,68.4,0.4,0.4,48.2,1.3,329.0,224.3,997.8,19.3,0.0
01-01-2022 14:15,01-01-2022 14:30,204.0,255.0,1.5,15.5,17.0,79.7,4.4,0.8,69.9,0.3,0.3,48.1,0.7,8.8,128.6,997.1,19.1,0.0
01-01-2022 14:45,01-01-2022 15:00,204.0,255.0,6.1,13.2,19.4,81.5,4.1,0.8,66.3,0.3,0.3,52.2,0.6,311.4,104.8,996.9,19.1,0.0
01-01-2022 15:15,01-01-2022 15:30,185.0,216.0,1.8,13.6,15.4,79.1,3.8,0.8,70.0,0.3,0.3,51.6,0.7,307.5,90.5,996.6,18.6,0.0
01-01-2022 15:30,01-01-2022 15:45,185.0,216.0,1.7,13.5,15.2,81.3,3.5,0.8,66.8,0.2,0.4,52.7,0.6,286.3,96.8,996.6,19.0,0.0
01-01-2022 15:45,01-01-2022 16:00,185.0,216.0,5.8,12.7,18.5,82.2,3.4,0.8,68.3,0.3,0.5,52.6,0.9,321.9,75.0,996.5,18.5,0.0
01-01-2022 16:00,01-01-2022 16:15,183.0,219.0,3.7,10.9,14.6,78.7,3.4,0.8,67.1,0.2,0.6,53.9,0.7,322.5,59.9,996.5,17.8,0.0
01-01-2022 16:15,01-01-2022 16:30,183.0,219.0,1.0,13.4,14.5,79.5,3.2,0.8,60.3,0.2,0.7,56.4,0.5,295.6,45.4,996.5,17.3,0.0
01-01-2022 16:30,01-01-2022 16:45,183.0,219.0,4.7,11.6,16.3,82.2,2.9,0.8,56.4,0.2,0.6,58.2,0.7,271.9,34.0,996.5,16.6,0.0
01-01-2022 16:45,01-01-2022 17:00,183.0,219.0,3.7,13.4,17.0,81.3,2.6,0.8,51.1,0.3,0.7,61.5,0.5,277.5,24.5,996.5,15.8,0.0
01-01-2022 17:00,01-01-2022 17:15,174.0,227.0,2.8,14.5,17.2,78.9,2.4,0.8,46.4,0.3,0.6,64.8,0.7,304.6,15.9,996.4,14.9,0.0
01-01-2022 17:15,01-01-2022 17:30,174.0,227.0,4.8,11.9,16.7,78.3,2.3,0.7,49.4,0.2,0.6,66.5,0.6,290.7,9.2,996.4,14.0,0.0
01-01-2022 17:45,01-01-2022 18:00,174.0,227.0,3.2,14.9,18.1,80.3,1.8,0.8,45.2,0.3,0.6,71.6,0.9,306.0,3.2,996.7,12.6,0.0
01-01-2022 18:00,01-01-2022 18:15,173.0,228.0,5.4,12.9,18.3,77.8,1.7,0.7,38.0,0.3,0.5,74.0,1.0,306.7,3.0,997.0,12.1,0.0
01-01-2022 18:15,01-01-2022 18:30,173.0,228.0,6.9,12.0,18.9,78.6,1.6,0.7,49.1,0.3,0.5,75.7,0.8,315.4,3.0,997.1,11.8,0.0
01-01-2022 18:30,01-01-2022 18:45,173.0,228.0,5.0,16.1,21.1,82.2,1.7,0.7,40.2,0.3,0.4,76.3,0.6,308.6,2.9,997.1,11.2,0.0
01-01-2022 18:45,01-01-2022 19:00,173.0,228.0,8.6,15.1,23.7,84.2,1.8,0.8,33.3,0.2,0.4,77.6,0.3,300.0,3.0,997.1,10.6,0.0
01-01-2022 19:00,01-01-2022 19:15,171.0,217.0,6.4,21.3,27.7,80.5,1.8,0.8,17.5,0.3,0.4,78.8,0.7,310.9,3.0,997.2,10.3,0.0
01-01-2022 19:15,01-01-2022 19:30,171.0,217.0,7.9,26.8,34.7,77.5,1.8,1.0,14.8,0.3,0.5,79.5,0.9,337.5,2.9,997.3,10.0,0.0
01-01-2022 19:30,01-01-2022 19:45,171.0,217.0,0.2,30.4,30.6,84.5,1.8,1.2,17.5,0.4,0.5,82.5,0.8,335.0,2.9,997.4,9.8,0.0
01-01-2022 20:00,01-01-2022 20:15,226.0,269.0,12.1,20.6,32.7,77.8,1.9,1.1,9.4,1.6,1.1,83.2,0.8,250.1,3.2,997.9,8.9,0.0
01-01-2022 20:15,01-01-2022 20:30,226.0,269.0,9.3,22.6,31.8,77.8,2.0,1.0,10.5,0.7,1.3,83.2,0.8,288.3,3.1,998.2,8.7,0.0
01-01-2022 20:30,01-01-2022 20:45,226.0,269.0,5.1,24.9,30.0,84.6,2.0,1.1,17.8,0.4,0.6,82.7,0.8,337.0,2.9,998.3,9.0,0.0
01-01-2022 20:45,01-01-2022 21:00,226.0,269.0,11.4,20.3,31.7,84.7,1.9,1.1,10.4,0.3,0.6,82.7,0.7,335.5,3.0,998.4,8.6,0.0
01-01-2022 21:00,01-01-2022 21:15,208.0,252.0,34.0,18.2,52.2,66.3,2.0,0.9,7.3,0.6,0.7,83.1,0.5,296.2,3.1,998.4,8.1,0.0
01-01-2022 21:15,01-01-2022 21:30,208.0,252.0,19.6,22.1,41.7,83.0,2.0,1.0,8.1,0.4,0.6,82.5,0.5,25.0,3.5,998.4,8.0,0.0
01-01-2022 21:30,01-01-2022 21:45,208.0,252.0,16.0,20.3,36.2,83.1,1.9,0.9,6.6,0.4,0.5,82.3,0.5,214.3,3.3,998.4,7.9,0.0
01-01-2022 21:45,01-01-2022 22:00,208.0,252.0,16.1,19.0,35.1,82.4,1.8,1.0,7.2,0.5,0.6,81.8,0.2,97.2,3.5,998.5,7.9,0.0
01-01-2022 22:00,01-01-2022 22:15,184.0,224.0,14.7,24.0,38.7,81.9,1.7,1.0,7.3,0.4,0.7,81.7,0.5,176.9,3.4,998.5,7.8,0.0
01-01-2022 22:15,01-01-2022 22:30,184.0,224.0,27.0,22.2,49.2,69.7,1.8,1.0,6.7,0.4,0.6,81.8,0.6,181.1,3.4,998.5,7.5,0.0
01-01-2022 22:30,01-01-2022 22:45,184.0,224.0,41.4,18.6,60.1,71.8,1.9,1.1,6.4,0.5,0.7,85.3,0.6,200.4,3.4,998.5,7.5,0.0
01-01-2022 22:45,01-01-2022 23:00,184.0,224.0,41.5,18.3,59.8,70.6,2.1,1.1,6.0,0.4,0.7,86.8,0.5,217.0,3.3,998.5,7.2,0.0
01-01-2022 23:00,01-01-2022 23:15,193.0,238.0,46.3,16.7,63.0,74.3,2.1,1.1,6.7,0.5,0.7,86.8,0.6,173.7,3.4,998.2,7.2,0.0
01-01-2022 23:15,01-01-2022 23:30,193.0,238.0,55.1,19.2,74.3,72.8,2.3,1.1,6.3,0.4,0.7,86.8,0.4,151.9,3.5,998.2,7.1,0.0
01-01-2022 23:30,01-01-2022 23:45,193.0,238.0,53.9,17.3,71.2,72.9,2.1,1.1,6.0,0.4,0.7,86.8,0.1,196.5,3.4,998.1,6.7,0.0
01-01-2022 23:45,02-01-2022 00:00,193.0,238.0,51.5,15.0,66.4,70.8,2.1,1.0,6.2,0.4,0.6,86.8,0.2,32.3,3.6,998.2,6.5,0.0
02-01-2022 00:00,02-01-2022 00:15,183.0,221.0,45.8,13.9,59.7,67.9,2.1,1.0,6.1,0.3,0.6,86.7,0.5,325.6,3.0,998.0,6.3,0.0
02-01-2022 00:15,02-01-2022 00:30,183.0,221.0,38.2,16.7,54.9,68.1,2.0,1.0,6.3,0.4,0.6,86.7,0.5,188.7,3.4,998.0,5.9,0.0
02-01-2022 00:30,02-01-2022 00:45,183.0,221.0,37.1,15.7,52.7,69.9,1.9,1.0,6.3,0.4,0.7,86.7,0.5,216.3,3.3,997.9,5.7,0.0
02-01-2022 00:45,02-01-2022 01:00,183.0,221.0,43.1,16.3,59.4,61.8,1.9,1.0,6.0,0.3,0.6,86.7,0.5,251.7,3.3,997.7,5.7,0.0
02-01-2022 02:45,02-01-2022 03:00,157.0,163.0,58.5,19.6,78.2,56.4,2.1,1.3,7.3,0.5,0.9,86.7,0.8,250.3,3.3,997.0,5.1,0.0
02-01-2022 03:00,02-01-2022 03:15,156.0,172.0,63.3,18.5,81.8,50.6,2.1,1.3,6.5,0.6,1.3,86.7,0.8,239.9,3.3,997.0,4.6,0.0
02-01-2022 03:15,02-01-2022 03:30,156.0,172.0,63.4,15.8,79.2,49.1,2.0,1.3,6.7,0.6,1.5,86.7,0.7,267.4,3.2,997.0,5.1,0.0
02-01-2022 03:30,02-01-2022 03:45,156.0,172.0,59.0,18.9,77.9,54.9,1.7,1.3,7.0,0.6,1.3,86.7,0.8,332.3,3.1,996.9,5.4,0.0
02-01-2022 03:45,02-01-2022 04:00,156.0,172.0,50.6,15.8,66.4,55.4,1.9,1.3,6.7,0.6,2.1,86.7,0.9,326.4,3.1,996.8,4.9,0.0
02-01-2022 04:00,02-01-2022 04:15,158.0,180.0,43.6,15.6,59.2,56.8,1.6,1.2,6.5,0.6,2.4,86.7,0.9,298.6,3.1,996.7,4.8,0.0
02-01-2022 04:15,02-01-2022 04:30,158.0,180.0,33.3,16.4,49.8,57.5,1.4,1.2,7.1,0.5,1.6,86.7,0.8,305.9,3.1,996.8,5.6,0.0
02-01-2022 04:30,02-01-2022 04:45,158.0,180.0,30.5,18.1,48.6,60.4,1.4,1.1,6.8,0.6,1.6,86.7,0.6,297.8,3.1,996.9,5.5,0.0
02-01-2022 04:45,02-01-2022 05:00,158.0,180.0,36.0,11.5,47.5,57.0,1.5,1.1,6.0,0.5,1.2,86.7,0.6,299.8,3.2,997.0,4.8,0.0
02-01-2022 05:00,02-01-2022 05:15,163.0,179.0,31.4,13.9,45.3,54.1,1.6,1.1,6.1,0.5,1.0,86.7,0.4,280.4,3.2,996.9,4.7,0.0
02-01-2022 05:15,02-01-2022 05:30,163.0,179.0,33.4,12.2,45.6,53.9,1.6,1.1,6.0,0.5,1.0,86.7,0.3,344.3,3.4,997.0,4.3,0.0
02-01-2022 05:30,02-01-2022 05:45,163.0,179.0,30.0,9.7,39.7,53.0,1.4,1.1,6.1,0.5,0.9,86.7,0.5,116.9,3.7,997.1,4.1,0.0
02-01-2022 05:45,02-01-2022 06:00,163.0,179.0,21.4,13.8,35.2,51.1,1.3,1.1,5.8,0.4,1.1,86.7,0.8,147.4,3.6,997.1,3.9,0.0
02-01-2022 06:00,02-01-2022 06:15,140.0,156.0,27.6,9.3,37.0,48.6,1.6,1.1,5.9,0.5,1.0,86.7,0.6,136.2,3.6,997.2,3.9,0.0
02-01-2022 06:15,02-01-2022 06:30,140.0,156.0,30.1,13.6,43.7,49.1,1.6,1.1,6.0,0.5,1.0,86.7,0.5,121.9,3.6,997.3,4.1,0.0
02-01-2022 06:30,02-01-2022 06:45,140.0,156.0,23.4,15.8,39.2,48.8,1.5,1.0,5.9,0.5,1.1,86.7,0.5,188.8,3.5,997.4,4.2,0.0
02-01-2022 06:45,02-01-2022 07:00,140.0,156.0,34.7,12.9,47.6,47.7,1.4,1.0,5.5,0.5,1.0,86.7,0.6,219.0,3.4,997.5,4.1,0.0
02-01-2022 07:00,02-01-2022 07:15,130.0,134.0,39.8,9.7,49.5,48.2,1.5,1.0,5.5,0.4,1.0,86.7,0.4,221.2,4.5,997.7,3.9,0.0
02-01-2022 07:15,02-01-2022 07:30,130.0,134.0,40.0,12.4,52.3,48.2,1.5,1.1,5.5,0.5,1.1,86.7,0.9,245.3,6.7,997.7,3.9,0.0
02-01-2022 07:30,02-01-2022 07:45,130.0,134.0,42.5,13.4,55.9,46.7,1.5,1.1,5.9,0.5,1.4,86.7,1.3,243.8,12.6,997.9,4.4,0.0
02-01-2022 08:00,02-01-2022 08:15,133.0,146.0,49.9,15.6,65.5,51.6,1.7,1.2,8.0,0.5,1.7,86.7,1.2,250.4,29.2,998.4,5.7,0.0
02-01-2022 08:15,02-01-2022 08:30,133.0,146.0,46.6,16.1,62.7,56.6,1.8,1.2,8.5,0.6,1.6,86.8,0.8,258.6,39.6,998.6,6.4,0.0
