From Date,To Date,PM2.5,PM10,NO,NO2,NOx
08-10-2021 05:00,08-10-2021 05:30,78,173,13.45,53.45,39.35
08-10-2021 05:30,08-10-2021 06:00,73.5,163,21.95,51.6,45.45
08-10-2021 06:00,08-10-2021 06:30,69,153,28.85,53.5,52
08-10-2021 06:30,08-10-2021 07:00,77.5,176,26.65,54.15,50.6
08-10-2021 07:00,08-10-2021 07:30,86,199,26.55,54.65,50.7
08-10-2021 07:30,08-10-2021 08:00,85.5,211,25.1,57.35,50.95
08-10-2021 08:00,08-10-2021 08:30,85,223,15.95,58.95,44.35
08-10-2021 08:30,08-10-2021 09:00,84,225,7.75,54.05,35.05
08-10-2021 09:00,08-10-2021 09:30,83,227,5.8,52.3,32.55
08-10-2021 09:30,08-10-2021 10:00,91,390,4.5,48.3,29.35
08-10-2021 10:00,08-10-2021 10:30,99,553,4.45,52.8,31.7
08-10-2021 10:30,08-10-2021 11:00,89.5,413.5,3,42.5,25.1
08-10-2021 11:00,08-10-2021 11:30,80,274,1.75,36.75,20.9
08-10-2021 11:30,08-10-2021 12:00,73,242,2.4,39.5,22.95
08-10-2021 12:00,08-10-2021 12:30,66,210,2.2,34.45,20.05
08-10-2021 12:30,08-10-2021 13:00,62,201.5,2.1,34.3,19.9
08-10-2021 13:00,08-10-2021 13:30,58,193,1.65,35.7,20.3
08-10-2021 13:30,08-10-2021 14:00,51.5,178.5,2.25,34.5,20.2
08-10-2021 14:00,08-10-2021 14:30,45,164,1.8,37,21.15
08-10-2021 14:30,08-10-2021 15:00,42,175,2.4,37.05,21.65
08-10-2021 15:00,08-10-2021 15:30,39,186,1.95,35.75,20.6
08-10-2021 15:30,08-10-2021 16:00,40.5,183,2.8,44.9,26.2
08-10-2021 16:00,08-10-2021 16:30,42,180,3.2,47.8,28.05
08-10-2021 16:30,08-10-2021 17:00,50.5,197.5,3.2,59.4,34.2
08-10-2021 17:00,08-10-2021 17:30,59,215,2.7,71.85,40.4
08-10-2021 17:30,08-10-2021 18:00,55,204.5,3.3,85.8,48.3
08-10-2021 18:00,08-10-2021 18:30,51,194,8.55,106.05,63.3
08-10-2021 18:30,08-10-2021 19:00,51,195.5,26.9,119.5,85.45
08-10-2021 19:00,08-10-2021 19:30,51,197,53.55,116.25,105.45
08-10-2021 19:30,08-10-2021 20:00,54,210.5,52.65,112.6,102.85
08-10-2021 20:00,08-10-2021 20:30,57,224,99.45,99.95,134.15
08-10-2021 20:30,08-10-2021 21:00,68,247.5,183.55,101.5,203.85
08-10-2021 21:00,08-10-2021 21:30,79,271,138.15,111.35,172
08-10-2021 21:30,08-10-2021 22:00,78,269.5,113.8,101.2,146.7
08-10-2021 22:00,08-10-2021 22:30,77,268,230.7,96.5,239.1
08-10-2021 22:30,08-10-2021 23:00,83.5,281.5,211.2,87.95,219.8
08-10-2021 23:00,08-10-2021 23:30,90,295,211.65,89.05,218.2
08-10-2021 23:30,09-10-2021 00:00,87,274.5,193.9,86.55,203.45
09-10-2021 00:00,09-10-2021 00:30,84,254,226.3,88.75,231.5
09-10-2021 00:30,09-10-2021 01:00,84.5,247.5,157,83.7,172.55
09-10-2021 01:00,09-10-2021 01:30,85,241,134.1,72.8,152.7
09-10-2021 01:30,09-10-2021 02:00,91,235,172,69.8,178
09-10-2021 02:00,09-10-2021 02:30,97,229,None,None,None
09-10-2021 02:30,09-10-2021 03:00,91,229.5,114.2,61.7,126
09-10-2021 03:00,09-10-2021 03:30,85,230,82.4,64.1,101.5
09-10-2021 03:30,09-10-2021 04:00,81.5,212.5,57.7,61.75,80.2
09-10-2021 04:00,09-10-2021 04:30,78,195,59,59.5,79.8
09-10-2021 04:30,09-10-2021 05:00,78,190,53.55,61.7,76.55
09-10-2021 05:00,09-10-2021 05:30,78,185,39.35,58.4,63.15
09-10-2021 05:30,09-10-2021 06:00,68.5,171.5,48.25,55.6,68.9
09-10-2021 06:00,09-10-2021 06:30,59,158,62.15,53.55,79.1
09-10-2021 06:30,09-10-2021 07:00,65.5,169,83.2,54.25,96.85
09-10-2021 07:00,09-10-2021 07:30,72,180,53.25,56.95,73.8
09-10-2021 07:30,09-10-2021 08:00,70,193,37.15,63.25,63.9
09-10-2021 08:00,09-10-2021 08:30,68,206,30.65,72.65,63.6
09-10-2021 08:30,09-10-2021 09:00,71,217,16.4,74.65,53.15
09-10-2021 09:00,09-10-2021 09:30,74,228,12.15,75.05,49.8
09-10-2021 09:30,09-10-2021 10:00,63.5,219,5.75,69.3,41.5
09-10-2021 10:00,09-10-2021 10:30,53,210,5.2,62.75,37.7
09-10-2021 10:30,09-10-2021 11:00,50,202,4.1,50.95,30.35
09-10-2021 11:00,09-10-2021 11:30,47,194,3.15,46.05,27.1
09-10-2021 11:30,09-10-2021 12:00,52,198,2.6,39.5,23.2
09-10-2021 12:00,09-10-2021 12:30,57,202,2,36.7,21.25
09-10-2021 12:30,09-10-2021 13:00,50.5,187,2.5,39.15,22.9
09-10-2021 13:00,09-10-2021 13:30,44,172,None,None,None
09-10-2021 13:30,09-10-2021 14:00,36.5,155,2.15,35.6,20.7
09-10-2021 14:00,09-10-2021 14:30,29,138,1.9,39.6,22.65
09-10-2021 14:30,09-10-2021 15:00,26,141.5,3.35,39.75,23.85
09-10-2021 15:00,09-10-2021 15:30,23,145,3.3,40.45,24.2
09-10-2021 15:30,09-10-2021 16:00,21.5,147.5,3.15,45.8,27
09-10-2021 16:00,09-10-2021 16:30,20,150,3.2,55.15,32
09-10-2021 16:30,09-10-2021 17:00,22.5,150.5,2.65,63.3,36
09-10-2021 17:00,09-10-2021 17:30,25,151,5.55,90.7,46.5
09-10-2021 17:30,09-10-2021 18:00,29,165.5,45.9,98.35,89.8
09-10-2021 18:00,09-10-2021 18:30,33,180,95.1,106.75,134.35
09-10-2021 18:30,09-10-2021 19:00,40,211.5,157.25,113.2,187.7
09-10-2021 19:00,09-10-2021 19:30,47,243,248.8,100.1,255.85
09-10-2021 19:30,09-10-2021 20:00,64,285,270.1,96.3,271.55
09-10-2021 20:00,09-10-2021 20:30,81,327,249.1,90.85,251.4
09-10-2021 20:30,09-10-2021 21:00,77.5,309,275.3,105.45,278.85
09-10-2021 21:00,09-10-2021 21:30,74,291,280.05,91.4,276.35
09-10-2021 21:30,09-10-2021 22:00,79.5,289,265.9,85.2,262.15
09-10-2021 22:00,09-10-2021 22:30,85,287,297.05,77.5,283.2
09-10-2021 22:30,09-10-2021 23:00,86.5,309.5,341.05,72,316.5
09-10-2021 23:00,09-10-2021 23:30,88,332,244.6,67.2,235.05
09-10-2021 23:30,10-10-2021 00:00,88,307.5,229.3,75.1,227
10-10-2021 00:00,10-10-2021 00:30,88,283,204.55,72.95,204.65
10-10-2021 00:30,10-10-2021 01:00,83,266.5,137,67.45,147.5
10-10-2021 01:00,10-10-2021 01:30,78,250,111.05,63.1,124.15
10-10-2021 01:30,10-10-2021 02:00,81.5,253,104.1,63.9,118.9
10-10-2021 02:00,10-10-2021 02:30,85,256,None,None,None
10-10-2021 02:30,10-10-2021 03:00,77,247,96.6,62.4,111.9
10-10-2021 03:00,10-10-2021 03:30,69,238,84.1,59.7,100.5
10-10-2021 03:30,10-10-2021 04:00,64,206,70,52.4,85.15
10-10-2021 04:00,10-10-2021 04:30,59,174,62.25,50.75,77.75
10-10-2021 04:30,10-10-2021 05:00,57,170,48.35,51.9,67
10-10-2021 05:00,10-10-2021 05:30,55,166,29.9,48.15,50
10-10-2021 05:30,10-10-2021 06:00,54,157.5,52.85,46.3,67.75
10-10-2021 06:00,10-10-2021 06:30,53,149,61.35,42.6,72.65
10-10-2021 06:30,10-10-2021 07:00,57.5,153,73.2,43.8,82.9
10-10-2021 07:00,10-10-2021 07:30,62,157,53.9,48.95,69.9
10-10-2021 07:30,10-10-2021 08:00,65,171.5,38.65,52.05,59.15
10-10-2021 08:00,10-10-2021 08:30,68,186,31.55,60.95,58.15
10-10-2021 08:30,10-10-2021 09:00,61.5,184,21.95,63.65,51.7
10-10-2021 09:00,10-10-2021 09:30,55,182,16.4,68.55,49.75
10-10-2021 09:30,10-10-2021 10:00,52.5,183,8.4,61,39.35
10-10-2021 10:00,10-10-2021 10:30,50,184,4.75,55.15,33.2
10-10-2021 10:30,10-10-2021 11:00,47,177.5,4,46.2,27.85
10-10-2021 11:00,10-10-2021 11:30,44,171,3.55,37.95,23.1
10-10-2021 11:30,10-10-2021 12:00,47.5,172.5,2.45,36.05,21.2
10-10-2021 12:00,10-10-2021 12:30,51,174,2.2,37.6,21.8
10-10-2021 12:30,10-10-2021 13:00,45,168,2.2,33.6,19.7
10-10-2021 13:00,10-10-2021 13:30,39,162,1.75,32.85,18.9
10-10-2021 13:30,10-10-2021 14:00,32,143.5,2,29.9,17.55
10-10-2021 14:00,10-10-2021 14:30,25,125,3,30.15,18.5
10-10-2021 14:30,10-10-2021 15:00,21.5,121.5,2.65,28.6,17.4
10-10-2021 15:00,10-10-2021 15:30,18,118,2.85,29.65,18.1
10-10-2021 15:30,10-10-2021 16:00,21.5,115.5,4.1,35,21.95
10-10-2021 16:00,10-10-2021 16:30,25,113,3.2,38.2,22.95
10-10-2021 16:30,10-10-2021 17:00,25,123,2,44.7,25.4
10-10-2021 17:00,10-10-2021 17:30,25,133,3.9,61.7,36.1
10-10-2021 17:30,10-10-2021 18:00,24.5,143,16.5,85.1,58.4
10-10-2021 18:00,10-10-2021 18:30,24,153,44.65,101.35,90.3
10-10-2021 18:30,10-10-2021 19:00,30,168.5,49.8,90.8,88.5
10-10-2021 19:00,10-10-2021 19:30,36,184,83.4,90.55,116.15
10-10-2021 19:30,10-10-2021 20:00,43,192.5,155.65,85.85,172.45
10-10-2021 20:00,10-10-2021 20:30,50,201,242.9,92.95,246.45
10-10-2021 20:30,10-10-2021 21:00,61.5,266,435.1,99.8,407.8
10-10-2021 21:00,10-10-2021 21:30,73,331,365.5,99.2,350.9
10-10-2021 21:30,10-10-2021 22:00,84,335.5,378.35,85.6,354.15
10-10-2021 22:00,10-10-2021 22:30,95,340,390.6,83.3,362.9
10-10-2021 22:30,10-10-2021 23:00,95.5,325,356.85,77.7,332.25
10-10-2021 23:00,10-10-2021 23:30,96,310,429.6,76,390.35
10-10-2021 23:30,11-10-2021 00:00,103,334.5,424.85,80.4,388.85
11-10-2021 00:00,11-10-2021 00:30,110,359,359.65,77.5,334.45
11-10-2021 00:30,11-10-2021 01:00,105.5,389.5,309.1,64.7,286
11-10-2021 01:00,11-10-2021 01:30,101,420,152.25,58,155.5
11-10-2021 01:30,11-10-2021 02:00,76,295.5,75.5,53.75,90.2
11-10-2021 02:00,11-10-2021 02:30,51,171,None,None,None
11-10-2021 02:30,11-10-2021 03:00,62,192,192,49,182.3
11-10-2021 03:00,11-10-2021 03:30,73,213,161.1,51.4,159
11-10-2021 03:30,11-10-2021 04:00,71.5,203,131.6,51.35,134.85
11-10-2021 04:00,11-10-2021 04:30,70,193,66.25,47.2,79.05
11-10-2021 04:30,11-10-2021 05:00,58,175,54.3,42,66.35
11-10-2021 05:00,11-10-2021 05:30,46,157,60.35,48.95,75.25
11-10-2021 05:30,11-10-2021 06:00,47,150.5,71.5,45.45,82.15
11-10-2021 06:00,11-10-2021 06:30,48,144,37.25,44.55,54.05
11-10-2021 06:30,11-10-2021 07:00,48,141,60.35,47.5,74.45
11-10-2021 07:00,11-10-2021 07:30,48,138,121.25,42.4,121.7
11-10-2021 07:30,11-10-2021 08:00,55,193,92.7,55.1,104.8
11-10-2021 08:00,11-10-2021 08:30,62,248,65.65,69.4,90.35
11-10-2021 08:30,11-10-2021 09:00,71,254,33.4,74.8,67
11-10-2021 09:00,11-10-2021 09:30,80,260,29.35,80.05,66.4
11-10-2021 09:30,11-10-2021 10:00,77,284.5,20.1,75.85,56.65
11-10-2021 10:00,11-10-2021 10:30,74,309,7.2,65.4,40.7
11-10-2021 10:30,11-10-2021 11:00,58,225,6.5,63.05,38.75
11-10-2021 11:00,11-10-2021 11:30,42,141,6.95,50.7,32.75
11-10-2021 11:30,11-10-2021 12:00,33.5,146,4.55,43.75,26.95
11-10-2021 12:00,11-10-2021 12:30,25,151,2.2,35.7,20.8
11-10-2021 12:30,11-10-2021 13:00,25,132.5,2.5,31.4,18.75
11-10-2021 13:00,11-10-2021 13:30,25,114,2.1,30.15,17.7
11-10-2021 13:30,11-10-2021 14:00,23.5,102.5,1.8,30.1,17.45
11-10-2021 14:00,11-10-2021 14:30,22,91,2,21.9,13.2
11-10-2021 14:30,11-10-2021 15:00,22,95.5,1.25,24.05,13.8
11-10-2021 15:00,11-10-2021 15:30,22,100,1.5,30.85,17.65
11-10-2021 15:30,11-10-2021 16:00,25,109.5,2,33.3,19.5
11-10-2021 16:00,11-10-2021 16:30,28,119,2.7,41.8,24.4
11-10-2021 16:30,11-10-2021 17:00,31.5,139.5,1.85,56.05,31.45
11-10-2021 17:00,11-10-2021 17:30,35,160,4.9,84.55,48.9
11-10-2021 17:30,11-10-2021 18:00,35,160,7,109.4,63.75
11-10-2021 18:00,11-10-2021 18:30,None,None,3.6,102.25,57.3
11-10-2021 18:30,11-10-2021 19:00,None,None,6.4,101.85,59.3
11-10-2021 19:00,11-10-2021 19:30,None,None,47.45,107.7,95.95
11-10-2021 19:30,11-10-2021 20:00,78,245,77.3,103,117.8
11-10-2021 20:00,11-10-2021 20:30,78,245,69.05,99.65,109.3
11-10-2021 20:30,11-10-2021 21:00,83,259.5,90.4,86.2,119.9
11-10-2021 21:00,11-10-2021 21:30,88,274,61.9,82.65,94.5
11-10-2021 21:30,11-10-2021 22:00,88.5,270,66.15,74.55,93.55
11-10-2021 22:00,11-10-2021 22:30,89,266,101.25,69.3,119.7
11-10-2021 22:30,11-10-2021 23:00,92,278,206.1,71.5,206
11-10-2021 23:00,11-10-2021 23:30,95,290,368.6,68.4,336.05
11-10-2021 23:30,12-10-2021 00:00,109.5,348.5,388,66.6,351.55
12-10-2021 00:00,12-10-2021 00:30,124,407,350.9,53.9,314.9
12-10-2021 00:30,12-10-2021 01:00,112.5,369.5,279.55,57.9,258.15
12-10-2021 01:00,12-10-2021 01:30,101,332,253.55,52.95,234.9
12-10-2021 01:30,12-10-2021 02:00,106,322,250.3,53.7,232.45
12-10-2021 02:00,12-10-2021 02:30,111,312,None,None,None
12-10-2021 02:30,12-10-2021 03:00,106,304,350,44.6,309
12-10-2021 03:00,12-10-2021 03:30,101,296,305,39.2,269.35
12-10-2021 03:30,12-10-2021 04:00,99,268.5,280.6,38.25,249.25
12-10-2021 04:00,12-10-2021 04:30,97,241,199.85,36.5,182.45
12-10-2021 04:30,12-10-2021 05:00,96.5,229.5,308.5,37.4,271.45
12-10-2021 05:00,12-10-2021 05:30,96,218,293.8,39.65,261.25
12-10-2021 05:30,12-10-2021 06:00,99.5,220.5,296.25,45.75,265.7
12-10-2021 06:00,12-10-2021 06:30,103,223,282.4,40.15,251.85
12-10-2021 06:30,12-10-2021 07:00,115.5,234.5,239.5,45.75,219.8
12-10-2021 07:00,12-10-2021 07:30,128,246,213.95,50.9,201.6
12-10-2021 07:30,12-10-2021 08:00,126,284,189.7,67.6,190.5
12-10-2021 08:00,12-10-2021 08:30,124,322,102.95,92.2,132.85
12-10-2021 08:30,12-10-2021 09:00,112,316.5,44.3,86.25,82.15
12-10-2021 09:00,12-10-2021 09:30,100,311,18.65,83.25,59.45
12-10-2021 09:30,12-10-2021 10:00,88.5,274.5,7.85,74.8,46.15
12-10-2021 10:00,12-10-2021 10:30,77,238,4.75,59.6,35.65
12-10-2021 10:30,12-10-2021 11:00,70.5,227.5,2.75,49.15,28.35
12-10-2021 11:00,12-10-2021 11:30,64,217,2.4,48.75,27.85
12-10-2021 11:30,12-10-2021 12:00,60,200.5,2.7,45.45,26.4
12-10-2021 12:00,12-10-2021 12:30,56,184,2.95,41.35,24.4
12-10-2021 12:30,12-10-2021 13:00,45.5,177.5,2.4,37.65,21.95
12-10-2021 13:00,12-10-2021 13:30,35,171,2.35,35.35,20.7
12-10-2021 13:30,12-10-2021 14:00,33,159,2.65,33.55,20
12-10-2021 14:00,12-10-2021 14:30,31,147,2.15,37.75,21.85
12-10-2021 14:30,12-10-2021 15:00,33,138,2.2,36.35,21.15
12-10-2021 15:00,12-10-2021 15:30,35,129,1.75,36.7,20.9
12-10-2021 15:30,12-10-2021 16:00,31.5,132.5,2.25,46.2,26.4
12-10-2021 16:00,12-10-2021 16:30,28,136,3.1,53.15,30.75
12-10-2021 16:30,12-10-2021 17:00,27.5,136,4.3,66,38.6
12-10-2021 17:00,12-10-2021 17:30,27,136,5.35,73.1,43.25
12-10-2021 17:30,12-10-2021 18:00,30.5,152.5,16.9,97.15,65.45
12-10-2021 18:00,12-10-2021 18:30,34,169,45.95,93.2,86.9
12-10-2021 18:30,12-10-2021 19:00,35,188.5,75.15,91.8,110.15
12-10-2021 19:00,12-10-2021 19:30,36,208,65.75,85.05,98.75
12-10-2021 19:30,12-10-2021 20:00,37,214.5,68,82.3,99.15
12-10-2021 20:00,12-10-2021 20:30,38,221,103.6,79.85,126.95
12-10-2021 20:30,12-10-2021 21:00,50.5,246.5,141.8,78.3,157.25
12-10-2021 21:00,12-10-2021 21:30,63,272,77.65,86.9,109
12-10-2021 21:30,12-10-2021 22:00,65,264,38.15,90.2,79.05
12-10-2021 22:00,12-10-2021 22:30,67,256,26.4,95.2,72.1
12-10-2021 22:30,12-10-2021 23:00,68.5,245.5,24.9,89.85,68.15
12-10-2021 23:00,12-10-2021 23:30,70,235,31.3,82.25,69.3
12-10-2021 23:30,13-10-2021 00:00,67,223,42.7,82.5,78.6
13-10-2021 00:00,13-10-2021 00:30,64,211,60.5,86.2,95.15
13-10-2021 00:30,13-10-2021 01:00,68.5,212,54.3,83.75,88.8
13-10-2021 01:00,13-10-2021 01:30,73,213,56.85,80.05,88.9
13-10-2021 01:30,13-10-2021 02:00,76.5,219.5,41.5,81.1,77
13-10-2021 02:00,13-10-2021 02:30,80,226,None,None,None
13-10-2021 02:30,13-10-2021 03:00,82,223.5,26.8,77.6,63.1
13-10-2021 03:00,13-10-2021 03:30,84,221,18.8,77.7,56.7
13-10-2021 03:30,13-10-2021 04:00,86,220,14.8,73.9,51.35
13-10-2021 04:00,13-10-2021 04:30,88,219,9.55,70.9,45.5
13-10-2021 04:30,13-10-2021 05:00,82.5,213.5,11.65,65.95,44.6
13-10-2021 05:00,13-10-2021 05:30,77,208,6.05,57,35.35
13-10-2021 05:30,13-10-2021 06:00,73,197,5.25,60.95,36.9
13-10-2021 06:00,13-10-2021 06:30,69,186,4.95,57.6,34.65
13-10-2021 06:30,13-10-2021 07:00,72,198,48.9,70.05,77.8
13-10-2021 07:00,13-10-2021 07:30,75,210,23.7,71.6,57.4
13-10-2021 07:30,13-10-2021 08:00,77,226.5,24.65,77.65,61.4
13-10-2021 08:00,13-10-2021 08:30,79,243,30.9,87,71.35
13-10-2021 08:30,13-10-2021 09:00,85,269.5,20.85,92.55,66.2
13-10-2021 09:00,13-10-2021 09:30,91,296,10.55,84.95,53.8
13-10-2021 09:30,13-10-2021 10:00,92.5,286.5,7.55,85.4,51.55
13-10-2021 10:00,13-10-2021 10:30,94,277,7.9,79.85,48.95
13-10-2021 10:30,13-10-2021 11:00,81,264,4.75,62.7,37.2
13-10-2021 11:00,13-10-2021 11:30,68,251,3.4,54.25,31.7
13-10-2021 11:30,13-10-2021 12:00,59.5,237.5,3.25,44.45,26.3
13-10-2021 12:00,13-10-2021 12:30,51,224,3.8,41.95,25.45
13-10-2021 12:30,13-10-2021 13:00,49.5,236,3.7,39.95,24.25
13-10-2021 13:00,13-10-2021 13:30,48,248,3.55,36.35,22.3
13-10-2021 13:30,13-10-2021 14:00,45,230.5,2.75,38,22.5
13-10-2021 14:00,13-10-2021 14:30,42,213,1.8,33.7,19.4
13-10-2021 14:30,13-10-2021 15:00,40.5,189.5,2.3,37.35,21.75
13-10-2021 15:00,13-10-2021 15:30,39,166,4.05,41,25.1
13-10-2021 15:30,13-10-2021 16:00,43,186.5,5,52.35,31.9
13-10-2021 16:00,13-10-2021 16:30,47,207,3.55,52.25,30.65
13-10-2021 16:30,13-10-2021 17:00,49.5,231.5,2.6,52.8,30.2
13-10-2021 17:00,13-10-2021 17:30,52,256,2.9,64.75,37
13-10-2021 17:30,13-10-2021 18:00,47,224.5,4.55,84.8,48.75
13-10-2021 18:00,13-10-2021 18:30,42,193,15,102.8,66.9
13-10-2021 18:30,13-10-2021 19:00,45,205,55.25,116,106.55
13-10-2021 19:00,13-10-2021 19:30,48,217,80.25,122.1,130.55
13-10-2021 19:30,13-10-2021 20:00,62.5,243,115.2,124.05,160
13-10-2021 20:00,13-10-2021 20:30,77,269,81.85,116.3,128.55
13-10-2021 20:30,13-10-2021 21:00,80,276.5,72.35,118.05,121.65
13-10-2021 21:00,13-10-2021 21:30,83,284,53.9,106.9,100.75
13-10-2021 21:30,13-10-2021 22:00,86,278.5,28.9,103.75,78.75
13-10-2021 22:00,13-10-2021 22:30,89,273,23.55,100.1,72.45
13-10-2021 22:30,13-10-2021 23:00,83.5,244.5,26.85,98.7,74.35
13-10-2021 23:00,13-10-2021 23:30,78,216,36.35,98.05,81.7
13-10-2021 23:30,14-10-2021 00:00,72.5,202.5,39.35,98.4,84.45
14-10-2021 00:00,14-10-2021 00:30,67,189,45.85,90.55,85.45
14-10-2021 00:30,14-10-2021 01:00,68.5,194,58.65,92.1,96.6
14-10-2021 01:00,14-10-2021 01:30,70,199,91.3,89.75,121.8
14-10-2021 01:30,14-10-2021 02:00,68.5,196.5,86.55,87.75,117.1
14-10-2021 02:00,14-10-2021 02:30,67,194,None,None,None
14-10-2021 02:30,14-10-2021 03:00,67,183.5,50.4,79.9,83.5
14-10-2021 03:00,14-10-2021 03:30,67,173,49.85,73.4,79.65
14-10-2021 03:30,14-10-2021 04:00,78.5,195.5,58.4,66.3,82.8
14-10-2021 04:00,14-10-2021 04:30,90,218,48.2,62.75,72.6
14-10-2021 04:30,14-10-2021 05:00,84,200,36.55,63,63.25
14-10-2021 05:00,14-10-2021 05:30,78,182,35,60.8,61
14-10-2021 05:30,14-10-2021 06:00,78,207.5,31.6,61.7,58.6
14-10-2021 06:00,14-10-2021 06:30,78,233,41.4,59.5,65.6
14-10-2021 06:30,14-10-2021 07:00,76,213.5,51.35,59.55,73.5
14-10-2021 07:00,14-10-2021 07:30,74,194,58.95,60.7,80.35
14-10-2021 07:30,14-10-2021 08:00,77.5,208,43.2,69.25,71.75
14-10-2021 08:00,14-10-2021 08:30,81,222,31.65,76.25,66.3
14-10-2021 08:30,14-10-2021 09:00,86.5,241,19.35,77.85,57.2
14-10-2021 09:00,14-10-2021 09:30,92,260,10.4,76.8,49.3
14-10-2021 09:30,14-10-2021 10:00,91,258,6.35,71.7,43.3
14-10-2021 10:00,14-10-2021 10:30,90,256,5.15,71.7,42.4
14-10-2021 10:30,14-10-2021 11:00,93.5,266,4.75,67.05,39.55
14-10-2021 11:00,14-10-2021 11:30,97,276,2.6,48.45,27.95
14-10-2021 11:30,14-10-2021 12:00,84.5,267.5,2.75,44.9,26.1
14-10-2021 12:00,14-10-2021 12:30,72,259,2.95,40.45,23.9
14-10-2021 12:30,14-10-2021 13:00,61.5,224,2.65,38.25,22.5
14-10-2021 13:00,14-10-2021 13:30,51,189,2.85,41.65,24.45
14-10-2021 13:30,14-10-2021 14:00,49.5,175,2.65,38.1,22.45
14-10-2021 14:00,14-10-2021 14:30,48,161,2.7,37.45,22.15
14-10-2021 14:30,14-10-2021 15:00,46,163.5,3.35,41.35,24.7
14-10-2021 15:00,14-10-2021 15:30,44,166,3,43.3,25.45
14-10-2021 15:30,14-10-2021 16:00,42.5,171.5,3.4,47.35,27.95
14-10-2021 16:00,14-10-2021 16:30,41,177,4,57.1,33.6
14-10-2021 16:30,14-10-2021 17:00,38,169.5,3.9,62.6,36.45
14-10-2021 17:00,14-10-2021 17:30,35,162,3.8,76.9,43.9
14-10-2021 17:30,14-10-2021 18:00,39.5,167.5,10.7,107.8,66
14-10-2021 18:00,14-10-2021 18:30,44,173,45.3,117.6,99.15
14-10-2021 18:30,14-10-2021 19:00,51,206,79.2,120.05,128.4
14-10-2021 19:00,14-10-2021 19:30,58,239,114,114,153.6
14-10-2021 19:30,14-10-2021 20:00,69,257.5,115.95,111.7,153.85
14-10-2021 20:00,14-10-2021 20:30,80,276,115.25,106.95,151.45
14-10-2021 20:30,14-10-2021 21:00,77,266.5,110.5,104.6,145.85
14-10-2021 21:00,14-10-2021 21:30,74,257,123.4,105.95,157.2
14-10-2021 21:30,14-10-2021 22:00,81,268.5,122.6,103.9,155.45
14-10-2021 22:00,14-10-2021 22:30,88,280,102.8,101.4,137.8
14-10-2021 22:30,14-10-2021 23:00,88.5,270,90.6,104.05,129.4
14-10-2021 23:00,14-10-2021 23:30,89,260,120.55,98.15,150.7
14-10-2021 23:30,15-10-2021 00:00,93,267,121.45,99.45,152.35
15-10-2021 00:00,15-10-2021 00:30,97,274,110.95,96.5,142.2
15-10-2021 00:30,15-10-2021 01:00,91,257.5,98.7,92.8,129.9
15-10-2021 01:00,15-10-2021 01:30,85,241,83.3,94.45,118.3
15-10-2021 01:30,15-10-2021 02:00,82.5,223,59.35,91.65,97.2
15-10-2021 02:00,15-10-2021 02:30,80,205,None,None,None
15-10-2021 02:30,15-10-2021 03:00,77.5,191,37.4,85.8,76.1
15-10-2021 03:00,15-10-2021 03:30,75,177,29.1,88.25,70.7
15-10-2021 03:30,15-10-2021 04:00,80,179.5,24.85,83.65,64.85
15-10-2021 04:00,15-10-2021 04:30,85,182,28.9,82.2,67.3
15-10-2021 04:30,15-10-2021 05:00,87,191.5,20.45,78,58.1
15-10-2021 05:00,15-10-2021 05:30,89,201,44.75,70.8,73.9
15-10-2021 05:30,15-10-2021 06:00,92,201.5,56.3,74.1,85.25
15-10-2021 06:00,15-10-2021 06:30,95,202,40.2,70.3,70
15-10-2021 06:30,15-10-2021 07:00,92,204,30.9,66.65,60.65
15-10-2021 07:00,15-10-2021 07:30,89,206,24.8,62.3,53.45
15-10-2021 07:30,15-10-2021 08:00,92,210.5,19.5,67.25,51.65
15-10-2021 08:00,15-10-2021 08:30,95,215,15.15,72.1,50.55
15-10-2021 08:30,15-10-2021 09:00,89.5,212.5,13.95,77.95,52.8
15-10-2021 09:00,15-10-2021 09:30,84,210,10.05,74.8,48
15-10-2021 09:30,15-10-2021 10:00,86,224,7.7,78.55,48.05
15-10-2021 10:00,15-10-2021 10:30,88,238,4.95,71,41.7
15-10-2021 10:30,15-10-2021 11:00,90,241.5,3.55,62.9,36.4
15-10-2021 11:00,15-10-2021 11:30,92,245,3.55,56.35,32.8
15-10-2021 11:30,15-10-2021 12:00,91,238.5,3,48.5,28.25
15-10-2021 12:00,15-10-2021 12:30,90,232,2.4,46.7,26.85
15-10-2021 12:30,15-10-2021 13:00,87.5,228,2.55,44.15,25.5
15-10-2021 13:00,15-10-2021 13:30,85,224,2.95,42.5,25
15-10-2021 13:30,15-10-2021 14:00,81,212,1.8,37.7,21.55
15-10-2021 14:00,15-10-2021 14:30,77,200,1.55,40.15,22.6
15-10-2021 14:30,15-10-2021 15:00,72,187.5,1.4,40.85,22.9
15-10-2021 15:00,15-10-2021 15:30,67,175,2,40.65,23.3
15-10-2021 15:30,15-10-2021 16:00,64,170.5,2.4,42.95,24.8
15-10-2021 16:00,15-10-2021 16:30,61,166,2,51.45,29
15-10-2021 16:30,15-10-2021 17:00,65,174.5,2.1,57.15,32.05
15-10-2021 17:00,15-10-2021 17:30,69,183,2,83.8,46.25
15-10-2021 17:30,15-10-2021 18:00,69.5,200.5,2.8,111.1,61.35
15-10-2021 18:00,15-10-2021 18:30,70,218,24.15,145.6,97.45
