From Date,To Date,SR,BP,AT,RF,TOT-RF
09-12-2021 00:30,09-12-2021 01:00,3.9,993.85,14.7,0,0
09-12-2021 01:00,09-12-2021 01:30,3.95,993.7,14.7,0,0
09-12-2021 01:30,09-12-2021 02:00,3.9,993.65,14.75,0,0
09-12-2021 02:00,09-12-2021 02:30,3.9,993.5,14.25,0,0
09-12-2021 02:30,09-12-2021 03:00,3.9,993.45,14.7,0,0
09-12-2021 03:00,09-12-2021 03:30,3.95,993.5,14.15,0,0
09-12-2021 03:30,09-12-2021 04:00,3.95,993.6,13.75,0,0
09-12-2021 04:00,09-12-2021 04:30,4,993.55,13.75,0,0
09-12-2021 04:30,09-12-2021 05:00,4,993.5,13.55,0,0
09-12-2021 05:00,09-12-2021 05:30,4,993.6,13.7,0,0
09-12-2021 05:30,09-12-2021 06:00,4,993.75,13.6,0,0
09-12-2021 06:00,09-12-2021 06:30,3.9,994.05,13.3,0,0
09-12-2021 06:30,09-12-2021 07:00,4.25,994.35,12.75,0,0
09-12-2021 07:00,09-12-2021 07:30,8.15,994.6,12.7,0,0
09-12-2021 07:30,09-12-2021 08:00,17.7,995.1,13.1,0,0
09-12-2021 08:00,09-12-2021 08:30,29.45,995.6,13.95,0,0
09-12-2021 08:30,09-12-2021 09:00,41.35,996.1,14.8,0,0
09-12-2021 09:00,09-12-2021 09:30,56.65,996.7,15.65,0,0
09-12-2021 09:30,09-12-2021 10:00,78,996.95,16.7,0,0
09-12-2021 10:00,09-12-2021 10:30,116.85,997,17.85,0,0
09-12-2021 10:30,09-12-2021 11:00,139.9,997,19,0,0
09-12-2021 11:00,09-12-2021 11:30,146.9,996.7,19.95,0,0
09-12-2021 11:30,09-12-2021 12:00,187.9,996.35,21.35,0,0
09-12-2021 12:00,09-12-2021 12:30,308.8,996,22.35,0,0
09-12-2021 12:30,09-12-2021 13:00,300.9,995.6,22.95,0,0
09-12-2021 13:00,09-12-2021 13:30,178.5,995.2,23.15,0,0
09-12-2021 13:30,09-12-2021 14:00,130.85,994.8,22.85,0,0
09-12-2021 14:00,09-12-2021 14:30,119.05,994.55,22.7,0,0
09-12-2021 14:30,09-12-2021 15:00,99.3,994.25,22.6,0,0
09-12-2021 15:00,09-12-2021 15:30,83.1,994.2,22.4,0,0
09-12-2021 15:30,09-12-2021 16:00,60.25,994.3,21.95,0,0
09-12-2021 16:00,09-12-2021 16:30,41.5,994.3,21.3,0,0
09-12-2021 16:30,09-12-2021 17:00,21.8,994.45,20.55,0,0
09-12-2021 17:00,09-12-2021 17:30,8.15,994.5,19.6,0,0
09-12-2021 17:30,09-12-2021 18:00,4.2,994.55,18.65,0,0
09-12-2021 18:00,09-12-2021 18:30,4,994.8,18.15,0,0
09-12-2021 18:30,09-12-2021 19:00,4,995.05,17.7,0,0
09-12-2021 19:00,09-12-2021 19:30,4,995.2,17.3,0,0
09-12-2021 19:30,09-12-2021 20:00,4.05,995.45,17.05,0,0
09-12-2021 20:00,09-12-2021 20:30,4,995.6,16.95,0,0
09-12-2021 20:30,09-12-2021 21:00,4.05,995.75,17.05,0,0
09-12-2021 21:00,09-12-2021 21:30,4,995.9,16.85,0,0
09-12-2021 21:30,09-12-2021 22:00,4,995.9,16.55,0,0
09-12-2021 22:00,09-12-2021 22:30,4,996,16.5,0,0
09-12-2021 22:30,09-12-2021 23:00,3.95,996,16.3,0,0
09-12-2021 23:00,09-12-2021 23:30,4,996.05,15.8,0,0
09-12-2021 23:30,10-12-2021 00:00,4,995.95,15.45,0,0
10-12-2021 00:00,10-12-2021 00:30,4.05,995.7,15.4,0,0
10-12-2021 00:30,10-12-2021 01:00,4,995.6,15.5,0,0
10-12-2021 01:00,10-12-2021 01:30,4,995.6,14.6,0,0
10-12-2021 01:30,10-12-2021 02:00,4.05,995.45,14.1,0,0
10-12-2021 02:00,10-12-2021 02:30,4.05,995.25,14.2,0,0
10-12-2021 02:30,10-12-2021 03:00,4.05,995.1,14.2,0,0
10-12-2021 03:00,10-12-2021 03:30,4.1,995,14.15,0,0
10-12-2021 03:30,10-12-2021 04:00,4.1,995.1,14.05,0,0
10-12-2021 04:00,10-12-2021 04:30,4.1,994.95,13.55,0,0
10-12-2021 04:30,10-12-2021 05:00,4.1,994.8,13.65,0,0
10-12-2021 05:00,10-12-2021 05:30,4.15,994.8,13.35,0,0
10-12-2021 05:30,10-12-2021 06:00,4.1,995,13.1,0,0
10-12-2021 06:00,10-12-2021 06:30,4.1,995.2,13.1,0,0
10-12-2021 06:30,10-12-2021 07:00,4.35,995.35,13,0,0
10-12-2021 07:00,10-12-2021 07:30,8.15,995.65,12.85,0,0
10-12-2021 07:30,10-12-2021 08:00,18.3,996,13.35,0,0
10-12-2021 08:00,10-12-2021 08:30,30.3,996.2,14.05,0,0
10-12-2021 08:30,10-12-2021 09:00,41.85,996.35,14.9,0,0
10-12-2021 09:00,10-12-2021 09:30,55.9,996.65,15.9,0,0
10-12-2021 09:30,10-12-2021 10:00,76.35,996.95,16.8,0,0
10-12-2021 10:00,10-12-2021 10:30,112.05,997,17.9,0,0
10-12-2021 10:30,10-12-2021 11:00,136.45,996.75,18.65,0,0
10-12-2021 11:00,10-12-2021 11:30,140.8,996.45,19.6,0,0
10-12-2021 11:30,10-12-2021 12:00,186.3,996,20.95,0,0
10-12-2021 12:00,10-12-2021 12:30,327.8,995.7,21.75,0,0
10-12-2021 12:30,10-12-2021 13:00,316.7,995.25,22.55,0,0
10-12-2021 13:00,10-12-2021 13:30,156.95,994.8,22.65,0,0
10-12-2021 13:30,10-12-2021 14:00,116.25,994.2,22.45,0,0
10-12-2021 14:00,10-12-2021 14:30,107.6,993.85,22.55,0,0
10-12-2021 14:30,10-12-2021 15:00,91.2,993.75,22.35,0,0
10-12-2021 15:00,10-12-2021 15:30,72.85,993.55,22.25,0,0
10-12-2021 15:30,10-12-2021 16:00,54.4,993.4,22,0,0
10-12-2021 16:00,10-12-2021 16:30,38.35,993.45,21.45,0,0
10-12-2021 16:30,10-12-2021 17:00,21.1,993.55,20.45,0,0
10-12-2021 17:00,10-12-2021 17:30,8.5,993.65,19.35,0,0
10-12-2021 17:30,10-12-2021 18:00,4.25,993.8,18.5,0,0
10-12-2021 18:00,10-12-2021 18:30,4,993.95,17.75,0,0
10-12-2021 18:30,10-12-2021 19:00,4,994.25,17.6,0,0
10-12-2021 19:00,10-12-2021 19:30,4,994.4,17.65,0,0
10-12-2021 19:30,10-12-2021 20:00,4,994.45,17.5,0,0
10-12-2021 20:00,10-12-2021 20:30,4,994.7,17.1,0,0
10-12-2021 20:30,10-12-2021 21:00,4,994.75,16.85,0,0
10-12-2021 21:00,10-12-2021 21:30,4,994.7,16.8,0,0
10-12-2021 21:30,10-12-2021 22:00,4,994.7,16.45,0,0
10-12-2021 22:00,10-12-2021 22:30,4,994.65,16.1,0,0
10-12-2021 22:30,10-12-2021 23:00,4,994.55,15.6,0,0
10-12-2021 23:00,10-12-2021 23:30,4,994.5,15.6,0,0
10-12-2021 23:30,11-12-2021 00:00,4.05,994.3,15.3,0,0
11-12-2021 00:00,11-12-2021 00:30,4,994,15.3,0,0
11-12-2021 00:30,11-12-2021 01:00,4,993.75,15.15,0,0
11-12-2021 01:00,11-12-2021 01:30,4.05,993.75,14.8,0,0
11-12-2021 01:30,11-12-2021 02:00,4,993.55,14.3,0,0
11-12-2021 02:00,11-12-2021 02:30,4,993.35,13.9,0,0
11-12-2021 02:30,11-12-2021 03:00,4.1,993.15,13.6,0,0
11-12-2021 03:00,11-12-2021 03:30,4.05,992.9,13.15,0,0
11-12-2021 03:30,11-12-2021 04:00,4,992.75,13.05,0,0
11-12-2021 04:00,11-12-2021 04:30,4.1,992.7,12.95,0,0
11-12-2021 04:30,11-12-2021 05:00,4,992.6,12.5,0,0
11-12-2021 05:00,11-12-2021 05:30,4,992.75,12.65,0,0
11-12-2021 05:30,11-12-2021 06:00,4.1,992.85,12.8,0,0
11-12-2021 06:00,11-12-2021 06:30,4.1,993.2,12.6,0,0
11-12-2021 06:30,11-12-2021 07:00,4.35,993.5,12.45,0,0
11-12-2021 07:00,11-12-2021 07:30,8.15,993.9,12.4,0,0
11-12-2021 07:30,11-12-2021 08:00,17.65,994.4,12.7,0,0
11-12-2021 08:00,11-12-2021 08:30,28.3,994.8,13.25,0,0
11-12-2021 08:30,11-12-2021 09:00,39.25,995.25,14.05,0,0
11-12-2021 09:00,11-12-2021 09:30,50.2,995.8,15.2,0,0
11-12-2021 09:30,11-12-2021 10:00,70.15,996,16.3,0,0
11-12-2021 10:00,11-12-2021 10:30,104.35,995.9,17.8,0,0
11-12-2021 10:30,11-12-2021 11:00,127.55,995.95,18.85,0,0
11-12-2021 11:00,11-12-2021 11:30,131.7,995.6,20.15,0,0
11-12-2021 11:30,11-12-2021 12:00,187.05,995.35,21.4,0,0
11-12-2021 12:00,11-12-2021 12:30,386.85,995.1,22.3,0,0
11-12-2021 12:30,11-12-2021 13:00,356.25,994.7,22.65,0,0
11-12-2021 13:00,11-12-2021 13:30,139.1,994.3,22.65,0,0
11-12-2021 13:30,11-12-2021 14:00,89.15,993.9,22.05,0,0
11-12-2021 14:00,11-12-2021 14:30,84.3,993.65,21.95,0,0
11-12-2021 14:30,11-12-2021 15:00,72.2,993.35,21.75,0,0
11-12-2021 15:00,11-12-2021 15:30,61.5,993.05,21.55,0,0
11-12-2021 15:30,11-12-2021 16:00,47.9,993,21.3,0,0
11-12-2021 16:00,11-12-2021 16:30,34.25,993.15,20.65,0,0
11-12-2021 16:30,11-12-2021 17:00,19.65,993.2,19.95,0,0
11-12-2021 17:00,11-12-2021 17:30,7.85,993.3,18.55,0,0
11-12-2021 17:30,11-12-2021 18:00,4.3,993.55,17.45,0,0
11-12-2021 18:00,11-12-2021 18:30,4.1,993.8,16.4,0,0
11-12-2021 18:30,11-12-2021 19:00,4.1,994.1,16.05,0,0
11-12-2021 19:00,11-12-2021 19:30,4.1,994.35,16.2,0,0
11-12-2021 19:30,11-12-2021 20:00,4.1,994.6,16.05,0,0
11-12-2021 20:00,11-12-2021 20:30,4.1,994.95,15.65,0,0
11-12-2021 20:30,11-12-2021 21:00,4.1,995.15,15.65,0,0
11-12-2021 21:00,11-12-2021 21:30,4.1,995.3,15.6,0,0
11-12-2021 21:30,11-12-2021 22:00,4.1,995.25,15.35,0,0
11-12-2021 22:00,11-12-2021 22:30,4.15,995.05,15.1,0,0
11-12-2021 22:30,11-12-2021 23:00,4.1,994.85,14.25,0,0
11-12-2021 23:00,11-12-2021 23:30,4.15,994.8,13.75,0,0
11-12-2021 23:30,12-12-2021 00:00,4.1,994.65,13.85,0,0
12-12-2021 00:00,12-12-2021 00:30,4.1,994.6,13.9,0,0
12-12-2021 00:30,12-12-2021 01:00,4.15,994.5,13.5,0,0
12-12-2021 01:00,12-12-2021 01:30,4.1,994.35,13.4,0,0
12-12-2021 01:30,12-12-2021 02:00,4.15,994.3,13.4,0,0
12-12-2021 02:00,12-12-2021 02:30,4.1,994.15,13.1,0,0
12-12-2021 02:30,12-12-2021 03:00,4.1,993.9,12.65,0,0
12-12-2021 03:00,12-12-2021 03:30,4.1,993.9,12.15,0,0
12-12-2021 03:30,12-12-2021 04:00,4.1,994,11.9,0,0
12-12-2021 04:00,12-12-2021 04:30,4.15,994.1,11.85,0,0
12-12-2021 04:30,12-12-2021 05:00,4.1,994.2,12.7,0,0
12-12-2021 05:00,12-12-2021 05:30,4.2,994.3,12.4,0,0
12-12-2021 05:30,12-12-2021 06:00,4.15,994.45,12.25,0,0
12-12-2021 06:00,12-12-2021 06:30,4.05,994.45,11.8,0,0
12-12-2021 06:30,12-12-2021 07:00,4.7,994.75,11.65,0,0
12-12-2021 07:00,12-12-2021 07:30,10.45,995.1,11.65,0,0
12-12-2021 07:30,12-12-2021 08:00,25.2,995.8,12.7,0,0
12-12-2021 08:00,12-12-2021 08:30,27.45,996.3,13.75,0,0
12-12-2021 08:30,12-12-2021 09:00,37.9,996.5,14.35,0,0
12-12-2021 09:00,12-12-2021 09:30,49.25,996.75,15.45,0,0
12-12-2021 09:30,12-12-2021 10:00,76.35,996.9,16.75,0,0
12-12-2021 10:00,12-12-2021 10:30,110.3,997,18.3,0,0
12-12-2021 10:30,12-12-2021 11:00,131.95,996.75,19.2,0,0
12-12-2021 11:00,12-12-2021 11:30,152.65,996.5,19.95,0,0
12-12-2021 11:30,12-12-2021 12:00,209.05,996.15,21.4,0,0
12-12-2021 12:00,12-12-2021 12:30,167.35,995.6,21.05,0,0
12-12-2021 12:30,12-12-2021 13:00,180.2,995,21,0,0
12-12-2021 13:00,12-12-2021 13:30,146.2,994.2,21.85,0,0
12-12-2021 13:30,12-12-2021 14:00,108.8,993.7,21.7,0,0
12-12-2021 14:00,12-12-2021 14:30,115.85,993.4,21.55,0,0
12-12-2021 14:30,12-12-2021 15:00,96,993.2,21.55,0,0
12-12-2021 15:00,12-12-2021 15:30,72.75,992.95,21.35,0,0
12-12-2021 15:30,12-12-2021 16:00,56,992.95,21,0,0
12-12-2021 16:00,12-12-2021 16:30,32.1,992.9,19.85,0,0
12-12-2021 16:30,12-12-2021 17:00,19.05,993.15,18.9,0,0
12-12-2021 17:00,12-12-2021 17:30,7.7,993.5,17.4,0,0
12-12-2021 17:30,12-12-2021 18:00,4.4,993.6,16.5,0,0
12-12-2021 18:00,12-12-2021 18:30,4.1,993.5,15.9,0,0
12-12-2021 18:30,12-12-2021 19:00,4.15,993.95,15.55,0,0
12-12-2021 19:00,12-12-2021 19:30,4.15,994.35,15.3,0,0
12-12-2021 19:30,12-12-2021 20:00,4.1,994.2,14.95,0,0
12-12-2021 20:00,12-12-2021 20:30,4.1,994.45,14.45,0,0
12-12-2021 20:30,12-12-2021 21:00,4.15,994.6,14.3,0,0
12-12-2021 21:00,12-12-2021 21:30,4.1,994.65,13.7,0,0
12-12-2021 21:30,12-12-2021 22:00,4.1,994.65,13.35,0,0
12-12-2021 22:00,12-12-2021 22:30,4.1,994.85,13.2,0,0
12-12-2021 22:30,12-12-2021 23:00,4.1,994.75,13.15,0,0
12-12-2021 23:00,12-12-2021 23:30,4.15,994.45,12.95,0,0
12-12-2021 23:30,13-12-2021 00:00,4.1,994.15,12.7,0,0
13-12-2021 00:00,13-12-2021 00:30,4.15,993.9,12.4,0,0
13-12-2021 00:30,13-12-2021 01:00,4.1,993.85,12.2,0,0
13-12-2021 01:00,13-12-2021 01:30,4.2,993.8,11.9,0,0
13-12-2021 01:30,13-12-2021 02:00,4.15,993.7,12,0,0
13-12-2021 02:00,13-12-2021 02:30,4.1,993.55,11.75,0,0
13-12-2021 02:30,13-12-2021 03:00,4.1,993.45,11.55,0,0
13-12-2021 03:00,13-12-2021 03:30,4.1,993.55,11.5,0,0
13-12-2021 03:30,13-12-2021 04:00,4.1,993.45,11.45,0,0
13-12-2021 04:00,13-12-2021 04:30,4.15,993.3,11.25,0,0
13-12-2021 04:30,13-12-2021 05:00,4.1,993.35,10.95,0,0
13-12-2021 05:00,13-12-2021 05:30,4.15,993.25,10.9,0,0
13-12-2021 05:30,13-12-2021 06:00,4.1,993.55,11.1,0,0
13-12-2021 06:00,13-12-2021 06:30,4.1,993.9,10.9,0,0
13-12-2021 06:30,13-12-2021 07:00,4.45,994.2,10.9,0,0
13-12-2021 07:00,13-12-2021 07:30,8.1,994.6,10.85,0,0
13-12-2021 07:30,13-12-2021 08:00,20.2,994.85,11.3,0,0
13-12-2021 08:00,13-12-2021 08:30,25.2,995.2,12.2,0,0
13-12-2021 08:30,13-12-2021 09:00,43.55,995.6,13.75,0,0
13-12-2021 09:00,13-12-2021 09:30,56.2,995.95,15,0,0
13-12-2021 09:30,13-12-2021 10:00,79.3,996.15,16.55,0,0
13-12-2021 10:00,13-12-2021 10:30,103.95,996.1,18.1,0,0
13-12-2021 10:30,13-12-2021 11:00,136.6,995.9,19.35,0,0
13-12-2021 11:00,13-12-2021 11:30,149.15,995.65,20.2,0,0
13-12-2021 11:30,13-12-2021 12:00,155.65,995.2,20.9,0,0
13-12-2021 12:00,13-12-2021 12:30,214.75,994.7,20.45,0,0
13-12-2021 12:30,13-12-2021 13:00,198.4,994.3,21,0,0
13-12-2021 13:00,13-12-2021 13:30,170.75,993.85,21.05,0,0
13-12-2021 13:30,13-12-2021 14:00,140.5,993.45,20.9,0,0
13-12-2021 14:00,13-12-2021 14:30,148.25,992.9,20.9,0,0
13-12-2021 14:30,13-12-2021 15:00,135.3,992.5,21,0,0
13-12-2021 15:00,13-12-2021 15:30,56.65,992.15,20.2,0,0
13-12-2021 15:30,13-12-2021 16:00,46,992,19.65,0,0
13-12-2021 16:00,13-12-2021 16:30,40.45,991.9,19.45,0,0
13-12-2021 16:30,13-12-2021 17:00,20.95,991.45,18.8,0,0
13-12-2021 17:00,13-12-2021 17:30,7.4,991.55,17.4,0,0
13-12-2021 17:30,13-12-2021 18:00,4.6,991.6,16.55,0,0
13-12-2021 18:00,13-12-2021 18:30,4.15,991.8,16,0,0
13-12-2021 18:30,13-12-2021 19:00,4.1,992.2,15.5,0,0
13-12-2021 19:00,13-12-2021 19:30,4.15,992.3,15.1,0,0
13-12-2021 19:30,13-12-2021 20:00,4.1,992.4,14.7,0,0
13-12-2021 20:00,13-12-2021 20:30,4.1,992.45,14.4,0,0
13-12-2021 20:30,13-12-2021 21:00,4.15,992.65,13.95,0,0
13-12-2021 21:00,13-12-2021 21:30,4.15,992.65,13.6,0,0
13-12-2021 21:30,13-12-2021 22:00,4.1,992.65,13.3,0,0
13-12-2021 22:00,13-12-2021 22:30,4.15,992.65,13.25,0,0
13-12-2021 22:30,13-12-2021 23:00,4.1,992.6,12.8,0,0
13-12-2021 23:00,13-12-2021 23:30,4.1,992.5,12.6,0,0
13-12-2021 23:30,14-12-2021 00:00,4.1,992.45,12.75,0,0
14-12-2021 00:00,14-12-2021 00:30,4.1,992.4,12.45,0,0
14-12-2021 00:30,14-12-2021 01:00,4.1,992.3,12.25,0,0
14-12-2021 01:00,14-12-2021 01:30,4.1,992.25,12.25,0,0
14-12-2021 01:30,14-12-2021 02:00,4.15,992,12.15,0,0
14-12-2021 02:00,14-12-2021 02:30,4.15,991.9,11.9,0,0
14-12-2021 02:30,14-12-2021 03:00,4.1,991.75,11.75,0,0
14-12-2021 03:00,14-12-2021 03:30,4.1,991.7,11.75,0,0
14-12-2021 03:30,14-12-2021 04:00,4.1,991.65,11.8,0,0
14-12-2021 04:00,14-12-2021 04:30,4.15,991.65,11.8,0,0
14-12-2021 04:30,14-12-2021 05:00,4.15,991.7,11.8,0,0
14-12-2021 05:00,14-12-2021 05:30,4.15,991.75,11.55,0,0
14-12-2021 05:30,14-12-2021 06:00,4.15,991.95,11.45,0,0
14-12-2021 06:00,14-12-2021 06:30,4.15,992.25,11.5,0,0
14-12-2021 06:30,14-12-2021 07:00,4.3,992.5,11.05,0,0
14-12-2021 07:00,14-12-2021 07:30,7.7,992.9,10.9,0,0
14-12-2021 07:30,14-12-2021 08:00,17.75,993.35,11.05,0,0
14-12-2021 08:00,14-12-2021 08:30,29.55,993.7,11.9,0,0
14-12-2021 08:30,14-12-2021 09:00,45.35,994,13,0,0
14-12-2021 09:00,14-12-2021 09:30,65.05,994.4,14.6,0,0
14-12-2021 09:30,14-12-2021 10:00,86.55,994.75,15.85,0,0
14-12-2021 10:00,14-12-2021 10:30,108.2,994.75,17.05,0,0
14-12-2021 10:30,14-12-2021 11:00,132.8,994.65,18,0,0
14-12-2021 11:00,14-12-2021 11:30,153.45,994.35,19.1,0,0
14-12-2021 11:30,14-12-2021 12:00,188.3,994.2,20.15,0,0
14-12-2021 12:00,14-12-2021 12:30,263.1,993.6,20.75,0,0
14-12-2021 12:30,14-12-2021 13:00,259.45,992.95,21.3,0,0
14-12-2021 13:00,14-12-2021 13:30,160.5,992.4,21.6,0,0
14-12-2021 13:30,14-12-2021 14:00,137.3,992.05,21.7,0,0
14-12-2021 14:00,14-12-2021 14:30,122.55,992.05,21.45,0,0
14-12-2021 14:30,14-12-2021 15:00,104.85,991.8,21.4,0,0
14-12-2021 15:00,14-12-2021 15:30,83.75,991.65,21.2,0,0
14-12-2021 15:30,14-12-2021 16:00,61.7,991.55,20.7,0,0
14-12-2021 16:00,14-12-2021 16:30,41.05,991.5,20.25,0,0
14-12-2021 16:30,14-12-2021 17:00,22.1,991.3,19.45,0,0
14-12-2021 17:00,14-12-2021 17:30,8.35,991.45,17.9,0,0
14-12-2021 17:30,14-12-2021 18:00,4.35,991.65,16.65,0,0
14-12-2021 18:00,14-12-2021 18:30,4.1,991.85,15.95,0,0
14-12-2021 18:30,14-12-2021 19:00,4.1,992.2,15.45,0,0
14-12-2021 19:00,14-12-2021 19:30,4.1,992.55,15.25,0,0
14-12-2021 19:30,14-12-2021 20:00,4.1,992.95,15.3,0,0
14-12-2021 20:00,14-12-2021 20:30,4.1,993.1,15.2,0,0
14-12-2021 20:30,14-12-2021 21:00,4.1,993.25,14.8,0,0
14-12-2021 21:00,14-12-2021 21:30,4.1,993.3,14.5,0,0
14-12-2021 21:30,14-12-2021 22:00,4.05,993.35,14.3,0,0
14-12-2021 22:00,14-12-2021 22:30,4.05,993.85,14.3,0,0
14-12-2021 22:30,14-12-2021 23:00,4.1,994.05,14.55,0,0
14-12-2021 23:00,14-12-2021 23:30,4.1,994.05,14.65,0,0
14-12-2021 23:30,15-12-2021 00:00,4.1,993.9,14.25,0,0
15-12-2021 00:00,15-12-2021 00:30,4.05,993.65,14.15,0,0
15-12-2021 00:30,15-12-2021 01:00,4.1,993.6,14.05,0,0
15-12-2021 01:00,15-12-2021 01:30,4.1,993.55,14.45,0,0
15-12-2021 01:30,15-12-2021 02:00,4.1,993.6,14.3,0,0
15-12-2021 02:00,15-12-2021 02:30,4.05,993.5,13.3,0,0
15-12-2021 02:30,15-12-2021 03:00,4.1,993.35,13.8,0,0
15-12-2021 03:00,15-12-2021 03:30,4.1,993.3,13.6,0,0
15-12-2021 03:30,15-12-2021 04:00,4.1,993.35,13.15,0,0
15-12-2021 04:00,15-12-2021 04:30,4.1,993.25,12.65,0,0
15-12-2021 04:30,15-12-2021 05:00,4.1,993.2,12.7,0,0
15-12-2021 05:00,15-12-2021 05:30,4.1,993.2,12.8,0,0
15-12-2021 05:30,15-12-2021 06:00,4.1,993.3,12.55,0,0
15-12-2021 06:00,15-12-2021 06:30,4.1,993.5,12.4,0,0
15-12-2021 06:30,15-12-2021 07:00,4.2,993.9,12.2,0,0
15-12-2021 07:00,15-12-2021 07:30,7.35,994.15,11.9,0,0
15-12-2021 07:30,15-12-2021 08:00,17,994.5,12.05,0,0
15-12-2021 08:00,15-12-2021 08:30,29.85,994.8,12.95,0,0
15-12-2021 08:30,15-12-2021 09:00,41.85,995.15,13.9,0,0
15-12-2021 09:00,15-12-2021 09:30,56.95,995.65,14.65,0,0
15-12-2021 09:30,15-12-2021 10:00,80.9,995.75,15.9,0,0
15-12-2021 10:00,15-12-2021 10:30,98.2,995.7,17.25,0,0
15-12-2021 10:30,15-12-2021 11:00,128.5,995.4,18.15,0,0
15-12-2021 11:00,15-12-2021 11:30,140.15,995,18.95,0,0
15-12-2021 11:30,15-12-2021 12:00,189.45,994.75,19.95,0,0
15-12-2021 12:00,15-12-2021 12:30,277.45,994.25,20.4,0,0
15-12-2021 12:30,15-12-2021 13:00,275,993.75,20.9,0,0
15-12-2021 13:00,15-12-2021 13:30,171.95,993.25,21.3,0,0
15-12-2021 13:30,15-12-2021 14:00,132.5,992.7,21.3,0,0
15-12-2021 14:00,15-12-2021 14:30,122.25,992.35,21.2,0,0
15-12-2021 14:30,15-12-2021 15:00,96.25,991.95,21.15,0,0
15-12-2021 15:00,15-12-2021 15:30,77.5,991.55,20.95,0,0
15-12-2021 15:30,15-12-2021 16:00,58.8,991.1,20.6,0,0
15-12-2021 16:00,15-12-2021 16:30,39.05,990.85,20.1,0,0
15-12-2021 16:30,15-12-2021 17:00,21.75,990.75,19.25,0,0
15-12-2021 17:00,15-12-2021 17:30,8.55,990.85,18.05,0,0
15-12-2021 17:30,15-12-2021 18:00,4.35,991.05,16.95,0,0
15-12-2021 18:00,15-12-2021 18:30,4.1,991.2,16.35,0,0
15-12-2021 18:30,15-12-2021 19:00,4.15,991.2,16.15,0,0
15-12-2021 19:00,15-12-2021 19:30,4.1,991.4,16.1,0,0
15-12-2021 19:30,15-12-2021 20:00,4.1,991.7,15.5,0,0
15-12-2021 20:00,15-12-2021 20:30,4.1,992.05,14.3,0,0
15-12-2021 20:30,15-12-2021 21:00,4.1,992.15,13.55,0,0
15-12-2021 21:00,15-12-2021 21:30,4.1,992.35,13.4,0,0
15-12-2021 21:30,15-12-2021 22:00,4.1,992.65,13.05,0,0
15-12-2021 22:00,15-12-2021 22:30,4.1,992.7,13,0,0
15-12-2021 22:30,15-12-2021 23:00,4.15,992.9,13.2,0,0
15-12-2021 23:00,15-12-2021 23:30,4.1,993.05,13.25,0,0
15-12-2021 23:30,16-12-2021 00:00,4.1,992.9,13.25,0,0
16-12-2021 00:00,16-12-2021 00:30,4.1,992.8,13.15,0,0
16-12-2021 00:30,16-12-2021 01:00,4.1,992.65,13.05,0,0
16-12-2021 01:00,16-12-2021 01:30,4.1,992.7,13.45,0,0
16-12-2021 01:30,16-12-2021 02:00,4.1,992.8,13.75,0,0
16-12-2021 02:00,16-12-2021 02:30,4.1,992.7,13.4,0,0
16-12-2021 02:30,16-12-2021 03:00,4.15,992.65,13,0,0
16-12-2021 03:00,16-12-2021 03:30,4.1,992.55,12.75,0,0
16-12-2021 03:30,16-12-2021 04:00,4.1,992.6,12.8,0,0
16-12-2021 04:00,16-12-2021 04:30,4.1,992.65,12.4,0,0
16-12-2021 04:30,16-12-2021 05:00,4.1,992.55,12.3,0,0
16-12-2021 05:00,16-12-2021 05:30,4.1,992.75,12.35,0,0
16-12-2021 05:30,16-12-2021 06:00,4.1,993,12.15,0,0
16-12-2021 06:00,16-12-2021 06:30,4.1,993.2,12.1,0,0
16-12-2021 06:30,16-12-2021 07:00,4.15,993.45,11.75,0,0
16-12-2021 07:00,16-12-2021 07:30,6.95,993.9,11.8,0,0
16-12-2021 07:30,16-12-2021 08:00,20.35,994.25,11.8,0,0
16-12-2021 08:00,16-12-2021 08:30,45.75,994.7,13.3,0,0
16-12-2021 08:30,16-12-2021 09:00,48,995.15,14.5,0,0
16-12-2021 09:00,16-12-2021 09:30,53.6,995.35,14.85,0,0
16-12-2021 09:30,16-12-2021 10:00,51.5,995.7,15.1,0,0
16-12-2021 10:00,16-12-2021 10:30,103.9,995.75,16.1,0,0
16-12-2021 10:30,16-12-2021 11:00,127.65,995.55,17.3,0,0
16-12-2021 11:00,16-12-2021 11:30,144.65,995.1,18.25,0,0
16-12-2021 11:30,16-12-2021 12:00,177.45,994.85,19.2,0,0
16-12-2021 12:00,16-12-2021 12:30,194.35,994.45,19.85,0,0
16-12-2021 12:30,16-12-2021 13:00,152.3,994.1,19.85,0,0
16-12-2021 13:00,16-12-2021 13:30,129.05,993.65,20,0,0
16-12-2021 13:30,16-12-2021 14:00,140.75,993.3,20.05,0,0
16-12-2021 14:00,16-12-2021 14:30,116,993,20,0,0
16-12-2021 14:30,16-12-2021 15:00,65.95,992.8,19.4,0,0
16-12-2021 15:00,16-12-2021 15:30,72.1,992.8,19.2,0,0
16-12-2021 15:30,16-12-2021 16:00,55.95,992.65,18.9,0,0
16-12-2021 16:00,16-12-2021 16:30,40.85,992.6,18.4,0,0
16-12-2021 16:30,16-12-2021 17:00,18.4,992.75,17.6,0,0
16-12-2021 17:00,16-12-2021 17:30,7.05,993,16.95,0,0
16-12-2021 17:30,16-12-2021 18:00,4.2,993.25,16.75,0,0
