From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,timestamp
2021-09-21T05:45:00+05:30,2021-09-21T06:00:00+05:30,31.0,58.0,9.0,22.6,31.7,9.3,1.9,0.8,2.4,0.2,1.1,79.0,1.5,131.8,3.5,982.6,26.1,0.0,1632184200
2021-09-21T06:00:00+05:30,2021-09-21T06:15:00+05:30,34.0,57.0,4.8,23.7,28.5,9.1,1.6,0.8,2.1,0.2,1.2,78.9,1.4,122.9,4.4,982.6,26.1,0.0,1632185100
2021-09-21T06:15:00+05:30,2021-09-21T06:30:00+05:30,34.0,57.0,8.1,23.9,32.0,10.2,1.9,0.8,2.4,0.2,1.1,78.9,1.4,146.0,8.3,982.6,26.0,0.0,1632186000
2021-09-21T06:30:00+05:30,2021-09-21T06:45:00+05:30,34.0,57.0,9.6,23.1,32.6,9.8,2.2,0.8,2.6,0.2,1.1,78.9,1.0,98.4,12.3,982.8,26.2,0.0,1632186900
2021-09-21T06:45:00+05:30,2021-09-21T07:00:00+05:30,34.0,57.0,7.2,24.3,31.5,10.3,1.9,0.9,2.1,0.2,1.1,78.8,0.9,116.3,19.0,982.8,26.5,0.0,1632187800
2021-09-21T07:00:00+05:30,2021-09-21T07:15:00+05:30,36.0,64.0,16.9,20.4,37.3,10.4,2.1,0.9,2.9,0.2,1.1,78.5,1.6,149.1,22.8,982.7,26.8,0.0,1632188700
2021-09-21T07:15:00+05:30,2021-09-21T07:30:00+05:30,36.0,64.0,11.4,25.5,37.0,11.1,2.2,0.8,2.9,0.2,1.1,76.6,1.8,156.8,27.7,982.7,27.5,0.0,1632189600
2021-09-21T07:30:00+05:30,2021-09-21T07:45:00+05:30,36.0,64.0,10.4,24.4,34.8,11.3,1.7,0.8,3.4,0.3,1.2,74.2,2.2,165.6,32.9,982.7,28.9,0.0,1632190500
2021-09-21T08:00:00+05:30,2021-09-21T08:15:00+05:30,53.0,90.0,4.5,17.6,22.2,12.7,1.9,0.8,4.8,0.2,1.1,68.5,1.7,174.2,51.5,983.0,30.7,0.0,1632192300
2021-09-21T08:15:00+05:30,2021-09-21T08:30:00+05:30,53.0,90.0,2.1,16.8,18.9,12.5,2.7,0.8,6.6,0.2,1.0,65.5,1.6,187.0,61.0,983.2,30.9,0.0,1632193200
2021-09-21T08:30:00+05:30,2021-09-21T08:45:00+05:30,53.0,90.0,3.9,16.0,19.9,12.5,2.6,0.6,8.4,0.1,0.9,62.0,2.7,185.7,226.4,983.4,31.0,0.0,1632194100
2021-09-21T08:45:00+05:30,2021-09-21T09:00:00+05:30,53.0,90.0,0.1,14.6,14.7,12.5,2.7,0.6,10.2,0.2,1.0,61.0,3.0,177.8,290.9,983.5,31.4,0.0,1632195000
2021-09-21T09:00:00+05:30,2021-09-21T09:15:00+05:30,30.0,64.0,2.1,14.8,16.9,12.4,3.0,0.6,11.4,0.1,0.7,57.9,2.6,173.1,311.2,983.8,32.3,0.0,1632195900
2021-09-21T09:15:00+05:30,2021-09-21T09:30:00+05:30,30.0,64.0,6.2,12.8,19.0,12.1,2.6,0.6,11.9,0.1,0.6,56.3,2.4,186.2,269.8,983.9,32.3,0.0,1632196800
2021-09-21T09:30:00+05:30,2021-09-21T09:45:00+05:30,30.0,64.0,3.7,12.9,16.7,12.2,2.8,0.6,13.4,0.1,0.5,56.9,3.1,186.1,281.5,983.9,32.1,0.0,1632197700
2021-09-21T09:45:00+05:30,2021-09-21T10:00:00+05:30,30.0,64.0,2.2,12.6,14.8,12.2,2.8,0.6,15.1,0.1,0.4,55.8,2.8,180.7,336.2,983.9,32.5,0.0,1632198600
2021-09-21T10:00:00+05:30,2021-09-21T10:15:00+05:30,17.0,46.0,0.1,10.5,10.6,13.0,2.8,0.5,16.1,0.1,0.4,54.0,2.6,177.1,372.8,984.1,33.2,0.0,1632199500
2021-09-21T10:15:00+05:30,2021-09-21T10:30:00+05:30,17.0,46.0,3.5,10.2,13.7,13.8,2.9,0.5,16.4,0.1,0.5,54.0,2.5,173.8,188.8,984.1,32.6,0.0,1632200400
2021-09-21T10:30:00+05:30,2021-09-21T10:45:00+05:30,17.0,46.0,2.8,12.2,15.0,13.2,2.5,0.5,18.6,0.1,0.4,55.2,1.7,176.5,311.5,984.1,33.0,0.0,1632201300
2021-09-21T10:45:00+05:30,2021-09-21T11:00:00+05:30,17.0,46.0,3.3,11.4,14.7,13.5,2.5,0.5,18.7,0.1,0.3,54.8,1.7,202.0,290.9,983.9,32.7,0.0,1632202200
2021-09-21T11:00:00+05:30,2021-09-21T11:15:00+05:30,19.0,48.0,0.4,13.0,13.3,14.4,2.7,0.5,21.0,0.1,0.5,56.7,1.7,198.0,225.0,983.8,32.1,0.0,1632203100
2021-09-21T11:15:00+05:30,2021-09-21T11:30:00+05:30,19.0,48.0,1.3,13.5,14.8,14.5,2.6,0.6,21.9,0.1,0.4,55.8,1.7,198.1,461.8,983.6,33.1,0.0,1632204000
2021-09-21T11:45:00+05:30,2021-09-21T12:00:00+05:30,19.0,48.0,3.6,12.6,16.3,15.7,2.7,0.5,23.5,0.1,0.5,50.9,2.4,182.8,532.0,983.1,34.2,0.0,1632205800
2021-09-21T12:00:00+05:30,2021-09-21T12:15:00+05:30,27.0,59.0,2.0,12.2,14.2,16.3,2.7,0.6,24.8,0.1,0.6,50.7,1.7,199.6,514.4,982.9,34.6,0.0,1632206700
2021-09-21T12:15:00+05:30,2021-09-21T12:30:00+05:30,27.0,59.0,2.8,10.6,13.4,15.7,2.8,0.5,26.4,0.1,0.4,49.7,2.5,173.6,436.7,982.6,34.6,0.0,1632207600
2021-09-21T12:30:00+05:30,2021-09-21T12:45:00+05:30,27.0,59.0,1.6,11.8,13.3,15.4,2.8,0.5,26.2,0.1,0.3,49.5,2.6,178.1,449.4,982.1,34.7,0.0,1632208500
2021-09-21T12:45:00+05:30,2021-09-21T13:00:00+05:30,27.0,59.0,1.7,12.5,14.2,15.1,2.7,0.5,25.0,0.1,0.4,48.3,1.9,172.9,537.4,981.8,35.7,0.0,1632209400
2021-09-21T13:00:00+05:30,2021-09-21T13:15:00+05:30,22.0,57.0,0.3,11.9,12.2,16.2,2.6,0.5,23.1,0.1,0.3,47.7,2.2,185.8,503.4,981.5,35.2,0.0,1632210300
2021-09-21T13:15:00+05:30,2021-09-21T13:30:00+05:30,22.0,57.0,2.4,12.0,14.4,16.5,2.5,0.5,24.5,0.1,0.4,47.5,2.4,178.1,431.3,981.3,35.3,0.0,1632211200
2021-09-21T13:30:00+05:30,2021-09-21T13:45:00+05:30,22.0,57.0,3.5,10.0,13.5,15.8,2.5,0.5,24.7,0.1,0.3,48.3,2.6,175.6,327.6,980.9,35.1,0.0,1632212100
2021-09-21T14:00:00+05:30,2021-09-21T14:15:00+05:30,19.0,40.0,2.0,12.2,14.2,16.4,2.3,0.6,26.1,0.1,0.2,50.2,2.4,185.8,344.6,980.2,34.2,0.0,1632213900
2021-09-21T14:15:00+05:30,2021-09-21T14:30:00+05:30,19.0,40.0,4.2,8.9,13.2,16.9,2.4,0.6,24.3,0.1,0.4,50.3,1.9,168.8,242.4,979.8,35.5,0.0,1632214800
2021-09-21T14:30:00+05:30,2021-09-21T14:45:00+05:30,19.0,40.0,4.3,9.3,13.6,16.4,2.3,0.6,26.3,0.1,0.4,50.1,2.3,191.3,113.2,979.6,34.5,0.0,1632215700
2021-09-21T15:00:00+05:30,2021-09-21T15:15:00+05:30,25.0,36.0,2.5,10.0,12.5,16.5,2.0,0.6,25.0,0.0,0.3,52.1,2.7,181.5,82.5,979.5,32.9,0.0,1632217500
2021-09-21T15:15:00+05:30,2021-09-21T15:30:00+05:30,25.0,36.0,4.4,10.0,14.3,16.4,2.1,0.6,26.1,0.1,0.4,53.1,1.9,190.7,79.4,979.1,33.4,0.0,1632218400
2021-09-21T16:00:00+05:30,2021-09-21T16:15:00+05:30,23.0,40.0,1.1,10.9,12.0,16.5,1.8,0.6,24.8,0.1,0.3,53.1,3.6,185.7,19.8,979.4,31.7,0.0,1632221100
2021-09-21T16:15:00+05:30,2021-09-21T16:30:00+05:30,23.0,40.0,0.3,13.7,14.0,16.0,2.0,0.6,22.6,0.1,0.3,58.6,1.6,114.5,37.9,979.8,29.6,3.5,1632222000
2021-09-21T16:30:00+05:30,2021-09-21T16:45:00+05:30,23.0,40.0,2.6,13.2,15.9,15.6,2.1,0.6,21.9,0.1,0.3,72.8,3.1,50.4,24.2,980.1,26.9,1.0,1632222900
2021-09-21T16:45:00+05:30,2021-09-21T17:00:00+05:30,19.0,40.0,3.6,15.5,19.0,14.8,2.1,0.6,20.0,0.1,0.7,76.2,1.7,69.2,15.7,980.5,26.7,0.0,1632223800
2021-09-21T17:00:00+05:30,2021-09-21T17:15:00+05:30,19.0,117.0,3.3,13.6,16.9,14.4,2.5,0.6,17.3,0.1,1.5,76.4,1.3,86.3,26.1,980.0,26.6,0.0,1632224700
2021-09-21T17:15:00+05:30,2021-09-21T17:30:00+05:30,19.0,117.0,1.4,14.6,15.9,14.2,2.6,0.7,14.6,0.2,2.2,76.6,1.1,112.6,21.7,979.8,26.5,0.0,1632225600
2021-09-21T17:30:00+05:30,2021-09-21T17:45:00+05:30,19.0,117.0,1.9,13.7,15.6,12.2,2.5,0.7,13.7,0.2,1.9,77.0,1.5,87.1,15.7,979.8,26.5,0.0,1632226500
2021-09-21T17:45:00+05:30,2021-09-21T18:00:00+05:30,19.0,117.0,5.4,14.5,19.9,12.6,2.8,0.7,12.0,0.1,1.9,77.3,1.4,98.8,10.5,980.0,26.5,0.0,1632227400
2021-09-21T18:00:00+05:30,2021-09-21T18:15:00+05:30,12.0,25.0,3.2,19.0,22.2,12.2,2.8,0.7,10.3,0.1,2.1,77.1,1.4,79.5,6.1,980.1,26.7,0.0,1632228300
2021-09-21T18:15:00+05:30,2021-09-21T18:30:00+05:30,12.0,25.0,2.6,18.9,21.5,11.2,2.6,0.8,9.0,0.2,2.6,77.1,1.3,109.4,3.9,980.3,26.6,0.0,1632229200
2021-09-21T18:30:00+05:30,2021-09-21T18:45:00+05:30,12.0,25.0,4.4,19.5,23.9,10.9,2.4,0.7,9.5,0.2,2.7,76.8,1.9,143.9,3.6,980.3,26.3,0.0,1632230100
2021-09-21T18:45:00+05:30,2021-09-21T19:00:00+05:30,12.0,25.0,4.8,17.2,22.0,11.2,2.4,0.7,10.8,0.2,2.0,76.0,1.5,130.8,3.7,980.5,26.1,0.0,1632231000
2021-09-21T19:00:00+05:30,2021-09-21T19:15:00+05:30,19.0,41.0,2.1,17.5,19.6,11.6,2.2,0.8,10.4,0.1,1.1,76.4,1.6,153.5,3.5,980.5,26.2,0.0,1632231900
2021-09-21T19:15:00+05:30,2021-09-21T19:30:00+05:30,19.0,41.0,3.0,18.4,21.4,11.8,2.1,0.7,8.9,0.1,0.8,76.9,1.2,69.1,3.8,981.0,26.2,0.0,1632232800
2021-09-21T19:30:00+05:30,2021-09-21T19:45:00+05:30,19.0,41.0,3.2,16.3,19.5,11.2,2.0,0.7,7.9,0.2,1.0,76.5,1.4,135.3,3.5,980.9,26.2,0.0,1632233700
2021-09-21T20:00:00+05:30,2021-09-21T20:15:00+05:30,18.0,50.0,3.0,20.7,23.7,11.6,2.3,0.8,7.5,0.1,1.0,76.0,1.6,135.7,3.6,981.3,26.2,0.0,1632235500
2021-09-21T20:15:00+05:30,2021-09-21T20:30:00+05:30,18.0,50.0,1.8,21.4,23.3,10.8,2.6,0.8,7.7,0.1,1.1,76.0,0.9,132.4,3.6,981.5,26.3,0.0,1632236400
2021-09-21T20:30:00+05:30,2021-09-21T20:45:00+05:30,18.0,50.0,0.9,20.9,21.8,10.6,2.3,0.8,7.7,0.1,1.3,75.8,0.9,115.2,3.5,981.7,26.5,0.0,1632237300
2021-09-21T20:45:00+05:30,2021-09-21T21:00:00+05:30,18.0,50.0,1.8,20.7,22.5,10.9,2.6,0.8,6.2,0.1,1.2,76.8,0.9,158.9,3.5,981.6,26.5,0.0,1632238200
2021-09-21T21:00:00+05:30,2021-09-21T21:15:00+05:30,27.0,56.0,2.5,18.7,21.2,11.2,1.9,0.9,3.3,0.1,1.2,78.2,1.7,161.5,3.4,981.6,26.3,0.0,1632239100
2021-09-21T21:15:00+05:30,2021-09-21T21:30:00+05:30,27.0,56.0,4.2,21.5,25.6,10.5,1.2,0.9,3.5,0.1,1.2,77.9,1.9,172.1,3.4,981.7,26.0,0.0,1632240000
2021-09-21T21:30:00+05:30,2021-09-21T21:45:00+05:30,27.0,56.0,3.7,21.4,25.1,10.7,1.7,0.8,4.7,0.1,1.1,76.7,2.5,179.0,3.4,981.6,26.2,0.0,1632240900
2021-09-21T21:45:00+05:30,2021-09-21T22:00:00+05:30,27.0,56.0,1.0,18.4,19.4,10.4,2.4,0.8,7.5,0.2,1.6,74.6,2.2,185.4,3.4,981.6,26.7,0.0,1632241800
2021-09-21T22:15:00+05:30,2021-09-21T22:30:00+05:30,20.0,58.0,3.3,15.7,19.0,10.8,1.4,0.6,9.8,0.1,1.0,71.9,2.4,182.4,3.4,981.9,26.9,0.0,1632243600
2021-09-21T22:30:00+05:30,2021-09-21T22:45:00+05:30,20.0,58.0,2.8,14.8,17.6,10.4,1.9,0.7,10.6,0.1,0.9,71.4,1.0,155.5,3.5,982.2,26.7,0.0,1632244500
2021-09-21T22:45:00+05:30,2021-09-21T23:00:00+05:30,17.0,58.0,3.7,14.3,18.0,10.0,2.4,0.7,11.3,0.1,0.8,72.0,0.6,79.2,3.6,982.4,26.6,0.0,1632245400
2021-09-21T23:00:00+05:30,2021-09-21T23:15:00+05:30,17.0,47.0,2.6,14.4,17.0,9.7,2.6,0.7,10.3,0.1,0.6,73.1,0.5,63.4,3.7,982.4,26.4,0.0,1632246300
2021-09-21T23:15:00+05:30,2021-09-21T23:30:00+05:30,17.0,47.0,0.2,16.1,16.3,9.8,2.5,0.7,9.7,0.1,0.7,73.6,0.6,146.0,3.5,982.4,26.4,0.0,1632247200
2021-09-21T23:30:00+05:30,2021-09-21T23:45:00+05:30,17.0,47.0,4.9,13.7,18.6,9.7,1.8,0.7,7.2,0.1,0.7,75.1,1.0,112.9,3.6,982.4,26.0,0.0,1632248100
2021-09-21T23:45:00+05:30,2021-09-22T00:00:00+05:30,13.0,47.0,3.6,16.3,19.8,9.5,1.5,0.7,6.4,0.1,0.8,75.9,0.7,72.0,3.7,982.4,26.0,0.0,1632249000
2021-09-22T00:00:00+05:30,2021-09-22T00:15:00+05:30,13.0,42.0,2.3,16.0,18.3,9.2,1.6,0.7,7.8,0.1,0.9,74.5,0.7,63.0,3.6,982.3,26.0,0.0,1632249900
2021-09-22T00:15:00+05:30,2021-09-22T00:30:00+05:30,13.0,42.0,3.7,15.5,19.3,9.3,1.1,0.7,6.2,0.1,0.8,77.0,0.5,352.4,3.3,982.1,26.3,0.0,1632250800
2021-09-22T00:30:00+05:30,2021-09-22T00:45:00+05:30,13.0,42.0,0.6,15.2,15.8,8.7,2.2,0.7,4.7,0.1,0.8,77.2,0.6,79.2,3.5,982.0,26.0,0.0,1632251700
2021-09-22T00:45:00+05:30,2021-09-22T01:00:00+05:30,13.0,42.0,4.5,10.3,14.7,9.5,2.4,0.7,4.3,0.1,0.8,77.5,0.8,95.4,3.6,981.9,25.8,0.0,1632252600
2021-09-22T02:45:00+05:30,2021-09-22T03:00:00+05:30,27.0,55.0,6.3,23.6,29.9,10.8,2.7,0.7,3.0,0.2,1.4,77.9,1.1,110.7,3.6,980.8,25.5,0.0,1632259800
2021-09-22T03:15:00+05:30,2021-09-22T03:30:00+05:30,31.0,59.0,4.7,24.7,29.5,10.2,2.3,0.7,3.1,0.2,1.1,78.1,1.1,107.2,3.6,980.6,25.4,0.0,1632261600
2021-09-22T03:30:00+05:30,2021-09-22T03:45:00+05:30,31.0,59.0,4.8,21.4,26.2,9.5,2.6,0.7,3.9,0.2,1.1,78.0,1.1,123.6,3.5,980.6,25.4,0.0,1632262500
2021-09-22T03:45:00+05:30,2021-09-22T04:00:00+05:30,28.0,59.0,2.9,21.0,23.9,9.9,2.2,0.7,4.5,0.2,1.2,78.1,1.6,143.6,3.5,980.7,25.3,0.0,1632263400
2021-09-22T04:00:00+05:30,2021-09-22T04:15:00+05:30,28.0,57.0,5.4,20.5,26.0,10.3,1.7,0.7,4.9,0.2,1.2,78.2,1.2,129.2,3.5,980.9,25.4,0.0,1632264300
2021-09-22T04:15:00+05:30,2021-09-22T04:30:00+05:30,28.0,57.0,6.1,20.6,26.7,10.3,1.9,0.7,4.1,0.2,1.2,78.4,0.8,122.2,3.6,981.0,25.4,0.0,1632265200
2021-09-22T04:30:00+05:30,2021-09-22T04:45:00+05:30,28.0,57.0,4.0,23.4,27.5,10.5,2.2,0.7,3.3,0.1,1.3,78.5,1.3,134.8,3.5,980.8,25.4,0.0,1632266100
2021-09-22T04:45:00+05:30,2021-09-22T05:00:00+05:30,29.0,57.0,6.6,24.4,31.0,10.3,2.8,0.7,2.6,0.1,1.2,78.6,1.2,135.4,3.5,980.9,25.4,0.0,1632267000
2021-09-22T05:15:00+05:30,2021-09-22T05:30:00+05:30,29.0,55.0,5.4,20.5,25.9,9.5,1.9,0.7,4.7,0.1,1.0,78.3,2.1,144.8,3.4,980.9,25.4,0.0,1632268800
2021-09-22T05:30:00+05:30,2021-09-22T05:45:00+05:30,29.0,55.0,1.7,17.5,19.2,9.4,1.8,0.7,4.6,0.2,0.9,78.2,1.6,131.4,3.5,981.1,25.4,0.0,1632269700
2021-09-22T05:45:00+05:30,2021-09-22T06:00:00+05:30,28.0,55.0,4.2,18.1,22.2,9.6,2.3,0.7,4.7,0.1,0.7,78.2,1.7,134.1,3.6,981.3,25.3,0.0,1632270600
2021-09-22T06:00:00+05:30,2021-09-22T06:15:00+05:30,28.0,47.0,3.4,19.1,22.5,10.3,2.2,0.7,5.0,0.1,0.6,78.1,1.5,141.6,4.8,981.3,25.4,0.0,1632271500
2021-09-22T06:15:00+05:30,2021-09-22T06:30:00+05:30,28.0,47.0,6.5,15.5,22.0,10.6,1.8,0.7,4.2,0.1,0.6,78.5,1.9,146.7,8.1,981.4,25.3,0.0,1632272400
2021-09-22T06:30:00+05:30,2021-09-22T06:45:00+05:30,28.0,47.0,7.1,21.9,29.0,9.8,1.5,0.8,3.9,0.1,0.6,78.7,2.1,155.3,9.9,981.4,25.4,0.0,1632273300
2021-09-22T06:45:00+05:30,2021-09-22T07:00:00+05:30,19.0,47.0,9.6,21.2,30.7,9.6,2.5,0.8,3.7,0.1,0.7,78.6,1.3,131.4,17.8,981.6,25.6,0.0,1632274200
2021-09-22T07:00:00+05:30,2021-09-22T07:15:00+05:30,19.0,48.0,6.4,19.6,26.0,10.4,2.4,0.8,4.3,0.2,0.8,78.0,1.1,115.2,29.1,981.9,26.1,0.0,1632275100
2021-09-22T07:15:00+05:30,2021-09-22T07:30:00+05:30,19.0,48.0,4.0,19.3,23.3,10.3,1.8,0.8,3.9,0.2,0.8,76.9,1.5,138.3,15.9,982.1,26.5,0.0,1632276000
2021-09-22T07:30:00+05:30,2021-09-22T07:45:00+05:30,19.0,48.0,4.8,18.1,22.8,10.6,1.8,0.8,4.3,0.2,0.8,76.0,2.0,154.9,21.7,982.2,26.7,0.0,1632276900
2021-09-22T08:00:00+05:30,2021-09-22T08:15:00+05:30,38.0,61.0,4.0,19.5,23.5,10.9,1.9,0.8,5.6,0.2,0.9,71.4,1.6,140.9,56.2,982.2,28.0,0.0,1632278700
2021-09-22T08:15:00+05:30,2021-09-22T08:30:00+05:30,38.0,61.0,4.6,17.4,22.0,9.8,1.7,0.7,8.0,0.2,0.6,67.1,2.3,145.8,45.3,982.3,28.3,0.0,1632279600
2021-09-22T09:15:00+05:30,2021-09-22T09:30:00+05:30,23.0,46.0,2.9,18.2,21.0,9.4,1.6,0.7,12.6,0.1,0.6,68.5,2.2,144.7,46.8,983.1,27.3,0.0,1632283200
2021-09-22T09:30:00+05:30,2021-09-22T09:45:00+05:30,23.0,46.0,3.1,17.4,20.5,7.4,1.5,0.7,12.5,0.1,0.5,69.3,2.1,146.9,72.2,983.3,27.8,0.0,1632284100
2021-09-22T09:45:00+05:30,2021-09-22T10:00:00+05:30,23.0,46.0,3.6,19.0,22.6,7.3,2.8,0.7,11.8,0.1,0.5,69.8,2.0,145.5,44.9,983.4,27.2,0.0,1632285000
2021-09-22T10:00:00+05:30,2021-09-22T10:15:00+05:30,28.0,40.0,0.3,19.5,19.7,8.6,2.7,0.7,12.3,0.1,0.7,73.0,2.5,153.1,137.6,983.5,27.1,0.0,1632285900
2021-09-22T10:15:00+05:30,2021-09-22T10:30:00+05:30,28.0,40.0,5.5,15.7,21.1,10.2,2.3,0.6,14.6,0.1,0.4,69.5,3.5,161.2,165.7,983.4,28.6,0.0,1632286800
2021-09-22T10:30:00+05:30,2021-09-22T10:45:00+05:30,28.0,40.0,1.9,15.6,17.5,10.0,2.4,0.6,15.1,0.1,0.6,66.5,2.7,152.7,183.5,983.5,29.1,0.0,1632287700
2021-09-22T10:45:00+05:30,2021-09-22T11:00:00+05:30,28.0,40.0,2.9,18.5,21.5,9.9,2.2,0.7,12.6,0.1,0.3,68.7,2.4,135.3,56.4,983.4,27.7,0.0,1632288600
2021-09-22T11:15:00+05:30,2021-09-22T11:30:00+05:30,20.0,42.0,2.8,23.6,26.4,9.0,3.2,0.6,11.3,0.1,0.6,70.2,2.3,145.4,96.6,983.3,27.4,0.0,1632290400
2021-09-22T11:30:00+05:30,2021-09-22T11:45:00+05:30,20.0,42.0,6.6,23.7,30.3,7.4,3.1,0.6,12.4,0.1,0.5,68.5,3.5,151.4,160.6,983.2,28.2,0.0,1632291300
2021-09-22T11:45:00+05:30,2021-09-22T12:00:00+05:30,20.0,42.0,3.6,13.8,17.4,9.1,2.9,0.5,16.5,0.1,0.7,66.8,4.2,150.0,72.6,983.1,27.8,0.0,1632292200
2021-09-22T12:15:00+05:30,2021-09-22T12:30:00+05:30,6.0,16.0,5.5,9.2,14.7,19.9,2.2,0.4,18.6,0.1,0.5,65.9,4.6,154.0,491.9,982.4,28.9,0.0,1632294000
2021-09-22T12:30:00+05:30,2021-09-22T12:45:00+05:30,6.0,16.0,4.0,10.9,14.8,16.3,2.2,0.5,17.8,0.1,0.5,63.1,4.5,159.8,507.2,982.3,29.5,0.0,1632294900
2021-09-22T12:45:00+05:30,2021-09-22T13:00:00+05:30,6.0,16.0,3.9,11.6,15.5,15.5,2.3,0.5,18.0,0.1,0.5,62.4,4.2,154.3,190.0,982.2,28.2,0.0,1632295800
2021-09-22T13:00:00+05:30,2021-09-22T13:15:00+05:30,6.0,13.0,3.6,12.2,15.7,16.0,2.7,0.5,20.3,0.0,0.4,63.4,4.0,157.8,242.2,982.0,28.7,0.0,1632296700
2021-09-22T13:15:00+05:30,2021-09-22T13:30:00+05:30,6.0,13.0,3.2,8.4,11.6,16.8,2.6,0.5,21.1,0.1,0.4,62.2,3.7,160.1,264.3,981.5,29.2,0.0,1632297600
2021-09-22T13:30:00+05:30,2021-09-22T13:45:00+05:30,6.0,13.0,5.8,9.2,15.0,16.3,2.4,0.5,22.5,0.0,0.4,62.5,3.3,159.3,187.7,981.3,29.3,0.0,1632298500
2021-09-22T14:00:00+05:30,2021-09-22T14:15:00+05:30,7.0,13.0,2.8,11.4,14.2,16.1,2.5,0.6,25.0,0.1,0.5,64.3,2.7,161.0,156.6,980.8,29.1,0.0,1632300300
2021-09-22T14:15:00+05:30,2021-09-22T14:30:00+05:30,7.0,13.0,7.2,11.4,18.6,15.9,2.8,0.6,26.0,0.1,0.6,63.3,2.2,166.5,149.7,981.0,29.6,0.0,1632301200
2021-09-22T14:30:00+05:30,2021-09-22T14:45:00+05:30,7.0,13.0,2.3,11.2,13.5,15.8,2.8,0.6,25.4,0.1,0.7,61.1,2.2,150.8,96.0,980.8,29.8,0.0,1632302100
2021-09-22T14:45:00+05:30,2021-09-22T15:00:00+05:30,7.0,13.0,2.4,10.0,12.5,16.1,2.6,0.6,25.5,0.1,0.7,62.2,1.8,149.3,56.6,980.6,29.2,0.0,1632303000
2021-09-22T15:00:00+05:30,2021-09-22T15:15:00+05:30,9.0,20.0,3.0,12.9,15.8,17.1,2.7,0.6,23.9,0.1,0.5,64.1,0.9,103.8,39.2,980.4,29.1,0.0,1632303900
2021-09-22T15:15:00+05:30,2021-09-22T15:30:00+05:30,9.0,20.0,1.3,12.4,13.6,15.1,2.8,0.6,24.1,0.1,0.5,64.5,1.0,79.4,20.9,980.6,28.8,0.0,1632304800
2021-09-22T15:30:00+05:30,2021-09-22T15:45:00+05:30,9.0,20.0,3.2,12.6,15.8,16.5,2.7,0.6,23.3,0.1,0.6,65.6,1.0,79.8,15.3,980.9,28.5,0.0,1632305700
2021-09-22T15:45:00+05:30,2021-09-22T16:00:00+05:30,9.0,20.0,3.0,13.9,16.9,16.8,2.7,0.6,20.5,0.1,0.6,66.9,1.0,73.9,12.7,981.0,28.3,0.0,1632306600
2021-09-22T16:00:00+05:30,2021-09-22T16:15:00+05:30,12.0,18.0,3.6,14.8,18.4,16.3,2.5,0.7,17.4,0.1,0.6,67.4,1.0,86.1,15.5,980.9,28.2,0.0,1632307500
2021-09-22T16:15:00+05:30,2021-09-22T16:30:00+05:30,12.0,18.0,2.0,14.3,16.3,16.1,2.5,0.6,18.4,0.1,0.7,67.1,0.7,96.0,14.7,980.9,28.1,0.0,1632308400
2021-09-22T16:30:00+05:30,2021-09-22T16:45:00+05:30,12.0,18.0,1.7,15.9,17.6,15.3,2.5,0.6,18.8,0.1,0.7,66.9,1.5,50.8,13.0,980.8,27.7,0.0,1632309300
2021-09-22T16:45:00+05:30,2021-09-22T17:00:00+05:30,12.0,18.0,2.3,17.9,20.2,24.6,2.7,0.6,19.3,0.1,0.6,68.2,1.5,60.4,13.1,980.7,27.2,0.0,1632310200
2021-09-22T17:00:00+05:30,2021-09-22T17:15:00+05:30,8.0,22.0,2.3,15.8,18.1,18.4,2.7,0.6,20.6,0.1,1.0,68.3,1.5,55.8,12.5,980.7,27.1,0.0,1632311100
2021-09-22T17:15:00+05:30,2021-09-22T17:30:00+05:30,8.0,22.0,3.4,16.3,19.7,17.3,2.7,0.6,19.6,0.1,1.5,68.7,1.1,63.1,11.4,980.9,27.0,0.0,1632312000
2021-09-22T17:30:00+05:30,2021-09-22T17:45:00+05:30,8.0,22.0,5.9,17.0,22.9,15.6,2.6,0.7,17.3,0.1,1.6,69.6,1.1,62.6,9.3,980.8,26.8,0.0,1632312900
2021-09-22T17:45:00+05:30,2021-09-22T18:00:00+05:30,8.0,22.0,0.8,22.3,23.1,14.9,2.7,0.8,15.9,0.1,2.4,70.0,0.7,67.9,6.9,980.9,26.7,0.0,1632313800
2021-09-22T18:00:00+05:30,2021-09-22T18:15:00+05:30,7.0,35.0,3.1,21.4,24.5,15.4,2.8,0.8,14.0,0.2,3.2,70.7,0.9,49.1,4.6,980.8,26.6,0.0,1632314700
2021-09-22T18:15:00+05:30,2021-09-22T18:30:00+05:30,7.0,35.0,4.0,25.9,29.8,15.1,2.0,0.9,11.8,0.2,3.9,71.9,0.9,117.4,3.6,980.7,26.4,0.0,1632315600
2021-09-22T18:30:00+05:30,2021-09-22T18:45:00+05:30,7.0,35.0,6.0,25.7,31.7,14.9,2.3,1.0,7.9,0.3,4.5,74.2,1.1,127.6,3.5,980.8,26.1,0.0,1632316500
2021-09-22T18:45:00+05:30,2021-09-22T19:00:00+05:30,7.0,35.0,5.7,33.1,38.9,14.3,2.8,1.0,6.7,0.3,4.8,75.2,1.5,133.4,3.4,980.9,26.2,0.0,1632317400
