From Date,To Date,Toluene,Temp,RH,WS,WD
19-09-2021 09:30,19-09-2021 10:00,28.95,None,66.1,0.65,288.7
19-09-2021 10:00,19-09-2021 10:30,31,None,62.9,1.45,303.75
19-09-2021 10:30,19-09-2021 11:00,33.65,None,59.1,1.15,173.8
19-09-2021 11:00,19-09-2021 11:30,36.8,None,56.95,1.7,177.95
19-09-2021 11:30,19-09-2021 12:00,29.55,None,54,2.2,10.95
19-09-2021 12:00,19-09-2021 12:30,23.05,None,53.65,2.45,12.1
19-09-2021 12:30,19-09-2021 13:00,24.9,None,53.8,1.8,174.7
19-09-2021 13:00,19-09-2021 13:30,22.7,None,52.85,1.25,339
19-09-2021 13:30,19-09-2021 14:00,22.45,None,55.25,1.6,159.2
19-09-2021 14:00,19-09-2021 14:30,19.35,None,55.55,1.7,183.35
19-09-2021 14:30,19-09-2021 15:00,20,None,54.4,2.15,15.5
19-09-2021 15:00,19-09-2021 15:30,23.8,None,55.2,2.6,16.05
19-09-2021 15:30,19-09-2021 16:00,22.35,None,56.45,2.8,17.45
19-09-2021 16:00,19-09-2021 16:30,23.3,None,57.3,1.65,174.25
19-09-2021 16:30,19-09-2021 17:00,24.6,None,59.45,1.45,15.75
19-09-2021 17:00,19-09-2021 17:30,23.9,None,61.65,1.5,21.4
19-09-2021 17:30,19-09-2021 18:00,25.05,None,63.35,1.9,15.75
19-09-2021 18:00,19-09-2021 18:30,25.9,None,64.7,2.05,22.8
19-09-2021 18:30,19-09-2021 19:00,35.25,None,65.65,1.8,22.75
19-09-2021 19:00,19-09-2021 19:30,44.5,None,65.95,1.5,22.8
19-09-2021 19:30,19-09-2021 20:00,39.9,None,67.2,1.5,25.75
19-09-2021 20:00,19-09-2021 20:30,42.05,None,69.6,0.6,14.9
19-09-2021 20:30,19-09-2021 21:00,45.65,None,71.85,0.8,16.35
19-09-2021 21:00,19-09-2021 21:30,45.3,None,72.45,0.55,27.75
19-09-2021 21:30,19-09-2021 22:00,44.3,None,72.2,0.9,24.15
19-09-2021 22:00,19-09-2021 22:30,46.65,None,72.6,0.8,26.55
19-09-2021 22:30,19-09-2021 23:00,46.95,None,73.15,1.1,22.35
19-09-2021 23:00,19-09-2021 23:30,46.25,None,73,1.2,17.9
19-09-2021 23:30,20-09-2021 00:00,40.85,None,74.1,0.7,9.95
20-09-2021 00:00,20-09-2021 00:30,37.8,None,73.75,1.3,12.55
20-09-2021 00:30,20-09-2021 01:00,32.6,None,73.45,1.15,21.8
20-09-2021 01:00,20-09-2021 01:30,27.95,None,74.2,0.85,342.1
20-09-2021 01:30,20-09-2021 02:00,24.8,None,74.95,0.4,3.8
20-09-2021 02:00,20-09-2021 02:30,20.65,None,76.2,0.65,6.7
20-09-2021 02:30,20-09-2021 03:00,20.8,None,75.65,0.4,6.7
20-09-2021 03:00,20-09-2021 03:30,19.5,None,76.25,0.5,345.1
20-09-2021 03:30,20-09-2021 04:00,23.05,None,75.95,0.6,174.1
20-09-2021 04:00,20-09-2021 04:30,21.95,None,76.45,0.4,336.75
20-09-2021 04:30,20-09-2021 05:00,24.85,None,77.85,0.35,330.55
20-09-2021 05:00,20-09-2021 05:30,26.05,None,78.6,0.4,334.3
20-09-2021 05:30,20-09-2021 06:00,33,None,78.75,0.3,332.3
20-09-2021 06:00,20-09-2021 06:30,45.55,None,78.5,0.4,336.15
20-09-2021 06:30,20-09-2021 07:00,54.25,None,78.05,0.5,304.4
20-09-2021 07:00,20-09-2021 07:30,54.05,None,76.4,0.9,284.5
20-09-2021 07:30,20-09-2021 08:00,44.8,None,74.95,0.95,168.7
20-09-2021 08:00,20-09-2021 08:30,32.6,None,73.5,1.25,5
20-09-2021 08:30,20-09-2021 09:00,27.3,None,71.35,1.15,338.6
20-09-2021 09:00,20-09-2021 09:30,22.5,None,68.2,0.6,188.3
20-09-2021 09:30,20-09-2021 10:00,23.1,None,66,1.05,353.6
20-09-2021 10:00,20-09-2021 10:30,26.8,None,62.8,1.2,181.85
20-09-2021 10:30,20-09-2021 11:00,29,None,61.25,1.55,345.15
20-09-2021 11:00,20-09-2021 11:30,33.9,None,56.65,1.35,312.8
20-09-2021 11:30,20-09-2021 12:00,31.65,None,54.65,1.6,173.05
20-09-2021 12:00,20-09-2021 12:30,31.35,None,55.75,1.55,180.45
20-09-2021 12:30,20-09-2021 13:00,35.25,None,54.7,2.5,22.1
20-09-2021 13:00,20-09-2021 13:30,35.45,None,53.2,1.55,14.7
20-09-2021 13:30,20-09-2021 14:00,34.85,None,53.6,2.3,13.55
20-09-2021 14:00,20-09-2021 14:30,28.1,None,52.1,2.25,22.8
20-09-2021 14:30,20-09-2021 15:00,28.95,None,52.65,1.95,183.65
20-09-2021 15:00,20-09-2021 15:30,29.85,None,54.8,1.55,8.85
20-09-2021 15:30,20-09-2021 16:00,35.7,None,58.2,1.6,7.35
20-09-2021 16:00,20-09-2021 16:30,35.5,None,57.8,2.2,20.6
20-09-2021 16:30,20-09-2021 17:00,34.6,None,59.35,2.25,19.85
20-09-2021 17:00,20-09-2021 17:30,39.6,None,60.6,1.55,184.5
20-09-2021 17:30,20-09-2021 18:00,53.3,None,61.7,1.9,13.75
20-09-2021 18:00,20-09-2021 18:30,52.1,None,63.35,2.15,24.2
20-09-2021 18:30,20-09-2021 19:00,53.5,None,64.8,2.1,24.9
20-09-2021 19:00,20-09-2021 19:30,66.9,None,64.3,1.8,22.8
20-09-2021 19:30,20-09-2021 20:00,111.45,None,65,1.9,22.8
20-09-2021 20:00,20-09-2021 20:30,136.4,None,66.7,1.5,21.75
20-09-2021 20:30,20-09-2021 21:00,117.4,None,66.95,1.45,19.2
20-09-2021 21:00,20-09-2021 21:30,143.9,None,68,0.95,15.3
20-09-2021 21:30,20-09-2021 22:00,142.05,None,70.2,0.4,14.65
20-09-2021 22:00,20-09-2021 22:30,110.85,None,70.6,0.85,15.7
20-09-2021 22:30,20-09-2021 23:00,84.65,None,71.45,0.65,13.85
20-09-2021 23:00,20-09-2021 23:30,69.25,None,72.85,0.4,6.55
20-09-2021 23:30,21-09-2021 00:00,59.1,None,72,0.6,349.65
21-09-2021 00:00,21-09-2021 00:30,49.9,None,71.75,0.6,7.25
21-09-2021 00:30,21-09-2021 01:00,48.7,None,73,0.95,9.75
21-09-2021 01:00,21-09-2021 01:30,47.4,None,72.45,0.8,23.65
21-09-2021 01:30,21-09-2021 02:00,34.6,None,72.75,0.65,7.65
21-09-2021 02:00,21-09-2021 02:30,26.4,None,75.3,0.3,8.3
21-09-2021 02:30,21-09-2021 03:00,23.65,None,76.7,0.3,8.7
21-09-2021 03:00,21-09-2021 03:30,33.45,None,76.8,0.3,5.8
21-09-2021 03:30,21-09-2021 04:00,33.05,None,76.05,0.75,15.45
21-09-2021 04:00,21-09-2021 04:30,30.85,None,76,0.5,354.65
21-09-2021 04:30,21-09-2021 05:00,29.7,None,76.65,0.55,343.6
21-09-2021 05:00,21-09-2021 05:30,28.35,None,77.1,0.85,165.9
21-09-2021 05:30,21-09-2021 06:00,26.45,None,76.3,1.55,17.35
21-09-2021 06:00,21-09-2021 06:30,22.45,None,77.15,0.35,10.15
21-09-2021 06:30,21-09-2021 07:00,23.35,None,77.25,1.05,10.1
21-09-2021 07:00,21-09-2021 07:30,26,None,75.25,1.3,183.6
21-09-2021 07:30,21-09-2021 08:00,24.95,None,73,2.35,14.85
21-09-2021 08:00,21-09-2021 08:30,21.65,None,71,2.8,21.7
21-09-2021 08:30,21-09-2021 09:00,21.95,None,68.55,2.2,22.85
21-09-2021 09:00,21-09-2021 09:30,20.2,None,65.45,1.8,6.85
21-09-2021 09:30,21-09-2021 10:00,20,None,64.15,2.1,10.55
21-09-2021 10:00,21-09-2021 10:30,23.4,None,62.2,2,12.8
21-09-2021 10:30,21-09-2021 11:00,25.8,None,61.1,2.9,26.4
21-09-2021 11:00,21-09-2021 11:30,27.55,None,59,3.8,24.95
21-09-2021 11:30,21-09-2021 12:00,28.6,None,57.85,2.5,13.2
21-09-2021 12:00,21-09-2021 12:30,34.45,None,56,2.35,16.65
21-09-2021 12:30,21-09-2021 13:00,37.75,None,56.9,2.4,13.8
21-09-2021 13:00,21-09-2021 13:30,43.5,None,54.05,1.65,184.8
21-09-2021 13:30,21-09-2021 14:00,35.5,None,56.7,2.65,20.15
21-09-2021 14:00,21-09-2021 14:30,28.9,None,56.15,2,19.1
21-09-2021 14:30,21-09-2021 15:00,31.3,None,54.75,2.6,18.45
21-09-2021 15:00,21-09-2021 15:30,38.2,None,60.15,3.25,176.35
21-09-2021 15:30,21-09-2021 16:00,36.7,None,76.1,2.05,176.85
21-09-2021 16:00,21-09-2021 16:30,88.15,None,72.3,1.35,169.05
21-09-2021 16:30,21-09-2021 17:00,69.5,None,70.05,2.35,22.65
21-09-2021 17:00,21-09-2021 17:30,58.6,None,72.3,1.55,23.95
21-09-2021 17:30,21-09-2021 18:00,52.5,None,70.65,1.15,180.25
21-09-2021 18:00,21-09-2021 18:30,51.45,None,72.45,0.55,176.05
21-09-2021 18:30,21-09-2021 19:00,69.8,None,73.55,0.55,7.65
21-09-2021 19:00,21-09-2021 19:30,174.35,None,74,0.4,34.55
21-09-2021 19:30,21-09-2021 20:00,168.4,None,73.2,0.7,322.15
21-09-2021 20:00,21-09-2021 20:30,239.9,None,72.6,1.3,14.3
21-09-2021 20:30,21-09-2021 21:00,154.55,None,72.35,1.15,189.9
21-09-2021 21:00,21-09-2021 21:30,140.8,None,73.8,1.55,174.95
21-09-2021 21:30,21-09-2021 22:00,201.4,None,74.2,1.4,19.45
21-09-2021 22:00,21-09-2021 22:30,104.35,None,72.3,1.4,174.4
21-09-2021 22:30,21-09-2021 23:00,68.3,None,71.55,1.3,24.75
21-09-2021 23:00,21-09-2021 23:30,49.2,None,72.1,1.4,13.9
21-09-2021 23:30,22-09-2021 00:00,41.6,None,72.6,0.75,323.9
22-09-2021 00:00,22-09-2021 00:30,84.65,None,73,1,183.85
22-09-2021 00:30,22-09-2021 01:00,53.85,None,73.95,0.4,308.65
22-09-2021 01:00,22-09-2021 01:30,82.25,None,74.1,1.15,330.3
22-09-2021 01:30,22-09-2021 02:00,78.65,None,74.5,1,187.2
22-09-2021 02:00,22-09-2021 02:30,57.35,None,74.9,0.7,321.05
22-09-2021 02:30,22-09-2021 03:00,131.35,None,74.7,0.75,160.9
22-09-2021 03:00,22-09-2021 03:30,79.8,None,74.5,0.75,328.65
22-09-2021 03:30,22-09-2021 04:00,58.05,None,74.9,0.4,319.4
22-09-2021 04:00,22-09-2021 04:30,60.2,None,75.05,0.45,322.75
22-09-2021 04:30,22-09-2021 05:00,59.1,None,75.25,0.6,317.75
22-09-2021 05:00,22-09-2021 05:30,67.1,None,75.4,0.6,325.4
22-09-2021 05:30,22-09-2021 06:00,56.1,None,77.75,0.4,319.6
22-09-2021 06:00,22-09-2021 06:30,53.15,None,78,1.2,174.1
22-09-2021 06:30,22-09-2021 07:00,43.05,None,77.4,1.4,184.65
22-09-2021 07:00,22-09-2021 07:30,33.4,None,76.2,1.05,176.45
22-09-2021 07:30,22-09-2021 08:00,63,None,75.1,0.9,320.2
22-09-2021 08:00,22-09-2021 08:30,125.55,None,73.9,1.1,234.3
22-09-2021 08:30,22-09-2021 09:00,198.8,None,72.45,1.2,313.65
22-09-2021 09:00,22-09-2021 09:30,118.3,None,71.7,1.25,305.2
22-09-2021 09:30,22-09-2021 10:00,106.25,None,70.4,1.6,260.8
22-09-2021 10:00,22-09-2021 10:30,92.15,None,69.9,1.6,264.75
22-09-2021 10:30,22-09-2021 11:00,63.5,None,68.35,1.05,310
22-09-2021 11:00,22-09-2021 11:30,54.3,None,66.75,1.2,326.45
22-09-2021 11:30,22-09-2021 12:00,49.5,None,67.75,1.5,337.3
22-09-2021 12:00,22-09-2021 12:30,42.75,None,67.95,1.1,120.05
22-09-2021 12:30,22-09-2021 13:00,47.1,None,73.65,1.9,12.9
22-09-2021 13:00,22-09-2021 13:30,58.85,None,70.95,2.25,12.45
22-09-2021 13:30,22-09-2021 14:00,55.15,None,62.5,1.85,1.7
22-09-2021 14:00,22-09-2021 14:30,38.55,None,59.75,1.5,161.5
22-09-2021 14:30,22-09-2021 15:00,36.95,None,61.15,1.85,12.15
22-09-2021 15:00,22-09-2021 15:30,38.15,None,65.3,2.15,185.8
22-09-2021 15:30,22-09-2021 16:00,40.9,None,67.95,1.35,146.3
22-09-2021 16:00,22-09-2021 16:30,41.55,None,67.85,0.95,326.5
22-09-2021 16:30,22-09-2021 17:00,49.7,None,65.6,1.2,184.35
22-09-2021 17:00,22-09-2021 17:30,53.85,None,66.9,1.1,189.65
22-09-2021 17:30,22-09-2021 18:00,56.35,None,67.45,1.45,181.35
22-09-2021 18:00,22-09-2021 18:30,63.35,None,67.6,1.1,164.9
22-09-2021 18:30,22-09-2021 19:00,68.75,None,68.75,0.5,174.2
22-09-2021 19:00,22-09-2021 19:30,75.75,None,68.9,0.85,323.8
22-09-2021 19:30,22-09-2021 20:00,85.3,None,70.65,0.7,302.6
22-09-2021 20:00,22-09-2021 20:30,104.8,None,73.4,0.9,265.8
22-09-2021 20:30,22-09-2021 21:00,98.7,None,75.05,1.15,301.6
22-09-2021 21:00,22-09-2021 21:30,80.15,None,75.25,0.85,328.5
22-09-2021 21:30,22-09-2021 22:00,64.7,None,75.45,0.8,170.15
22-09-2021 22:00,22-09-2021 22:30,54.8,None,75.9,0.85,330.5
22-09-2021 22:30,22-09-2021 23:00,48.65,None,76.15,0.8,168.55
22-09-2021 23:00,22-09-2021 23:30,43.7,None,75.45,1.1,332.05
22-09-2021 23:30,23-09-2021 00:00,38.35,None,74.15,0.85,232.3
23-09-2021 00:00,23-09-2021 00:30,39.25,None,72.85,1,279.45
23-09-2021 00:30,23-09-2021 01:00,30.8,None,72.8,0.9,310.75
23-09-2021 01:00,23-09-2021 01:30,25.9,None,73.05,0.8,327
23-09-2021 01:30,23-09-2021 02:00,26.4,None,74,0.9,342.2
23-09-2021 02:00,23-09-2021 02:30,22.4,None,74.1,1,335.55
23-09-2021 02:30,23-09-2021 03:00,21.1,None,73.9,1.4,177.4
23-09-2021 03:00,23-09-2021 03:30,19.35,None,73.9,1.05,326.2
23-09-2021 03:30,23-09-2021 04:00,19.7,None,74.95,0.5,309.3
23-09-2021 04:00,23-09-2021 04:30,23.85,None,75.95,0.65,330.7
23-09-2021 04:30,23-09-2021 05:00,27.35,None,76.05,0.6,307.9
23-09-2021 05:00,23-09-2021 05:30,28.55,None,77.65,0.5,308.15
23-09-2021 05:30,23-09-2021 06:00,27.85,None,78.45,0.45,306.2
23-09-2021 06:00,23-09-2021 06:30,28.5,None,78.35,0.6,180.15
23-09-2021 06:30,23-09-2021 07:00,27.3,None,77.95,0.55,311.7
23-09-2021 07:00,23-09-2021 07:30,27.1,None,76.9,0.9,321.65
23-09-2021 07:30,23-09-2021 08:00,27,None,74.65,1,325.75
23-09-2021 08:00,23-09-2021 08:30,26.5,None,72.85,0.9,342
23-09-2021 08:30,23-09-2021 09:00,22.1,None,72.1,1.5,3.8
23-09-2021 09:00,23-09-2021 09:30,22.15,None,71.15,2.05,12.25
23-09-2021 09:30,23-09-2021 10:00,21.45,None,69.85,2.3,11.35
23-09-2021 10:00,23-09-2021 10:30,22.4,None,67.35,2.4,21.1
23-09-2021 10:30,23-09-2021 11:00,27.6,None,66.95,2.55,14.3
23-09-2021 11:00,23-09-2021 11:30,28.2,None,65.05,2.85,24.15
23-09-2021 11:30,23-09-2021 12:00,33.3,None,64.6,2.8,18.35
23-09-2021 12:00,23-09-2021 12:30,32.1,None,62.25,2.1,11.5
23-09-2021 12:30,23-09-2021 13:00,34.85,None,62.6,2.05,170.85
23-09-2021 13:00,23-09-2021 13:30,33.1,None,60.95,2.15,10.35
23-09-2021 13:30,23-09-2021 14:00,27.1,None,58.05,2.05,182.7
23-09-2021 14:00,23-09-2021 14:30,28.6,None,58.25,2.45,184.35
23-09-2021 14:30,23-09-2021 15:00,29.15,None,59.7,1.75,131.7
23-09-2021 15:00,23-09-2021 15:30,34.85,None,62.15,2.05,186.8
23-09-2021 15:30,23-09-2021 16:00,42.1,None,61.25,2.45,19.1
23-09-2021 16:00,23-09-2021 16:30,38.7,None,61.4,2.3,17.5
23-09-2021 16:30,23-09-2021 17:00,36.75,None,61.65,1.05,316.45
23-09-2021 17:00,23-09-2021 17:30,70.8,None,62.25,0.85,279.6
23-09-2021 17:30,23-09-2021 18:00,131.4,None,63.9,0.5,279.25
23-09-2021 18:00,23-09-2021 18:30,231.65,None,65.7,0.8,278.75
23-09-2021 18:30,23-09-2021 19:00,242.4,None,65.8,0.85,278.85
23-09-2021 19:00,23-09-2021 19:30,176.55,None,68.25,0.9,282
23-09-2021 19:30,23-09-2021 20:00,139.8,None,70.2,1.6,234.65
23-09-2021 20:00,23-09-2021 20:30,113.4,None,70,3.75,178.05
23-09-2021 20:30,23-09-2021 21:00,96.6,None,77.4,2.95,173.9
23-09-2021 21:00,23-09-2021 21:30,67.2,None,80,1.95,178.05
23-09-2021 21:30,23-09-2021 22:00,53.3,None,79.7,2.2,182.65
23-09-2021 22:00,23-09-2021 22:30,41.7,None,79.95,2.4,177.4
23-09-2021 22:30,23-09-2021 23:00,37.3,None,80.25,1.6,177.95
23-09-2021 23:00,23-09-2021 23:30,50.7,None,80.35,1.1,182.4
23-09-2021 23:30,24-09-2021 00:00,74.05,None,80.45,1,195.55
24-09-2021 00:00,24-09-2021 00:30,66.6,None,80.25,0.75,211.1
24-09-2021 00:30,24-09-2021 01:00,59.6,None,79.8,0.65,315.2
24-09-2021 01:00,24-09-2021 01:30,47.35,None,79.05,0.9,308.45
24-09-2021 01:30,24-09-2021 02:00,55.1,None,78.35,1.05,295.55
24-09-2021 02:00,24-09-2021 02:30,60.1,None,76.85,1.1,279.35
24-09-2021 02:30,24-09-2021 03:00,53.9,None,76.9,0.7,276.9
24-09-2021 03:00,24-09-2021 03:30,None,None,None,None,None
24-09-2021 03:30,24-09-2021 04:00,None,None,None,None,None
24-09-2021 04:00,24-09-2021 04:30,None,None,None,None,None
24-09-2021 04:30,24-09-2021 05:00,None,None,None,None,None
24-09-2021 05:00,24-09-2021 05:30,None,None,None,None,None
24-09-2021 05:30,24-09-2021 06:00,None,None,None,None,None
24-09-2021 06:00,24-09-2021 06:30,None,None,None,None,None
24-09-2021 06:30,24-09-2021 07:00,None,None,None,None,None
24-09-2021 07:00,24-09-2021 07:30,None,None,None,None,None
24-09-2021 07:30,24-09-2021 08:00,None,None,None,None,None
24-09-2021 08:00,24-09-2021 08:30,None,None,None,None,None
24-09-2021 08:30,24-09-2021 09:00,None,None,None,None,None
24-09-2021 09:00,24-09-2021 09:30,None,None,None,None,None
24-09-2021 09:30,24-09-2021 10:00,None,None,None,None,None
24-09-2021 10:00,24-09-2021 10:30,None,None,None,None,None
24-09-2021 10:30,24-09-2021 11:00,None,None,59.45,1.25,145.9
24-09-2021 11:00,24-09-2021 11:30,24.8,None,57.95,0.65,286.2
24-09-2021 11:30,24-09-2021 12:00,42.05,None,60.5,1.25,333.55
24-09-2021 12:00,24-09-2021 12:30,49.65,None,59.25,1.45,314.75
24-09-2021 12:30,24-09-2021 13:00,48.7,None,63.55,1.2,273.75
24-09-2021 13:00,24-09-2021 13:30,83.15,None,64.95,0.9,239.05
24-09-2021 13:30,24-09-2021 14:00,46.25,None,62.25,1.65,173.9
24-09-2021 14:00,24-09-2021 14:30,53.55,None,60.55,0.95,221.65
24-09-2021 14:30,24-09-2021 15:00,219.4,None,61.6,1.55,196.95
24-09-2021 15:00,24-09-2021 15:30,234.05,None,62.9,1.3,281.15
24-09-2021 15:30,24-09-2021 16:00,230.25,None,66.9,1.2,302.3
24-09-2021 16:00,24-09-2021 16:30,165.2,None,65.85,0.65,303.5
24-09-2021 16:30,24-09-2021 17:00,111.4,None,65.35,1.05,260.5
24-09-2021 17:00,24-09-2021 17:30,147.65,None,67,1.3,178.3
24-09-2021 17:30,24-09-2021 18:00,96.95,None,69,0.75,182.75
24-09-2021 18:00,24-09-2021 18:30,75.8,None,69.6,0.35,177.3
24-09-2021 18:30,24-09-2021 19:00,76.1,None,70.75,1,174.85
24-09-2021 19:00,24-09-2021 19:30,81.15,None,72.2,1.95,174.9
24-09-2021 19:30,24-09-2021 20:00,82.35,None,74.3,1.3,175.15
24-09-2021 20:00,24-09-2021 20:30,85.7,None,75.15,0.75,176.8
24-09-2021 20:30,24-09-2021 21:00,143.2,None,74.9,1.05,231.25
24-09-2021 21:00,24-09-2021 21:30,248.6,None,77.1,0.9,256.95
24-09-2021 21:30,24-09-2021 22:00,152.4,None,77.4,0.85,256.9
24-09-2021 22:00,24-09-2021 22:30,118.8,None,77.95,0.45,256.9
24-09-2021 22:30,24-09-2021 23:00,281.05,None,78.1,0.6,258.1
24-09-2021 23:00,24-09-2021 23:30,230.95,None,77,0.95,256.95
24-09-2021 23:30,25-09-2021 00:00,322.3,None,77.05,0.8,309.3
25-09-2021 00:00,25-09-2021 00:30,343.65,None,76.9,0.9,298.55
25-09-2021 00:30,25-09-2021 01:00,227.15,None,77.3,0.9,285.35
25-09-2021 01:00,25-09-2021 01:30,152.5,None,78.1,0.5,279.75
25-09-2021 01:30,25-09-2021 02:00,106.15,None,78.9,0.45,279.85
25-09-2021 02:00,25-09-2021 02:30,80.65,None,79.45,0.4,279.8
25-09-2021 02:30,25-09-2021 03:00,74,None,79.85,0.4,279.6
25-09-2021 03:00,25-09-2021 03:30,65.9,None,80.05,0.6,279.75
25-09-2021 03:30,25-09-2021 04:00,48.4,None,80.1,0.55,279.4
25-09-2021 04:00,25-09-2021 04:30,43.1,None,79.75,0.65,279.15
25-09-2021 04:30,25-09-2021 05:00,46,None,79.25,0.7,279.2
25-09-2021 05:00,25-09-2021 05:30,58.05,None,79.55,0.6,279.25
25-09-2021 05:30,25-09-2021 06:00,61.95,None,80.35,0.6,279.35
25-09-2021 06:00,25-09-2021 06:30,69.15,None,80.55,0.65,279.3
25-09-2021 06:30,25-09-2021 07:00,79.45,None,80.3,0.3,167.4
25-09-2021 07:00,25-09-2021 07:30,82.8,None,79.15,0.5,82
25-09-2021 07:30,25-09-2021 08:00,81.2,None,76.55,0.6,185.9
25-09-2021 08:00,25-09-2021 08:30,82.8,None,74.4,0.7,156.15
25-09-2021 08:30,25-09-2021 09:00,73.15,None,72.5,0.95,297.1
25-09-2021 09:00,25-09-2021 09:30,65,None,69.3,0.8,299.2
25-09-2021 09:30,25-09-2021 10:00,60.45,None,64.65,1.1,290.3
25-09-2021 10:00,25-09-2021 10:30,56.05,None,60.15,1.25,276.05
25-09-2021 10:30,25-09-2021 11:00,51.05,None,57.1,1.1,234.6
25-09-2021 11:00,25-09-2021 11:30,46.2,None,58.15,0.75,113.95
25-09-2021 11:30,25-09-2021 12:00,50.2,None,57.5,0.85,260.95
25-09-2021 12:00,25-09-2021 12:30,57.1,None,60.35,1,163.55
25-09-2021 12:30,25-09-2021 13:00,70.35,None,58.7,1.1,164.15
25-09-2021 13:00,25-09-2021 13:30,70.45,None,57.8,0.7,184.8
25-09-2021 13:30,25-09-2021 14:00,63.8,None,55.45,1.55,166.3
25-09-2021 14:00,25-09-2021 14:30,58.95,None,55.75,1.1,180.95
25-09-2021 14:30,25-09-2021 15:00,74.55,None,58,1.5,180.95
25-09-2021 15:00,25-09-2021 15:30,91.25,None,55.9,1.4,188.3
25-09-2021 15:30,25-09-2021 16:00,89.95,None,58.3,1.1,202.55
25-09-2021 16:00,25-09-2021 16:30,95.95,None,59.2,1.05,183.6
25-09-2021 16:30,25-09-2021 17:00,86.4,None,59.1,1.05,186.9
25-09-2021 17:00,25-09-2021 17:30,96.6,None,60.25,0.8,208.2
25-09-2021 17:30,25-09-2021 18:00,87.15,None,61.5,0.6,211.45
25-09-2021 18:00,25-09-2021 18:30,84.65,None,63.95,0.5,211.55
25-09-2021 18:30,25-09-2021 19:00,91.55,None,65.6,0.35,211.65
25-09-2021 19:00,25-09-2021 19:30,108.35,None,67.25,0.4,211.65
25-09-2021 19:30,25-09-2021 20:00,115.9,None,68.15,0.6,211.5
25-09-2021 20:00,25-09-2021 20:30,111.55,None,69.4,0.5,211.55
25-09-2021 20:30,25-09-2021 21:00,103.05,None,69.45,0.6,212.85
25-09-2021 21:00,25-09-2021 21:30,88.65,None,69.4,0.7,267.45
25-09-2021 21:30,25-09-2021 22:00,74.55,None,68.35,1,271.1
25-09-2021 22:00,25-09-2021 22:30,52.65,None,70.85,1.65,180.5
25-09-2021 22:30,25-09-2021 23:00,39.95,None,72.7,0.7,189.65
25-09-2021 23:00,25-09-2021 23:30,33,None,73.3,1.1,162.3
25-09-2021 23:30,26-09-2021 00:00,31.75,None,74.15,0.8,329.15
26-09-2021 00:00,26-09-2021 00:30,33.35,None,74.5,0.75,296.75
26-09-2021 00:30,26-09-2021 01:00,32.35,None,74.2,1.1,311.85
26-09-2021 01:00,26-09-2021 01:30,37.15,None,74.75,0.95,304.65
26-09-2021 01:30,26-09-2021 02:00,44.7,None,75.15,0.95,281.85
26-09-2021 02:00,26-09-2021 02:30,41.1,None,75.4,1.05,275.35
26-09-2021 02:30,26-09-2021 03:00,40.75,None,75.8,0.7,253.35
26-09-2021 03:00,26-09-2021 03:30,33.2,None,76.25,0.9,197.7
26-09-2021 03:30,26-09-2021 04:00,29.2,None,76.4,0.8,243.95
26-09-2021 04:00,26-09-2021 04:30,31.55,None,77,0.75,336.5
26-09-2021 04:30,26-09-2021 05:00,30.9,None,77.2,0.65,282.4
26-09-2021 05:00,26-09-2021 05:30,31.7,None,77.4,1,232.65
26-09-2021 05:30,26-09-2021 06:00,28.45,None,77.5,1,192.85
26-09-2021 06:00,26-09-2021 06:30,24.4,None,77.7,1.1,260.45
26-09-2021 06:30,26-09-2021 07:00,23.5,None,78.15,1.05,314.85
26-09-2021 07:00,26-09-2021 07:30,20.8,None,77.9,0.2,117.75
26-09-2021 07:30,26-09-2021 08:00,23.1,None,75.85,0.75,339.6
26-09-2021 08:00,26-09-2021 08:30,18.3,None,73.95,1.4,4.05
26-09-2021 08:30,26-09-2021 09:00,17.65,None,72.1,1.25,299.25
26-09-2021 09:00,26-09-2021 09:30,18.2,None,69.7,1.8,156.65
26-09-2021 09:30,26-09-2021 10:00,17.8,None,70.1,1.25,182.4
26-09-2021 10:00,26-09-2021 10:30,20.95,None,69,1.15,149.75
26-09-2021 10:30,26-09-2021 11:00,22.05,None,63.4,1.35,347.85
26-09-2021 11:00,26-09-2021 11:30,27.05,None,62.65,0.95,175.9
26-09-2021 11:30,26-09-2021 12:00,22.4,None,62.85,1.1,15.75
26-09-2021 12:00,26-09-2021 12:30,28.25,None,62.45,1.25,259.85
26-09-2021 12:30,26-09-2021 13:00,49.35,None,63.6,0.75,252.3
26-09-2021 13:00,26-09-2021 13:30,45.7,None,57.7,1.4,340.15
26-09-2021 13:30,26-09-2021 14:00,31,None,55.05,1.25,255.9
26-09-2021 14:00,26-09-2021 14:30,34.4,None,56.8,1.15,180.25
26-09-2021 14:30,26-09-2021 15:00,37.95,None,55.75,1.35,273
26-09-2021 15:00,26-09-2021 15:30,62.2,None,56.85,1.2,251.85
26-09-2021 15:30,26-09-2021 16:00,61.95,None,58.85,1.15,246.1
26-09-2021 16:00,26-09-2021 16:30,72.1,None,59.5,0.9,255.2
26-09-2021 16:30,26-09-2021 17:00,77.1,None,61.45,1.35,251.4
26-09-2021 17:00,26-09-2021 17:30,64.65,None,63,1.1,243.6
26-09-2021 17:30,26-09-2021 18:00,95.3,None,64.7,0.6,311.6
26-09-2021 18:00,26-09-2021 18:30,187.3,None,65.6,0.65,284.6
26-09-2021 18:30,26-09-2021 19:00,234,None,66.6,0.5,282.85
