From Date,To Date,SR,BP,VWS,AT,RF
29-01-2022 17:15,29-01-2022 17:30,18.2,992.1,None,18.4,0
29-01-2022 17:30,29-01-2022 17:45,12.5,992.1,None,17.3,0
29-01-2022 17:45,29-01-2022 18:00,6.7,992,None,15.8,0
29-01-2022 18:00,29-01-2022 18:15,3.7,992,None,14.8,0
29-01-2022 18:15,29-01-2022 18:30,2.9,992.2,None,14,0
29-01-2022 18:30,29-01-2022 18:45,2.9,992.3,None,13.5,0
29-01-2022 18:45,29-01-2022 19:00,3,992.5,None,13.1,0
29-01-2022 19:00,29-01-2022 19:15,2.9,992.7,None,12.9,0
29-01-2022 19:15,29-01-2022 19:30,2.9,992.6,None,12.4,0
29-01-2022 19:30,29-01-2022 19:45,2.9,992.8,None,12.1,0
29-01-2022 19:45,29-01-2022 20:00,3.1,992.9,None,11.7,0
29-01-2022 20:00,29-01-2022 20:15,3.1,993,None,11.3,0
29-01-2022 20:15,29-01-2022 20:30,3.2,993,None,10.9,0
29-01-2022 20:30,29-01-2022 20:45,3.2,993.1,None,10.5,0
29-01-2022 20:45,29-01-2022 21:00,3.2,993.1,None,10.3,0
29-01-2022 21:00,29-01-2022 21:15,3,993.2,None,10.2,0
29-01-2022 21:15,29-01-2022 21:30,3,993.2,None,10.3,0
29-01-2022 21:30,29-01-2022 21:45,3.2,993.3,None,10,0
29-01-2022 21:45,29-01-2022 22:00,3.2,993.3,None,9.5,0
29-01-2022 22:00,29-01-2022 22:15,3,993.3,None,9.2,0
29-01-2022 22:15,29-01-2022 22:30,3.1,993.3,None,9.5,0
29-01-2022 22:30,29-01-2022 22:45,3,993.3,None,9.7,0
29-01-2022 22:45,29-01-2022 23:00,2.9,993.2,None,9.5,0
29-01-2022 23:00,29-01-2022 23:15,2.9,993.1,None,9.3,0
29-01-2022 23:15,29-01-2022 23:30,3,993.1,None,9.5,0
29-01-2022 23:30,29-01-2022 23:45,2.9,993.1,None,8.8,0
29-01-2022 23:45,30-01-2022 00:00,3,993,None,8.9,0
30-01-2022 00:00,30-01-2022 00:15,2.9,992.9,None,8.6,0
30-01-2022 00:15,30-01-2022 00:30,2.9,992.7,None,8.6,0
30-01-2022 00:30,30-01-2022 00:45,3,992.5,None,8.6,0
30-01-2022 00:45,30-01-2022 01:00,3,992.4,None,8.6,0
30-01-2022 01:00,30-01-2022 01:15,3,992.2,None,8.8,0
30-01-2022 01:15,30-01-2022 01:30,3.1,992.1,None,8.3,0
30-01-2022 01:30,30-01-2022 01:45,3.1,992.1,None,8.1,0
30-01-2022 01:45,30-01-2022 02:00,3.1,991.9,None,7.4,0
30-01-2022 02:00,30-01-2022 02:15,3.2,991.8,None,6.7,0
30-01-2022 02:15,30-01-2022 02:30,3.1,991.6,None,7.3,0
30-01-2022 02:30,30-01-2022 02:45,3.2,991.5,None,7.4,0
30-01-2022 02:45,30-01-2022 03:00,3.2,991.2,None,6.8,0
30-01-2022 03:00,30-01-2022 03:15,3.1,991,None,7.2,0
30-01-2022 03:15,30-01-2022 03:30,3.1,990.9,None,7.2,0
30-01-2022 03:30,30-01-2022 03:45,3.1,990.6,None,7.3,0
30-01-2022 03:45,30-01-2022 04:00,3.2,990.5,None,7.1,0
30-01-2022 04:00,30-01-2022 04:15,3.2,990.3,None,6.6,0
30-01-2022 04:15,30-01-2022 04:30,3.1,990.1,None,7,0
30-01-2022 04:30,30-01-2022 04:45,3.2,990,None,6.7,0
30-01-2022 04:45,30-01-2022 05:00,3.2,989.8,None,6.3,0
30-01-2022 05:00,30-01-2022 05:15,3.2,989.7,None,6.3,0
30-01-2022 05:15,30-01-2022 05:30,3.1,989.6,None,6.7,0
30-01-2022 05:30,30-01-2022 05:45,3.2,989.5,None,6.9,0
30-01-2022 05:45,30-01-2022 06:00,3.1,989.6,None,6.9,0
30-01-2022 06:00,30-01-2022 06:15,3.1,989.6,None,6.8,0
30-01-2022 06:15,30-01-2022 06:30,3.1,989.6,None,6.7,0
30-01-2022 06:30,30-01-2022 06:45,3.1,989.5,None,6.8,0
30-01-2022 06:45,30-01-2022 07:00,3.3,989.6,None,6.9,0
30-01-2022 07:00,30-01-2022 07:15,4.5,989.8,None,6.9,0
30-01-2022 07:15,30-01-2022 07:30,8.7,990,None,6.6,0
30-01-2022 07:30,30-01-2022 07:45,16.4,990.2,None,6.6,0
30-01-2022 07:45,30-01-2022 08:00,26.1,990.2,None,7,0
30-01-2022 08:00,30-01-2022 08:15,36.3,990.3,None,7.6,0
30-01-2022 08:15,30-01-2022 08:30,46.8,990.5,None,8.4,0
30-01-2022 08:30,30-01-2022 08:45,56.3,990.6,None,9,0
30-01-2022 08:45,30-01-2022 09:00,66.7,990.6,None,9.6,0
30-01-2022 09:00,30-01-2022 09:15,94.3,990.6,None,10.4,0
30-01-2022 09:15,30-01-2022 09:30,158.2,990.7,None,11.5,0
30-01-2022 09:30,30-01-2022 09:45,103.7,991,None,12.9,0
30-01-2022 09:45,30-01-2022 10:00,98.8,991,None,14.1,0
30-01-2022 10:00,30-01-2022 10:15,104.2,991,None,15.2,0
30-01-2022 10:15,30-01-2022 10:30,113.9,991.1,None,16.4,0
30-01-2022 10:30,30-01-2022 10:45,126.4,990.9,None,17.5,0
30-01-2022 10:45,30-01-2022 11:00,220.8,990.8,None,18.5,0
30-01-2022 11:00,30-01-2022 11:15,442.6,990.9,None,19,0
30-01-2022 11:15,30-01-2022 11:30,303.4,990.7,None,19.5,0
30-01-2022 11:30,30-01-2022 11:45,203.6,990.6,None,20.2,0
30-01-2022 11:45,30-01-2022 12:00,147.7,990.3,None,20.3,0
30-01-2022 12:00,30-01-2022 12:15,141.4,990.1,None,20.9,0
30-01-2022 12:15,30-01-2022 12:30,135.2,989.8,None,21.2,0
30-01-2022 12:30,30-01-2022 12:45,132.1,989.5,None,21.5,0
30-01-2022 12:45,30-01-2022 13:00,177.7,989.2,None,22.1,0
30-01-2022 13:00,30-01-2022 13:15,331,989,None,22.7,0
30-01-2022 13:15,30-01-2022 13:30,509.1,988.9,None,22.8,0
30-01-2022 13:30,30-01-2022 13:45,504.8,988.6,None,22.4,0
30-01-2022 13:45,30-01-2022 14:00,491.5,988.5,None,22.8,0
30-01-2022 14:00,30-01-2022 14:15,464.5,988.3,None,22.8,0
30-01-2022 14:15,30-01-2022 14:30,435.7,988.1,None,23.1,0
30-01-2022 14:30,30-01-2022 14:45,217.1,987.8,None,23,0
30-01-2022 14:45,30-01-2022 15:00,304.5,987.5,None,22.6,0
30-01-2022 15:00,30-01-2022 15:15,314.8,987.2,None,22.5,0
30-01-2022 15:15,30-01-2022 15:30,97.6,986.9,None,22,0
30-01-2022 15:30,30-01-2022 15:45,231.5,986.8,None,21.2,0
30-01-2022 15:45,30-01-2022 16:00,146.5,986.7,None,20.6,0
30-01-2022 16:00,30-01-2022 16:15,54.7,986.7,None,20.6,0
30-01-2022 16:15,30-01-2022 16:30,45.2,986.7,None,20.5,0
30-01-2022 16:30,30-01-2022 16:45,39,986.6,None,20.2,0
30-01-2022 16:45,30-01-2022 17:00,33.3,986.6,None,19.7,0
30-01-2022 17:00,30-01-2022 17:15,27.1,986.6,None,18.9,0
30-01-2022 17:15,30-01-2022 17:30,20.3,986.7,None,18,0
30-01-2022 17:30,30-01-2022 17:45,13,986.7,None,17.3,0
30-01-2022 17:45,30-01-2022 18:00,6.9,986.9,None,16.5,0
30-01-2022 18:00,30-01-2022 18:15,3.8,987.1,None,15,0
30-01-2022 18:15,30-01-2022 18:30,3.2,987.2,None,14.3,0
30-01-2022 18:30,30-01-2022 18:45,2.9,987.4,None,13.6,0
30-01-2022 18:45,30-01-2022 19:00,3,987.5,None,13.3,0
30-01-2022 19:00,30-01-2022 19:15,3,987.6,None,13,0
30-01-2022 19:15,30-01-2022 19:30,3,987.8,None,12.7,0
30-01-2022 19:30,30-01-2022 19:45,3,987.9,None,12.3,0
30-01-2022 19:45,30-01-2022 20:00,3,988.1,None,11.9,0
30-01-2022 20:00,30-01-2022 20:15,2.9,988.2,None,11.9,0
30-01-2022 20:15,30-01-2022 20:30,3,988.2,None,11.5,0
30-01-2022 20:30,30-01-2022 20:45,3.1,988.3,None,11.2,0
30-01-2022 20:45,30-01-2022 21:00,3.3,988.5,None,10.9,0
30-01-2022 21:00,30-01-2022 21:15,3.1,988.5,None,10.9,0
30-01-2022 21:15,30-01-2022 21:30,3.3,988.7,None,10.3,0
30-01-2022 21:30,30-01-2022 21:45,3.3,988.7,None,10.4,0
30-01-2022 21:45,30-01-2022 22:00,3.4,988.7,None,10.5,0
30-01-2022 22:00,30-01-2022 22:15,3.3,988.8,None,10.2,0
30-01-2022 22:15,30-01-2022 22:30,3.4,988.8,None,10,0
30-01-2022 22:30,30-01-2022 22:45,3.5,988.8,None,9.9,0
30-01-2022 22:45,30-01-2022 23:00,3.4,988.8,None,9.6,0
30-01-2022 23:00,30-01-2022 23:15,3.3,988.8,None,9.5,0
30-01-2022 23:15,30-01-2022 23:30,3.3,988.6,None,9.1,0
30-01-2022 23:30,30-01-2022 23:45,3.4,988.4,None,9.2,0
30-01-2022 23:45,31-01-2022 00:00,3.3,988.3,None,9.5,0
31-01-2022 00:00,31-01-2022 00:15,3.2,988.2,None,9.2,0
31-01-2022 00:15,31-01-2022 00:30,3.2,988.1,None,8.9,0
31-01-2022 00:30,31-01-2022 00:45,3.2,988,None,9.1,0
31-01-2022 00:45,31-01-2022 01:00,3.1,987.9,None,8.8,0
31-01-2022 01:00,31-01-2022 01:15,3.1,987.8,None,8.2,0
31-01-2022 01:15,31-01-2022 01:30,3.1,987.8,None,8.2,0
31-01-2022 01:30,31-01-2022 01:45,3.1,987.7,None,8.1,0
31-01-2022 01:45,31-01-2022 02:00,3.2,987.8,None,7.5,0
31-01-2022 02:00,31-01-2022 02:15,3.2,987.8,None,7.7,0
31-01-2022 02:15,31-01-2022 02:30,3.2,987.8,None,7.6,0
31-01-2022 02:30,31-01-2022 02:45,3.3,987.7,None,7.8,0
31-01-2022 02:45,31-01-2022 03:00,3.2,987.8,None,7.7,0
31-01-2022 03:00,31-01-2022 03:15,3.5,987.7,None,6.9,0
31-01-2022 03:15,31-01-2022 03:30,3.6,987.6,None,6.6,0
31-01-2022 03:30,31-01-2022 03:45,3.6,987.7,None,6.9,0
31-01-2022 03:45,31-01-2022 04:00,3.5,987.4,None,6.9,0
31-01-2022 04:00,31-01-2022 04:15,3.4,987.4,None,6.4,0
31-01-2022 04:15,31-01-2022 04:30,3.4,987.5,None,6.2,0
31-01-2022 04:30,31-01-2022 04:45,3.4,987.6,None,6.3,0
31-01-2022 04:45,31-01-2022 05:00,3.6,987.7,None,6.5,0
31-01-2022 05:00,31-01-2022 05:15,3.6,987.6,None,6.3,0
31-01-2022 05:15,31-01-2022 05:30,3.7,987.8,None,6.3,0
31-01-2022 05:30,31-01-2022 05:45,3.8,988,None,6,0
31-01-2022 05:45,31-01-2022 06:00,3.8,988.1,None,6,0
31-01-2022 06:00,31-01-2022 06:15,3.7,988.1,None,6,0
31-01-2022 06:15,31-01-2022 06:30,3.6,988,None,5.7,0
31-01-2022 06:30,31-01-2022 06:45,3.7,988.2,None,6.2,0
31-01-2022 06:45,31-01-2022 07:00,3.8,988.3,None,6.3,0
31-01-2022 07:00,31-01-2022 07:15,5.2,988.5,None,5.7,0
31-01-2022 07:15,31-01-2022 07:30,9.4,988.8,None,5.7,0
31-01-2022 07:30,31-01-2022 07:45,17,988.9,None,5.7,0
31-01-2022 07:45,31-01-2022 08:00,26.8,989.4,None,6.2,0
31-01-2022 08:00,31-01-2022 08:15,37.3,989.6,None,6.9,0
31-01-2022 08:15,31-01-2022 08:30,47.9,989.7,None,8,0
31-01-2022 08:30,31-01-2022 08:45,59.7,990,None,9.5,0
31-01-2022 08:45,31-01-2022 09:00,86.8,990.4,None,10.7,0
31-01-2022 09:00,31-01-2022 09:15,127.1,990.5,None,11.9,0
31-01-2022 09:15,31-01-2022 09:30,142.7,990.7,None,13,0
31-01-2022 09:30,31-01-2022 09:45,102.7,990.8,None,13.7,0
31-01-2022 09:45,31-01-2022 10:00,107.2,990.9,None,14.6,0
31-01-2022 10:00,31-01-2022 10:15,115.2,990.9,None,16.1,0
31-01-2022 10:15,31-01-2022 10:30,136.2,990.9,None,17.7,0
31-01-2022 10:30,31-01-2022 10:45,136.2,990.7,None,18.9,0
31-01-2022 10:45,31-01-2022 11:00,178.4,990.8,None,19.7,0
31-01-2022 11:00,31-01-2022 11:15,357.1,990.7,None,20.3,0
31-01-2022 11:15,31-01-2022 11:30,301.3,990.6,None,21.2,0
31-01-2022 11:30,31-01-2022 11:45,221.9,990.5,None,21.6,0
31-01-2022 11:45,31-01-2022 12:00,179.8,990.2,None,21.5,0
31-01-2022 12:00,31-01-2022 12:15,176.7,989.9,None,22.2,0
31-01-2022 12:15,31-01-2022 12:30,155.9,989.6,None,22.7,0
31-01-2022 12:30,31-01-2022 12:45,160.6,989.3,None,22.9,0
31-01-2022 12:45,31-01-2022 13:00,162,989,None,23.2,0
31-01-2022 13:00,31-01-2022 13:15,218.2,988.8,None,23.6,0
31-01-2022 13:15,31-01-2022 13:30,405.7,988.5,None,23.9,0
31-01-2022 13:30,31-01-2022 13:45,433.6,988.3,None,24.2,0
31-01-2022 13:45,31-01-2022 14:00,417.6,987.9,None,24.6,0
31-01-2022 14:00,31-01-2022 14:15,366.2,987.8,None,24.4,0
31-01-2022 14:15,31-01-2022 14:30,332.1,987.7,None,24.9,0
31-01-2022 14:30,31-01-2022 14:45,217.8,987.5,None,25,0
31-01-2022 14:45,31-01-2022 15:00,252.9,987.2,None,25.1,0
31-01-2022 15:00,31-01-2022 15:15,269.7,987.1,None,24.1,0
31-01-2022 15:15,31-01-2022 15:30,141.3,987.2,None,23.5,0
31-01-2022 15:30,31-01-2022 15:45,148.2,987.4,None,22.1,0
31-01-2022 15:45,31-01-2022 16:00,114.2,987.4,None,20.7,0
31-01-2022 16:00,31-01-2022 16:15,76.2,987.3,None,20.1,0
31-01-2022 16:15,31-01-2022 16:30,63.8,987.4,None,19.8,0
31-01-2022 16:30,31-01-2022 16:45,52.7,987.5,None,19.2,0
31-01-2022 16:45,31-01-2022 17:00,42.6,987.7,None,18.5,0
31-01-2022 17:00,31-01-2022 17:15,32.1,987.6,None,17.9,0
31-01-2022 17:15,31-01-2022 17:30,22.9,987.6,None,17.3,0
31-01-2022 17:30,31-01-2022 17:45,14.2,987.6,None,17,0
31-01-2022 17:45,31-01-2022 18:00,7.4,987.8,None,16.3,0
31-01-2022 18:00,31-01-2022 18:15,4.4,987.8,None,15.5,0
31-01-2022 18:15,31-01-2022 18:30,3.6,988,None,15.1,0
31-01-2022 18:30,31-01-2022 18:45,3.6,988.2,None,14.6,0
31-01-2022 18:45,31-01-2022 19:00,3.5,988.2,None,14.1,0
31-01-2022 19:00,31-01-2022 19:15,3.5,988.4,None,13.7,0
31-01-2022 19:15,31-01-2022 19:30,3.5,988.6,None,13.3,0
31-01-2022 19:30,31-01-2022 19:45,3.5,988.7,None,13,0
31-01-2022 19:45,31-01-2022 20:00,3.5,988.8,None,12.8,0
31-01-2022 20:00,31-01-2022 20:15,3.5,988.9,None,12.6,0
31-01-2022 20:15,31-01-2022 20:30,3.6,989.1,None,12.4,0
31-01-2022 20:30,31-01-2022 20:45,3.6,989.2,None,12.2,0
31-01-2022 20:45,31-01-2022 21:00,3.6,989.2,None,12.2,0
31-01-2022 21:00,31-01-2022 21:15,3.6,989.4,None,12.1,0
31-01-2022 21:15,31-01-2022 21:30,3.6,989.5,None,12,0
31-01-2022 21:30,31-01-2022 21:45,3.6,989.6,None,11.7,0
31-01-2022 21:45,31-01-2022 22:00,3.6,989.6,None,11.6,0
31-01-2022 22:00,31-01-2022 22:15,3.5,989.6,None,11.5,0
31-01-2022 22:15,31-01-2022 22:30,3.5,989.5,None,11.4,0
31-01-2022 22:30,31-01-2022 22:45,3.6,989.5,None,11.2,0
31-01-2022 22:45,31-01-2022 23:00,3.6,989.6,None,11.3,0
31-01-2022 23:00,31-01-2022 23:15,3.6,989.6,None,11.2,0
31-01-2022 23:15,31-01-2022 23:30,3.6,989.6,None,10.9,0
31-01-2022 23:30,31-01-2022 23:45,3.5,989.7,None,10.9,0
31-01-2022 23:45,01-02-2022 00:00,3.5,989.6,None,11,0
01-02-2022 00:00,01-02-2022 00:15,3.6,989.8,None,10.9,0
01-02-2022 00:15,01-02-2022 00:30,3.6,989.7,None,10.7,0
01-02-2022 00:30,01-02-2022 00:45,3.5,989.6,None,10.7,0
01-02-2022 00:45,01-02-2022 01:00,3.6,989.6,None,10.6,0
01-02-2022 01:00,01-02-2022 01:15,3.5,989.5,None,10.4,0
01-02-2022 01:15,01-02-2022 01:30,3.5,989.3,None,10,0
01-02-2022 01:30,01-02-2022 01:45,3.4,989.2,None,9.7,0
01-02-2022 01:45,01-02-2022 02:00,3.5,989.2,None,9.5,0
01-02-2022 02:00,01-02-2022 02:15,3.6,989.2,None,8.7,0
01-02-2022 02:15,01-02-2022 02:30,3.7,989.1,None,8.7,0
01-02-2022 02:30,01-02-2022 02:45,3.7,989.1,None,8.7,0
01-02-2022 02:45,01-02-2022 03:00,3.7,989.1,None,7.3,0
01-02-2022 03:00,01-02-2022 03:15,3.7,989,None,7.5,0
01-02-2022 03:15,01-02-2022 03:30,3.5,988.8,None,7.2,0
01-02-2022 03:30,01-02-2022 03:45,3.2,988.5,None,6.9,0
01-02-2022 03:45,01-02-2022 04:00,3.4,988.5,None,7.1,0
01-02-2022 04:00,01-02-2022 04:15,3.2,988.4,None,6.8,0
01-02-2022 04:15,01-02-2022 04:30,3.6,988.6,None,6.6,0
01-02-2022 04:30,01-02-2022 04:45,3.4,988.5,None,6.5,0
01-02-2022 04:45,01-02-2022 05:00,3.1,988.3,None,6.7,0
01-02-2022 05:00,01-02-2022 05:15,3.1,988.2,None,6.7,0
01-02-2022 05:15,01-02-2022 05:30,3.1,988.3,None,6.9,0
01-02-2022 05:30,01-02-2022 05:45,3.1,988.4,None,7.2,0
01-02-2022 05:45,01-02-2022 06:00,3.1,988.4,None,7.7,0
01-02-2022 06:00,01-02-2022 06:15,3.1,988.4,None,7.9,0
01-02-2022 06:15,01-02-2022 06:30,3.1,988.5,None,8,0
01-02-2022 06:30,01-02-2022 06:45,3.2,988.5,None,8.2,0
01-02-2022 06:45,01-02-2022 07:00,3.2,988.6,None,8.3,0
01-02-2022 07:00,01-02-2022 07:15,4,988.8,None,8.6,0
01-02-2022 07:15,01-02-2022 07:30,6.6,989,None,8.8,0
01-02-2022 07:30,01-02-2022 07:45,11.6,989.2,None,8.9,0
01-02-2022 07:45,01-02-2022 08:00,18.1,989.4,None,8.8,0
01-02-2022 08:00,01-02-2022 08:15,25.1,989.6,None,8.7,0
01-02-2022 08:15,01-02-2022 08:30,30.2,989.8,None,8.9,0
01-02-2022 08:30,01-02-2022 08:45,36.7,990,None,9.3,0
01-02-2022 08:45,01-02-2022 09:00,45.2,990.2,None,9.6,0
01-02-2022 09:00,01-02-2022 09:15,52.2,990.5,None,9.8,0
01-02-2022 09:15,01-02-2022 09:30,56.8,990.6,None,10.1,0
01-02-2022 09:30,01-02-2022 09:45,66.5,990.7,None,10.1,0
01-02-2022 09:45,01-02-2022 10:00,71.9,990.8,None,10.6,0
01-02-2022 10:00,01-02-2022 10:15,86.3,990.9,None,10.9,0
01-02-2022 10:15,01-02-2022 10:30,97.5,991.1,None,11,0
01-02-2022 10:30,01-02-2022 10:45,103.4,991,None,11.3,0
01-02-2022 10:45,01-02-2022 11:00,109.6,991,None,11.5,0
01-02-2022 11:00,01-02-2022 11:15,117.3,990.9,None,11.7,0
01-02-2022 11:15,01-02-2022 11:30,121.2,990.8,None,11.8,0
01-02-2022 11:30,01-02-2022 11:45,120.9,990.7,None,12.1,0
01-02-2022 11:45,01-02-2022 12:00,123.3,990.5,None,12.4,0
01-02-2022 12:00,01-02-2022 12:15,122.3,990.4,None,12.8,0
01-02-2022 12:15,01-02-2022 12:30,129,990,None,13.1,0
01-02-2022 12:30,01-02-2022 12:45,144.1,989.7,None,13.1,0
01-02-2022 12:45,01-02-2022 13:00,244.3,989.3,None,14,0
01-02-2022 13:00,01-02-2022 13:15,285.7,988.9,None,15.2,0
01-02-2022 13:15,01-02-2022 13:30,368.1,988.6,None,16.9,0
01-02-2022 13:30,01-02-2022 13:45,370.9,988.2,None,17.4,0
01-02-2022 13:45,01-02-2022 14:00,373.1,987.9,None,18.8,0
01-02-2022 14:00,01-02-2022 14:15,365,987.9,None,19,0
01-02-2022 14:15,01-02-2022 14:30,338.6,987.8,None,19.8,0
01-02-2022 14:30,01-02-2022 14:45,216.9,987.4,None,19.6,0
01-02-2022 14:45,01-02-2022 15:00,247.4,987.3,None,19.2,0
01-02-2022 15:00,01-02-2022 15:15,258.6,987.2,None,19.3,0
01-02-2022 15:15,01-02-2022 15:30,135.3,987.2,None,19,0
01-02-2022 15:30,01-02-2022 15:45,160.5,987.1,None,18.7,0
01-02-2022 15:45,01-02-2022 16:00,125.3,987.1,None,18.8,0
01-02-2022 16:00,01-02-2022 16:15,74.8,987.1,None,18.7,0
01-02-2022 16:15,01-02-2022 16:30,62.6,987.1,None,18.4,0
01-02-2022 16:30,01-02-2022 16:45,52.1,987,None,18.3,0
01-02-2022 16:45,01-02-2022 17:00,42.5,987,None,18,0
01-02-2022 17:00,01-02-2022 17:15,32.4,986.9,None,17.6,0
01-02-2022 17:15,01-02-2022 17:30,22.8,987,None,16.8,0
01-02-2022 17:30,01-02-2022 17:45,14.3,987.1,None,16,0
01-02-2022 17:45,01-02-2022 18:00,7.3,987.3,None,15.4,0
01-02-2022 18:00,01-02-2022 18:15,4,987.4,None,14.8,0
01-02-2022 18:15,01-02-2022 18:30,3.1,987.6,None,14.2,0
01-02-2022 18:30,01-02-2022 18:45,3,987.6,None,13.5,0
01-02-2022 18:45,01-02-2022 19:00,3,987.7,None,13.2,0
01-02-2022 19:00,01-02-2022 19:15,2.9,987.8,None,12.7,0
01-02-2022 19:15,01-02-2022 19:30,2.9,987.8,None,12.5,0
01-02-2022 19:30,01-02-2022 19:45,3,987.9,None,11.8,0
01-02-2022 19:45,01-02-2022 20:00,2.9,987.9,None,11.9,0
01-02-2022 20:00,01-02-2022 20:15,3,988,None,11.4,0
01-02-2022 20:15,01-02-2022 20:30,3,988,None,10.6,0
01-02-2022 20:30,01-02-2022 20:45,2.9,988,None,10.7,0
01-02-2022 20:45,01-02-2022 21:00,2.9,988.2,None,10.1,0
01-02-2022 21:00,01-02-2022 21:15,2.9,988.3,None,10.4,0
01-02-2022 21:15,01-02-2022 21:30,2.9,988.4,None,9.9,0
01-02-2022 21:30,01-02-2022 21:45,2.9,988.5,None,10,0
01-02-2022 21:45,01-02-2022 22:00,3,988.5,None,10.3,0
01-02-2022 22:00,01-02-2022 22:15,3,988.5,None,10.3,0
01-02-2022 22:15,01-02-2022 22:30,3,988.6,None,9.9,0
01-02-2022 22:30,01-02-2022 22:45,3,988.5,None,10.1,0
01-02-2022 22:45,01-02-2022 23:00,3,988.5,None,10.4,0
01-02-2022 23:00,01-02-2022 23:15,2.9,988.5,None,10.6,0
01-02-2022 23:15,01-02-2022 23:30,3,988.5,None,11.1,0
01-02-2022 23:30,01-02-2022 23:45,3,988.5,None,11.5,0
01-02-2022 23:45,02-02-2022 00:00,3,988.5,None,11.7,0
02-02-2022 00:00,02-02-2022 00:15,3,988.4,None,11.9,0
02-02-2022 00:15,02-02-2022 00:30,3,988.4,None,12.1,0
02-02-2022 00:30,02-02-2022 00:45,3,988.4,None,12.1,0
02-02-2022 00:45,02-02-2022 01:00,3,988.5,None,12.2,0
02-02-2022 01:00,02-02-2022 01:15,3,988.5,None,12.3,0
02-02-2022 01:15,02-02-2022 01:30,3,988.4,None,12.4,0
02-02-2022 01:30,02-02-2022 01:45,3,988.4,None,12.3,0
02-02-2022 01:45,02-02-2022 02:00,2.9,988.4,None,12.3,0
02-02-2022 02:00,02-02-2022 02:15,3,988.3,None,12.2,0
02-02-2022 02:15,02-02-2022 02:30,3,988.3,None,12.1,0
02-02-2022 02:30,02-02-2022 02:45,3,988.3,None,11.9,0
02-02-2022 02:45,02-02-2022 03:00,3,988.3,None,11.9,0
02-02-2022 03:00,02-02-2022 03:15,3.1,988.2,None,11.8,0
02-02-2022 03:15,02-02-2022 03:30,3,988.1,None,11.7,0
02-02-2022 03:30,02-02-2022 03:45,3,988.1,None,11.7,0
02-02-2022 03:45,02-02-2022 04:00,2.9,988,None,11.7,0
02-02-2022 04:00,02-02-2022 04:15,2.9,988,None,11.6,0
02-02-2022 04:15,02-02-2022 04:30,3,987.9,None,11.6,0
02-02-2022 04:30,02-02-2022 04:45,3,987.9,None,11.6,0
02-02-2022 04:45,02-02-2022 05:00,3,987.9,None,11.5,0
02-02-2022 05:00,02-02-2022 05:15,3,988,None,11.5,0
02-02-2022 05:15,02-02-2022 05:30,3,988,None,11.4,0
02-02-2022 05:30,02-02-2022 05:45,3,988.1,None,11.3,0
02-02-2022 05:45,02-02-2022 06:00,3,988.2,None,11.3,0
02-02-2022 06:00,02-02-2022 06:15,3,988.3,None,11.2,0
02-02-2022 06:15,02-02-2022 06:30,3,988.4,None,11.1,0
02-02-2022 06:30,02-02-2022 06:45,3,988.5,None,10.9,0
02-02-2022 06:45,02-02-2022 07:00,3.1,988.5,None,10.8,0
02-02-2022 07:00,02-02-2022 07:15,3.6,988.6,None,10.8,0
02-02-2022 07:15,02-02-2022 07:30,5,988.8,None,10.7,0
02-02-2022 07:30,02-02-2022 07:45,7.6,989,None,10.5,0
02-02-2022 07:45,02-02-2022 08:00,11.1,989.1,None,10.6,0
02-02-2022 08:00,02-02-2022 08:15,15.8,989.5,None,10.6,0
02-02-2022 08:15,02-02-2022 08:30,20.8,989.7,None,10.7,0
02-02-2022 08:30,02-02-2022 08:45,28.4,989.8,None,10.8,0
02-02-2022 08:45,02-02-2022 09:00,36.1,989.9,None,10.9,0
02-02-2022 09:00,02-02-2022 09:15,44.1,990.1,None,11.1,0
02-02-2022 09:15,02-02-2022 09:30,59.9,990.3,None,11.1,0
02-02-2022 09:30,02-02-2022 09:45,66.1,990.5,None,11.4,0
02-02-2022 09:45,02-02-2022 10:00,77,990.6,None,11.7,0
02-02-2022 10:00,02-02-2022 10:15,75.5,990.8,None,11.9,0
02-02-2022 10:15,02-02-2022 10:30,107,990.9,None,11.9,0
02-02-2022 10:30,02-02-2022 10:45,204.9,991,None,12.6,0
02-02-2022 10:45,02-02-2022 11:00,225,990.8,None,13.7,0
02-02-2022 11:00,02-02-2022 11:15,369.8,990.6,None,15.9,0
02-02-2022 11:15,02-02-2022 11:30,303.6,990.3,None,17.2,0
02-02-2022 11:30,02-02-2022 11:45,349.6,990,None,18.4,0
02-02-2022 11:45,02-02-2022 12:00,173.8,989.7,None,19.5,0
02-02-2022 12:00,02-02-2022 12:15,177.3,989.2,None,20.1,0
02-02-2022 12:15,02-02-2022 12:30,165.9,989,None,19.6,0
02-02-2022 12:30,02-02-2022 12:45,173,988.8,None,19.6,0
02-02-2022 12:45,02-02-2022 13:00,163.9,988.4,None,20.8,0
02-02-2022 13:00,02-02-2022 13:15,330.8,988.3,None,21.9,0
02-02-2022 13:15,02-02-2022 13:30,489.6,987.9,None,21,0
02-02-2022 13:30,02-02-2022 13:45,507.1,987.8,None,21.8,0
02-02-2022 13:45,02-02-2022 14:00,523.9,987.7,None,21.8,0
02-02-2022 14:00,02-02-2022 14:15,371.5,987.3,None,21.8,0
02-02-2022 14:15,02-02-2022 14:30,398.1,987.1,None,22.5,0
02-02-2022 14:30,02-02-2022 14:45,220.3,986.8,None,23.1,0
