PlaceName,latitude,longitude
Ransingh Nagla Ransingh Nagla ,27.79335,79.32739
Bachheli Bachheli ,27.79434,79.30319
Udaia Nagla Udaia Nagla ,27.78946,79.3147
Hāfiz Nagla Hafiz Nagla ,27.79115,79.29829
Dārānagar Daranagar ,27.7883,79.30381
Kalaktarganj Kalaktarganj ,27.77928,79.32292
Akbarpur Akbarpur ,27.7679,79.3296
Dalelganj Dalelganj ,27.76455,79.32295
Todi Nagla Todi Nagla ,27.76446,79.31979
Jaiti Nagla Jaiti Nagla ,27.75267,79.33262
Naināmai Nainamai ,27.83296,79.3503
Rasūlpur Rasulpur ,27.819,79.35935
Usāwān Usawan Usawan Usāwān,27.81549,79.34741
Niranjan Nagla Niranjan Nagla ,27.81323,79.36647
Bali Nagla Bali Nagla ,27.80748,79.37031
Rati Nagla Rati Nagla ,27.80585,79.36799
Rāja Nagla Raja Nagla ,27.80267,79.34236
Jhūri Nagla Jhuri Nagla ,27.8028,79.36285
Shankarpur Shankarpur ,27.79286,79.33515
Rāwatpur Rawatpur ,27.78655,79.33938
Raghu Raghu ,27.79221,79.36459
Patna Deokali Patna Deokali ,27.77395,79.36746
Bhadeli Bhadeli ,27.77252,79.34191
Bīrampur Birampur ,27.76992,79.34681
Naugawān Naugawan ,27.76804,79.35094
Molu Nagla Molu Nagla ,27.76733,79.33601
Rasūlpur Rasulpur ,27.766,79.34387
Harju Nagla Harju Nagla ,27.75822,79.36064
Bārah Khurd Barah Khurd ,27.76031,79.37479
Bārah Kalān Barah Kalan ,27.76482,79.37906
Sanāi Sanai ,27.74954,79.37583
Bichola Bichola ,27.75261,79.392
Bahelia Nagla Bahelia Nagla ,27.7533,79.40916
Biria Biria ,27.75918,79.40091
Gareli Gareli ,27.76306,79.39499
Parbhi Nagla Parbhi Nagla ,27.76753,79.40162
Pangaha Nagla Pangaha Nagla ,27.77195,79.40089
Deonhara Deonhara ,27.77698,79.41307
Srīnagar Srinagar ,27.77918,79.39145
Artharākhera Artharakhera ,27.78173,79.38087
Pūrnīhāi Tāl Purnihai Tal ,27.78337,79.40469
Goli Nagla Goli Nagla ,27.78501,79.39329
Dhammi Dhammi ,27.78996,79.39342
Dārānagar Daranagar ,27.78643,79.37591
Pītam Nagla Pitam Nagla ,27.79342,79.39324
Khajuri Khajuri ,27.79696,79.41081
Yakona Yakona ,27.80184,79.37202
Geonri Geonri ,27.80766,79.39051
Pidra Tāl Pidra Tal ,27.81189,79.40358
Garhi Garhi ,27.81874,79.39556
Sangeri Sangeri ,27.82097,79.40756
Geonteya Geonteya ,27.82635,79.39756
Banbasāri Banbasari ,27.82176,79.38128
Jasmai Jasmai ,27.82754,79.37341
Patīn Nagla Patin Nagla ,27.83257,79.38303
Kuthlu Kuthlu ,27.82352,79.41922
Birāham Nagla Biraham Nagla ,27.82396,79.42571
Bamhnichauki Bamhnichauki ,27.83171,79.44426
Bamhaura Khurd Bamhaura Khurd ,27.82039,79.45005
Bamhaura Kalān Bamhaura Kalan ,27.81656,79.44623
Ranjīt Nagla Ranjit Nagla ,27.81033,79.41786
Kuniān Dāndi Kunian Dandi ,27.80908,79.42082
Kamdera Tāl Kamdera Tal ,27.80363,79.42145
Harra Nagla Harra Nagla ,27.80206,79.41987
Harnokha Harnokha ,27.80614,79.43042
Sūkha Nagla Sukha Nagla ,27.80971,79.43659
Chaukia Chaukia ,27.80855,79.44776
Luliha Tāl Luliha Tal ,27.80303,79.43952
Dasiākura Tāl Dasiakura Tal ,27.79916,79.44131
Juhīn Juhin ,27.79795,79.44885
Bhūra Bhura ,27.78989,79.43762
Ganeshpur Ganeshpur ,27.78817,79.43521
Shibrājpur Shibrajpur ,27.78439,79.42122
Dharampur Dharampur ,27.783,79.42819
Rudi Nagla Rudi Nagla ,27.77769,79.44579
Tihār Tihar ,27.77549,79.44286
Dhanji Nagla Dhanji Nagla ,27.77458,79.43454
Ola Ola ,27.76997,79.43253
Pūran Nagla Puran Nagla ,27.77596,79.42816
Ānand Nagla Anand Nagla ,27.77226,79.42865
Ajīt Nagla Ajit Nagla ,27.76748,79.42653
Dasia Dasia ,27.76656,79.41536
Tulsi Nagla Tulsi Nagla ,27.75933,79.43106
Hatni Nagaria Hatni Nagaria ,27.75518,79.42971
Sese Tāl Sese Tal ,27.75422,79.46235
Mujhāi Mujhai ,27.75299,79.47157
Hindu Nagla Hindu Nagla ,27.75423,79.48583
Bhuria Bhuria ,27.75396,79.48887
Astauli Astauli ,27.76159,79.48872
Kaithan Kaithan ,27.76454,79.48615
Kakora Kakora ,27.76955,79.49814
Baghauni Baghauni ,27.76919,79.48992
Jangi Nagla Jangi Nagla ,27.7692,79.46924
Nauli Tāl Nauli Tal ,27.76758,79.47086
Chilha Chilha ,27.77189,79.47653
Gadariān Nagla Gadarian Nagla ,27.77319,79.44931
Kuberpur Kuberpur ,27.77835,79.46842
Rāmnagar Ramnagar Baggra Ramnagar Rāmnagar,27.78134,79.45242
Juānkhera Juankhera ,27.7901,79.45463
Kuniān Dāndi Kunian Dandi ,27.7882,79.46653
Kohīn Kohin ,27.78427,79.47916
Hardwāra Hardwara ,27.78191,79.49477
Jatipura Jatipura ,27.79091,79.49519
Kādirābād Kadirabad ,27.7931,79.4972
Baghar Baghar ,27.79216,79.46383
Nayāgaon Nayagaon ,27.79489,79.46965
Pachdeoria Pachdeoria ,27.80469,79.45632
Naushera Naushera ,27.80584,79.46383
Barkīmai Barkimai ,27.80585,79.47917
Bahangīkhera Bahangikhera ,27.81198,79.45475
Paraur Paraur ,27.81079,79.49084
Golāganj Golaganj ,27.81952,79.48125
Naugawān Naugawan ,27.8192,79.47316
Nārāyan Nagla Narayan Nagla ,27.82344,79.4877
Kalyānpur Kalyanpur ,27.82427,79.47892
Satyan Nagla Satyan Nagla ,27.82448,79.47501
Talkāpur Talkapur ,27.82709,79.47573
Kūpri Kupri ,27.94922,79.24916
Kil Tāl Kil Tal ,28.55558,78.93677
Kāni Tāl Kani Tal ,28.3334,76.77246
Balāi ki Dhāni Balai ki Dhani ,26.9966,75.52403
Gujron ki Dhāni Gujron ki Dhani ,26.99766,75.53627
Chāranwās Charanwas ,26.99334,75.55734
Mānda Manda Manda Mānda,26.99755,75.56156
Kālwār Kalwar ,26.98893,75.58412
Sri Gajādharpura Sri Gajadharpura Gajadharpura Gajādharpura Sri Gajadharpura Sri Gajādharpura,26.99964,75.62511
Sānchoti Sanchoti Sanchoti Sanswati Sānchoti Sānswati,26.99975,75.63136
Derāli Derali ,26.99506,75.66877
Chakbāwri Chakbawri ,26.99024,75.68394
Mātāwāli Dhāni Matawali Dhani ,26.99742,75.6971
Bara Kiranwāli Dhāni Bara Kiranwali Dhani ,26.99258,75.72333
Kākuri Dhāni Kakuri Dhani ,26.99555,75.73215
Nādi ki Dhāni Nadi ki Dhani ,26.9758,75.7401
Kumhāron ki Dhāni Kumharon ki Dhani ,26.97685,75.72535
Jīwan Patel ki Dhāni Jiwan Patel ki Dhani ,26.98834,75.7233
Mansārāmpura Mansarampura ,26.98783,75.68904
Lālpura Lalpura ,26.98325,75.68772
Bhūdarpura Bhudarpura ,26.98479,75.66828
Talāra Talara ,26.98688,75.65613
Dherwāli Dhāni Dherwali Dhani ,26.98764,75.64359
Sāran ki Dhāni Saran ki Dhani ,26.9902,75.61959
Harisingh ki Basi Harisingh ki Basi ,26.98003,75.49992
Lālpura Lalpura ,26.97755,75.52497
Nithārwāla ki Dhāni Nitharwala ki Dhani ,26.97602,75.53926
Jhaniriya ki Dhāni Jhaniriya ki Dhani ,26.97711,75.53643
Rāmla ka Bās Ramla ka Bas ,26.97495,75.54969
Māliwāra Maliwara Maliwara Māliwāra Mālīwāra,26.97256,75.60981
Dharampura Dharampura ,26.97732,75.62351
Champāpura Champapura ,26.97726,75.63379
Uguni Dhāni Uguni Dhani ,26.97818,75.64008
Nāri ka Bās Nari ka Bas ,26.97979,75.64795
Khānjrāwās Khanjrawas ,26.98234,75.66334
Munna ki Dhāni Munna ki Dhani ,26.9746,75.69948
Niwāru Niwaru ,26.97323,75.71317
Nāngal Jaisānbohrān Nangal Jaisanbohran ,26.96697,75.74069
Harnāthpura Harnathpura ,26.95294,75.72746
Bheriya Bheriya ,26.95301,75.72139
Talāiwāli Dhāni Talaiwali Dhani ,26.95774,75.71065
Bor ki Dhāni Bor ki Dhani ,26.9558,75.70103
Hathod Hathod Hathod Hāthod,26.95912,75.682
Pithāwās Pithawas Pithawas Pithāwās Pīthāwās,26.96234,75.68024
Govindpura Govindpura ,26.94973,75.70271
Vīrhāthod Virhathod Virhathad Virhathod Vīrhāthad Vīrhāthod,26.94965,75.68254
Khātoja ki Dhāni Khatoja ki Dhani ,26.95081,75.68868
Māchwa Machwa ,26.96366,75.65556
Sabrāmpura Sabrampura ,26.95768,75.6337
Bamori Bamori Bamori Bhamori Bhāmori,26.95989,75.61613
Sundariāwās Sundariawas Sundariawas Sundariāwās Sundriyawas Sundriyāwās,26.95857,75.5975
Dhurniyāwās Dhurniyawas ,26.95608,75.58525
Sārang ka Bās Sarang ka Bas ,26.95818,75.57694
Kanwar ka Bās Kanwar ka Bas ,26.95818,75.57095
Kāpāriāwās Kapariawas Kapariawas Kapariyawas Kāpariyāwās Kāpāriāwās,26.95856,75.55803
Kumāra ki Dhāni Kumara ki Dhani ,26.95828,75.53619
Meri ka Bās Meri ka Bas ,26.95547,75.52137
Chāran ka Bās Charan ka Bas ,26.95717,75.51585
Kheri Kheri ,26.95735,75.50623
Dārāwāla ki Dhāni Darawala ki Dhani ,26.94042,75.55636
Puniya ki Dhāni Puniya ki Dhani ,26.93733,75.54802
Indokhia ki Dhāni Indokhia ki Dhani Indokhia ki Dhani Indokhia ki Dhāni Intokiya ki Dhani Intokiya ki Dhāni,26.93693,75.60459
Bandola Bandola Bandola Pindolai Pindolāi,26.93542,75.6443
Bherūjīwāli Dhāni Bherujiwali Dhani ,26.944,75.6444
Kishorpura Kishorpura Kishoripura Kishorpura Kishorīpura,26.94629,75.66501
Pithāwās ki Dhāni Pithawas ki Dhani Pithawas ki Dhani Pithāwās ki Dhāni Pīthāwās ki Dhāni,26.94076,75.70202
Gokalpura Gokalpura Gokalpura Gokulpura,26.93596,75.71813
Kālurāmwāli Dhāni Kaluramwali Dhani ,26.93625,75.73306
Maujerāmwāli Dhāni Maujeramwali Dhani ,26.9395,75.7348
Bonliya ki Dhāni Bonliya ki Dhani ,26.94285,75.74009
Khātipura Khatipura Khatipura Khātipura Khātīpura,26.92446,75.74606
Mīnawāli Dhāni Minawali Dhani ,26.9171,75.7245
Baro ki Dhāni Baro ki Dhani ,26.9223,75.7263
Bisnahāla Bisnahala Bisanhala Bisanhāla Bisnahala Bisnahāla,26.92674,75.72484
Dudhāra ki Dhāni Dudhara ki Dhani ,26.92713,75.71758
Minawāla Minawala Minawala Minawāla Mīnawala,26.9237,75.71086
Sirsi ki Dhāni Sirsi ki Dhani ,26.92527,75.68657
Nanosar Nanosar Nanosar Nānosar,26.9268,75.65946
Bijaipur ki Dhāni Bijaipur ki Dhani ,26.9297,75.65002
Bindāyaka Railroad Station Bindayaka Railroad Station BDYK Bindayaka Bindayaka Railroad Station Bindāyaka Bindāyaka Railroad Station,26.92364,75.65148
Sinwār Sinwar ,26.9229,75.63329
Dhānkia ki Dhāni Dhankia ki Dhani Dhankia ki Dhani Dhankya ki Dhani Dhānkia ki Dhāni Dhānkya ki Dhāni,26.92881,75.58522
Tuwāriānwāla Tuwarianwala Tiwariwala Tuwarianwala Tuwāriānwāla Tīwārīwāla,26.91803,75.57002
Gurhlio Gurhlio Gurhlio Gurliya,26.92321,75.55371
Gudha Gudha ,26.92064,75.51574
Kheri Kheri ,26.93105,75.50029
Rāmpura Rampura ,26.91454,75.49949
Basi Kalān Basi Kalan ,26.91407,75.52444
Sheopura Sheopura Sheopura Shopura,26.91315,75.55169
Keslāhāla Keslahala Kesala Keslahala Keslāhāla Kesāla,26.90911,75.56293
Dhānkia Dhankia Dhanakya Dhankia Dhānakya Dhānkia,26.91212,75.58475
Nandgaon Nandgaon ,26.91506,75.60471
Mīna ki Dhāni Mina ki Dhani ,26.90841,75.64124
Jāton ki Dhāni Jaton ki Dhani ,26.90407,75.64238
Binaika Binaika Binaika Bindayaka Bindāyaka,26.91617,75.65998
Sirsi Sirsi ,26.91029,75.67912
Jagannath ki Dhāni Jagannath ki Dhani ,26.91473,75.70427
Kanakpura Kanakpura Kanakpura,26.91661,75.70929
Lālūpura Lalupura ,26.90358,75.70616
Girdhāripura Girdharipura ,26.89972,75.71285
Pānchāla Panchala ,26.90587,75.72283
Hirāpura Hirapura Hirapura Hirāpura Hīrāpura,26.89314,75.73691
Dhaiwās Dhaiwas Dhaiwas Dhaiwās Dhawas Dhāwās,26.88729,75.71561
Kuchiāri Kuchiari Kuchiari Kuchiyari Kuchiyāri Kuchiāri,26.89289,75.6904
Bhojawās Bhojawas Bhajawas Bhajāwās Bhojawas Bhojawās,26.88389,75.687
Jamādār ki Dhāni Jamadar ki Dhani ,26.88913,75.6779
Nādi ki Dhāni Nadi ki Dhani ,26.8949,75.68243
Pando ki Dhāni Pando ki Dhani ,26.89369,75.67794
Srīrāmpura Srirampura ,26.89121,75.66777
Buthāriya Buthariya ,26.89947,75.66428
Mahārājpur Maharajpur Maharajpur Maharajpura Mahārājpur Mahārājpura,26.88716,75.65716
Jaichandpura Jaichandpura ,26.88244,75.64682
Nādawāli Dhāni Nadawali Dhani ,26.88766,75.64371
Nimnara Nimnara Nimera Nimnara Nīmera,26.89931,75.63124
Mundia Mundia Mundia Mundiya,26.90021,75.61928
Rāmpura Rampura ,26.8975,75.61879
Natlātpura Natlatpura Natlalpura Natlatpura Natlālpura Natlātpura,26.88645,75.61722
Himatpura Himatpura Himatpura Himmatpura,26.88641,75.58294
Bārh Barh ,26.88262,75.5605
Fatehpura Fatehpura ,26.87796,75.56811
Kākroda Kakroda Kakroda Kishorpura Kākroda,26.88243,75.60582
Gujron ki Dhāni Gujron ki Dhani ,26.98671,75.5357
Jaisinghpura Jaisinghpura ,26.87821,75.60105
Naiwāla Naiwala Naiwala Naiwāla Nāīwāla Prithvisinghpura Prithvīsinghpura,26.86995,75.61477
Bichpari Bichpari Bichpari,26.87908,75.62519
Mukandpura Mukandpura ,26.87831,75.66212
Harsampura Harsampura ,26.87123,75.67772
Bando ki Dhāni Bando ki Dhani ,26.88222,75.7004
Bhākhrota Kalān Baori Bhakhrota Kalan Baori Bhakhrota Bhakhrota Kalan Baori Bhākhrota Bhākhrota Kalān Baori,26.875,75.69365
Kesupura Kesupura Keshupura Keshūpura Kesupura,26.87517,75.70613
Kār ki Dhāni Kar ki Dhani ,26.87972,75.71384
Gadhsinghpura Gadhsinghpura Gadhsinghpura Gajesinghpura,26.87636,75.72365
Badrāwās Badrawas ,26.87837,75.74017
Maniās Manias Manias Maniyawas Maniās Māniyāwās,26.8696,75.74575
Ganiātpura Ganiatpura Ganatpura Ganiatpura Ganiātpura,26.85169,75.73181
Māngiāwās Mangiawas Mangiawas Mangiyawas Māngiyāwās Māngiāwās,26.8602,75.73532
Asarpura Asarpura ,26.86516,75.72707
Shringārpura Shringarpura ,26.85328,75.72132
Shrīrāmpura Shrirampura ,26.85168,75.70426
Narsinghpura Narsinghpura ,26.85782,75.65998
Rāmchandpura Ramchandpura Ramchandpura Ramenandpura Rāmchandpura Rāmenandpura,26.85307,75.65103
Fagoriāwāla Fagoriawala Fagoriawala Fagoriāwāla Phagoriya Phāgoriya,26.85628,75.62586
Sāngria Sangria Sangria Sanjriya Sāngria Sānjriya,26.85985,75.59189
Nayāwās Nayawas Nayawas Nayāwās Ramsinghpura Rāmsinghpura,26.86605,75.54678
Chānchukiya Chanchukiya ,26.85462,75.54262
Dābar Dabar Dabar Dabar ki Dhani Dābar Dābar ki Dhāni,26.8482,75.54894
Dahmi Khurd Dahmi Khurd ,26.82853,75.57538
Bālmukanpura Balmukanpura ,26.848,75.61061
Tikri Tikri Thikriya Thīkriya Tikri,26.84821,75.61977
Sārangpura Sarangpura ,26.84374,75.63422
Sārangpura ki Dhāni Sarangpura ki Dhani ,26.84143,75.64447
Lālya ka Bās Lalya ka Bas ,26.83308,75.65795
Mahāpura Mahapura ,26.84711,75.66935
Nausinghpura Nausinghpura Jaisinghpura Nausinghpura,26.84073,75.69623
Narotampura Narotampura ,26.83258,75.71819
Harbanspura Harbanspura ,26.83628,75.70396
Rāmpura Rampura ,26.83961,75.72276
Goliāwās Goliawas Goliawas Goliyawas Goliyāwās Goliāwās,26.85158,75.74847
Doulāi Doulai Doulai Doulāi Ramsinghpura Rāmsinghpura,26.83609,75.74302
Mohanpura Mohanpura ,26.82146,75.73789
Pīpla Pipla ,26.81779,75.70217
Khatwāra Khatwara ,26.8209,75.67065
Jhai Jhai Jhai Jhāi,26.82234,75.65019
Bamoria Bamoria Bamoria Bhamoriya,26.82422,75.63596
Lohria Bagru Lohria Bagru Lohria Bagru Lohriya Bagru,26.82576,75.61501
Tilās Tilas Tilas Tilās Tīlās,26.82582,75.6028
Dholai Dholai Devliya Dholai,26.82751,75.59091
Hardhyānpura Hardhyanpura ,26.82721,75.58332
Nevata Talāv Nevata Talav ,26.80241,75.68286
Mandāu Mandau ,26.81539,75.72171
Muhāna Reserve Forest Muhana Reserve Forest ,26.8009,75.7237
Jagatsiromanīpura Jagatsiromanipura ,26.81491,75.7265
Sukhia Sukhia Sukhia Sukhiya,26.81434,75.7486
Kāsiāwāla Kasiawala Kasiawala Kesiyawala Kesiyāwāla Kāsiāwāla,26.78945,75.74675
Niota Niota Nevata Niota,26.79724,75.67864
Girdhāripura Girdharipura Girdharipura Girdhāripura Girdhārīpura,26.78668,75.67481
Pempura Pempura ,26.77471,75.65104
Sawāi Jaisinghpura Sawai Jaisinghpura Sawai Jaisinghpura Sawal Jaisinghpura Sawāi Jaisinghpura Sawāl Jaisinghpura,26.77374,75.66581
Rāmjīpura Ramjipura Ramjipura Rāmjīpura,26.77549,75.67574
Harsampura Harsampura ,26.77836,75.69329
Kishanpura Kishanpura Khatipura Khātipura Khātīpura Kishanpura,26.76728,75.68936
Kapurālo Kapuralo Kapuralo Kapurawala Kapurālo Kapūrāwāla,26.76731,75.70695
Baipura Baipura Abhaipura Baipura,26.77063,75.72177
Mohāna ki Dhāni Mohana ki Dhani Mohana ki Dhani Mohāna ki Dhāni Muhana ki Dhani Muhāna ki Dhāni,26.77086,75.73888
Achrāla Achrala ,26.76383,75.73573
Bālewāla Balewala Balawala Balawala Railroad Station Balewala Balewala Railroad Station Bālewāla Bālewāla Railroad Station Bālāwāla Bālāwāla Railroad Station,26.75732,75.7433
Bālāwāla Balawala Balawala Bālāwāla Manpur Mānpur,26.75074,75.73479
Tejāla Tejala ,26.75733,75.72537
Bādal Tibba Badal Tibba ,28.725,75.50685
Mora Chhor Mora Chhor Mora Chhor,28.71936,75.51676
Suratpura Suratpura ,28.68914,75.5136
Sadāu Sadau ,28.67335,75.50482
Gāgarwās Gagarwas Gagarwas Gāgarwās,28.65434,75.52005
Tauksi Tibba Tauksi Tibba Tauksi Tibba,28.65156,75.50302
Gādal Chūl Gadal Chul ,28.64438,75.5014
Mīrjīwāli Johri Mirjiwali Johri ,28.63652,75.53945
Rāghān Kalān Raghan Kalan ,28.62742,75.51753
Chandrāna Johra Chandrana Johra ,28.61862,75.55076
Bhākrān Bhakran ,28.61778,75.55979
Daniyāna Johra Daniyana Johra ,28.60908,75.52077
Khairu Kalān Khairu Kalan ,28.60375,75.56597
Khairu Chhoti Khairu Chhoti ,28.60322,75.55929
Jātuwās Jatuwas ,28.5901,75.51619
Chhotikhairu ki Dhāni Chhotikhairu ki Dhani ,28.59361,75.54051
Bīrān Biran ,28.58284,75.58906
Jīrām ki Dhāni Jiram ki Dhani ,28.58384,75.55681
Kāmān Kaman ,28.57584,75.54701
Bīrān ki Dhāni Biran ki Dhani ,28.5924,75.60901
Bālān Balan ,28.59349,75.6171
Dhāni Dhani ,28.583,75.61074
Bādriyon ki Dhāni Badriyon ki Dhani ,28.58119,75.61572
Chanāni ki Dhāni Chanani ki Dhani Chanani ki Dhani Chanāni ki Dhāni Chanānī ki Dhāni,28.57192,75.62497
Rāmpura Beri Railroad Station Rampura Beri Railroad Station RMB Rampura Beri Rampura Beri Railroad Station Rāmpura Beri Rāmpura Beri Railroad Station,28.52988,75.6462
Indāwali Johra Indawali Johra ,28.56077,75.59236
Gugalwa Gugalwa Gugalwa,28.5473,75.61017
Kirtān Kirtan ,28.54383,75.60556
Bharīnda ka Bās Bharinda ka Bas ,28.54776,75.60588
Bailānu Johra Bailanu Johra ,28.51065,75.61641
Rāmpura ka Bās Rampura ka Bas ,28.51885,75.61385
Mandiyāli Johra Mandiyali Johra ,28.53124,75.59858
Kumāna Johra Kumana Johra ,28.57885,75.50972
Bhūndara Johra Bhundara Johra ,28.56296,75.52647
Udāno Johra Udano Johra ,28.55322,75.52182
Jīrām ki Dhāni Jiram ki Dhani Jhajhariya Jiram ki Dhani Jīrām ki Dhāni,28.54667,75.50953
Lākhwān Johra Lakhwan Johra ,28.53871,75.51697
Sardārpura Sardarpura Sardarpura Sardārpura,28.52464,75.51359
Bhabharind Bhabharind ,28.51383,75.53431
Bhojān Bhojan ,28.56705,75.56341
Bāngarwān Bangarwan ,28.5252,75.55182
Bījāno Johra Bijano Johra ,28.51677,75.55126
Bewar Bewar ,28.53332,75.5764
Matāni Matani ,28.73068,75.56407
Siwāch Siwach ,28.72588,75.61737
Tirmāla Johra Tirmala Johra ,28.7403,75.68708
Patharauri Johra Patharauri Johra ,28.73763,75.70388
Mandholi Lākhlān Mandholi Lakhlan ,28.72206,75.63105
Morka Morka ,28.70609,75.5569
Mithi Mithi ,28.70755,75.58885
Dalwāniyān Johra Dalwaniyan Johra ,28.71824,75.69188
Dhīrāna Johri Dhirana Johri ,28.68294,75.54488
Surpura Kalān Surpura Kalan ,28.67323,75.62324
Surpura Khurd Surpura Khurd ,28.66939,75.61665
Gopālwās Gopalwas ,28.70328,75.70833
Hariyāwās Hariyawas ,28.70076,75.7208
Sidhanawa Sidhanawa ,28.70003,75.72741
Chamārla Johra Chamarla Johra ,28.68865,75.71591
Nūnsar Nunsar ,28.67461,75.73934
Garawa Garawa ,28.66462,75.57231
Narsīnghāna Johra Narsinghana Johra Narsinghana Johra Narsinghāna Johra Narsīnghāna Johra,28.66024,75.56718
Pātwān Patwan ,28.64798,75.59125
Pātwān Johra Patwan Johra ,28.64561,75.58895
Gokalpura Gokalpura ,28.65947,75.66069
Dālāni Johri Dalani Johri ,28.6097,75.6324
Sarda Kadīm Sarda Kadim ,28.59116,75.62866
Sorda Jadīd Sorda Jadid ,28.57557,75.62988
Sejātpur ki Dhāni Sejatpur ki Dhani Sajatpur ki Dhani Sajātpur ki Dhāni Sejatpur ki Dhani Sejātpur ki Dhāni,28.56199,75.63129
Netrām ki Dhāni Netram ki Dhani ,28.55831,75.63101
Gāranpura Garanpura ,28.54941,75.64713
Nāngal Nangal ,28.55231,75.66255
Faradwāli Johri Faradwali Johri ,28.5369,75.67648
Lālpur ki Dhāni Lalpur ki Dhani ,28.53024,75.67123
Khātīwāli Johri Khatiwali Johri ,28.52034,75.67626
Dhāni Dhani ,28.50809,75.69391
Damkora Damkora Damkara Damkora,28.50309,75.71572
Ahamad ki Dhāni Ahamad ki Dhani ,28.51941,75.74614
Phula ki Dhāni Phula ki Dhani ,28.51999,75.71409
Barāhlu Barahlu ,28.52123,75.72677
Dhāni Dhani ,28.53797,75.72832
Gorkha ki Dhāni Gorkha ki Dhani ,28.54023,75.73989
Shehar Shehar ,28.54001,75.69576
Dhāna Jogi Dhana Jogi ,28.54856,75.69743
Pāju Paju ,28.56756,75.67464
Budheri Budheri ,28.56792,75.70601
Chahar Kalān Chahar Kalan ,28.60337,75.72198
Nakkīpur Nakkipur ,28.5719,75.73592
Sahajmālpur Sahajmalpur Sahajmalpur Sahajmālpur Sahajotalpur Sahajotālpur,28.6006,75.6404
Indarāj ki Dhāni Indaraj ki Dhani ,28.60161,75.6645
Sarsi Sarsi ,28.59446,75.67107
Khundhāli Johri Khundhali Johri Khundali Johri Khundhali Johri Khundhāli Johri Khundāli Johri,28.68497,75.65606
Kāsni Kalān Kasni Kalan ,28.68087,75.69051
Kāsni Khurd Kasni Khurd ,28.66204,75.67791
Bairān Bairan ,28.65366,75.7498
Bidnoi Bidnoi Bidnoi Bidnol,28.64995,75.72177
Bahal ki Dhāni Bahal ki Dhani ,28.63879,75.6352
Makrāna Johra Makrana Johra ,28.63877,75.66257
Serla Serla ,28.63637,75.69009
Lādāwās Ladawas ,28.63965,75.73731
Bithan Bithan ,28.61838,75.73976
Kehar ki Dhāni Kehar ki Dhani ,28.62092,75.67495
Chahar Khurd Chahar Khurd ,28.60503,75.69549
Sudhīwās Sudhiwas ,28.61688,75.56804
Gautam Budh Nagar Gautam Budh Nagar Gautam Buddha Nagar,28.58075,77.33053
Noida Noida Naveen New Okhla Industrial Development Authority Noida Nojda neayda no'eda no'era no'ida noyada noyida noyta nuo yi da nwyda Ноида Нойда نوئدا نوئیڈا نويډا نویدا नोइडा नोएडा नोयडा নোইদা ਨੋਇਡਾ નોઇડા ନୋଏଡ଼ା நொய்டா నోయిడా നോയ്ഡ 诺伊达,28.58,77.33
Bhiwadi Bhiwadi ,28.21024,76.86056
Parwanoo Parwanoo ,30.83716,76.96143
HVDC Rihand-Delhi - Dadri Static Inverter Plant HVDC Rihand-Delhi - Dadri Static Inverter Plant ,28.59224,77.60494
Bani Park Bani Park ,26.92577,75.78704
Rock Garden Rock Garden ,30.752,76.807
Pitampura Pitampura Pitam Pura Pitampura Pītāmpura,28.68964,77.13126
Vaishali Nagar Vaishali Nagar ,26.91258,75.74412
Niranjanpur Niranjanpur ,30.30176,78.01503
Prem Pura Village Prem Pura Village ,26.91457,75.75743
City Palace  Jaipur City Palace  Jaipur ,26.9255,75.8236
Hawa Mahal Hawa Mahal Khava-Makhal Palac Vjatrou Palac Wiatrow Palais des vents Pałac Wiatrów feng zhi gong ha wa ma hal hava mahal hava mahela hava mahila havamahala hwa mhl Палац Вятроў Хава-Махал هوا محل ہوا محل हवामहल हवामहाल ਹਵਾ ਮਹਿਲ હવા મહેલ ஹவா மஹால் హవా మహల్ ಹವಾ ಮಹಲ್ ഹവാ മഹൽ ฮาวามาฮาล ハワー・マハル 风之宫,26.92389,75.82667
